,tweet,clean_tweet,hastags,attherate,urls,emojis,label
1644,"Covid-19: Railways delivers nearly 11,800 tonnes of medical oxygen across India
https://timesofindia.indiatimes.com/india/covid-19-railways-delivers-nearly-11800-tonnes-of-medical-oxygen-across-india/articleshow/82789482.cms… via NaMo App",covid railway deliv nearli tonn medic oxygen india namo app ,[],[],['https://timesofindia.indiatimes.com/india/covid-19-railways-delivers-nearly-11800-tonnes-of-medical-oxygen-across-india/articleshow/82789482.cms…'],[],0
1645,What does one do when their go-to #doctors succumb to #covid ?,goto succumb ,"['#doctors', '#covid']",[],[],[],0
1646,Lost my granny Com. Jyotsna Bose this Sunday. A lifelong trade union activist & Left worker her political involvement began with the All India Post & Telegraph Employees Strike in 1946. She is the first Indian woman to donate body for #COVID research. Proud to uphold this legacy,lose granni com jyotsna bose sunday lifelong trade union activist left worker polit involv begin india post telegraph employe strike indian woman donat bodi research proud uphold legaci ,['#COVID'],[],[],[],0
1647,ICMR has approved the self-test rapid antigen Covid-19 testing kit 'Coviself' developed by Mylab Solutions. Using the kit people can collect their own nasal swab and check results within minutes. This will immensely help in early and quick detection.,icmr approv selftest rapid antigen covid test kit coviself develop mylab solut kit peopl collect nasal swab check result minut immens help earli quick detect ,[],[],[],[],0
1648,"I, as an ordinary citizen of the country, want the recovery from #Covid  of Honourable Justice Chandrachur Sir. You recover quickly. You need the country... Get well soon Sir..... 
@LiveLawIndia
 
@barandbench",ordinari citizen countri recoveri honour justic chandrachur recov quickli countri soon ,['#Covid'],"['@LiveLawIndia', '@barandbench']",[],[],0
1649,"Thankz for your love and Support #WestBengal 


@CPIM_WESTBENGAL


@cpimspeak
 #RedVolunteers #helpforcovid #Warriors #Kolkata 
@jdhankhar1
 #India #Corona",thankz love support ,"['#WestBengal', '#RedVolunteers', '#helpforcovid', '#Warriors', '#Kolkata', '#India', '#Corona']","['@CPIM_WESTBENGAL', '@cpimspeak', '@jdhankhar1']",[],[],0
1651,"COVID-19: India is nowhere near ‘herd immunity’ yet, says ICMR director https://gn24.ae/bb9d5abb97be000
#ICMR #CoronavirusPandemic #LargestVaccineDrive #IndiaCoronavirus ##StayStrongIndia",covid india near herd immun icmr director ,"['#ICMR', '#CoronavirusPandemic', '#LargestVaccineDrive', '#IndiaCoronavirus', '##StayStrongIndia']",[],['https://gn24.ae/bb9d5abb97be000'],[],0
1652,"I was listening to the Prime Minister today and one thing did strike me. His leadership appeared totally, as a decorated post, his words were purely ornamental. He is acting like he is the President not the prime minister. What is wrong? Why's he so casual? #COVIDEmergency #COVID",listen prime minist today thing strike leadership appear total decor post word pure ornament act like presid prime minist wrong whi casual ,"['#COVIDEmergency', '#COVID']",[],[],[],0
1653,Hiroshima Bombing too was man made ...the suffering of the people is still continuing. Covid 19 effect will have more or less same effect in India the only difference is - this effect could be avoided.  A strong government with its pro people policy ...need of the hour...alas...,hiroshima bomb man suffer peopl continu covid effect effect india differ effect avoid strong govern pro peopl polici hourala ,[],[],[],[],0
1654,"#World_Bee_Day
This year’s theme “Bee engaged – Build Back Better for Bees”,  encourages #global_cooperation and #solidarity in facing the threats and impacts posed by the #COVID-19 pandemic, particularly in food security and agricultural livelihoods.",year theme bee engag build better bee encourag face threat impact pose pandem particularli food secur agricultur livelihood ,"['#World_Bee_Day', '#global_cooperation', '#solidarity', '#COVID-19']",[],[],[],0
1655,"ICMR has approved Pune-based Mylab Discovery Solutions’ self-test COVID-19 kit called the CoviSelf COVID-19 OTC Antigen LF device. The kit will allow you to test yourself for COVID-19 right at home. The kit will be out in the market in a week. Well, that’s a good news indeed!!",icmr approv punebas mylab discoveri solut selftest covid kit call coviself covid otc antigen devic kit allow test covid home kit market week that news ,[],[],[],[],0
1656,"#JustIN: Renowned playback singer #ArijitSingh’s mother, Aditi Singh passed away at #AMRI Dhakuria. She was admitted with #COVID and was put on ECMO. She tested negative on 17th May but succumbed to a cerebral stroke.",renown playback singer mother aditi singh pass away dhakuria admit ecmo test neg succumb cerebr stroke ,"['#JustIN:', '#ArijitSingh’s', '#AMRI', '#COVID']",[],[],[],0
1657,"Rabindra Bhawan .
His SON *ARIJIT DUTTA ( Contct No. 86177 85967) 
  Made *TEARFUL submission through SOCIAL MEDIA* requesting that Since his father battling for life while struggling to get rid of pandemic Covid-19 as his father is a *small businessman the boy who is pursuing",rabindra bhawan son arijit dutta contct tear submiss social medium request father battl life struggl rid pandem covid father small businessman boy pursu ,[],[],[],[],0
1659,"Please help this baby and her family....""Help my 5 month old daughter raise funds to fight Covid-19"" 
@swastika24
 
@srijitspeaketh
 
@paramspeak
 
@parnomittra
 
@iamrajchoco",help babi familyhelp month old daughter rais fund fight covid ,[],"['@swastika24', '@srijitspeaketh', '@paramspeak', '@parnomittra', '@iamrajchoco']",[],[],0
1660,"Today bengol violence on this pandemic covid-19 
#GhonoshamUpadye
#UtBengol",today bengol violenc pandem covid ,"['#GhonoshamUpadye', '#UtBengol']",[],[],[],0
1661,"Dhana 
@jdhankhar1
 is a super spreader. He needs to be arrested immediately under Disaster Management Act. for spreading Covid 19.


@WBPolice
 , 
@KolkataPolice
 
@CIDWestBengal
 arrest 
@jdhankhar1
 immediately.",dhana super spreader arrest immedi disast manag act spread covid arrest immedi ,[],"['@jdhankhar1', '@WBPolice', '@KolkataPolice', '@CIDWestBengal', '@jdhankhar1']",[],[],0
1662,"Replying to 
@ndtv",,[],['@ndtv'],[],[],0
1665,positive vibes in pandemic condition #SaluteToCoronaWarriors  #Covid_19 #StayHomeStaySafe,posit vibe pandem condit ,"['#SaluteToCoronaWarriors', '#Covid_19', '#StayHomeStaySafe']",[],[],[],0
1666,"Active covid cases in India,May 13th,2021
#coronavirus 
#COVID19
#Corona #CoronavirusIndia #Covid_19 #Unite2FightCorona 
Map prepared with help of ARC GIS ( ESRI) software",activ covid case indiamay map prepar help arc esri softwar ,"['#coronavirus', '#COVID19', '#Corona', '#CoronavirusIndia', '#Covid_19', '#Unite2FightCorona']",[],[],[],0
1667,"Former West Bengal Chief Minister Buddhadeb Bhattacharya tests positive for Covid-19, under home isolation. His wife, Mira Bhattacharya also tested positive for Covid-19 & has been admitted to a private hospital.",west bengal chief minist buddhadeb bhattacharya test posit covid home isol wife mira bhattacharya test posit covid admit privat hospit ,[],[],[],[],0
1668,"Their are humans like 
@SonuSood
 who gives their best to help our society and their are people like one family in our society who started humiliating us because my father tested covid positive.
#HumanRights #COVID #justice",human like give best help societi peopl like famili societi start humili father test covid posit ,"['#HumanRights', '#COVID', '#justice']",['@SonuSood'],[],[],0
1669," We Dispatch All Goods After Testing Also. 

Nasal Steamer (Vapourizer) @ Wholesale Rate at 200/- With Free Home Delivery To Safe Themselves From Covid 19,  2 nd.  & 3 rd. Stages & Asthama Desiese.
Call Or What's App = 09830654646/09830315080..",dispatch test nasal steamer vapour wholesal rate free home deliveri safe covid stage asthama desies what app ,[],['@'],[],[],0
1670,"While Mummaa is half the way down battling COVID-19, daughter finally takes her comfortable place for the nap, her Mumma's lap.

#midnight #myprincess
#motherdaughter #fightingcovid19 #lhasaapso #india #kolkata #toughtimes #2021",mummaa half way battl covid daughter final comfort place nap mumma lap ,"['#midnight', '#myprincess', '#motherdaughter', '#fightingcovid19', '#lhasaapso', '#india', '#kolkata', '#toughtimes', '#2021']",[],[],[],0
1671,"Thank you so much for doing a great work for mankind. All excitement ends with #Colchicine now - despite the fact - there was a significant benefit in mortality reduction in #COLCORONA trial in non hospitalised patient with #Covid 
@MartinLandray
 ?",great work mankind excit end despit fact signific benefit mortal reduct trial non hospitalis patient ,"['#Colchicine', '#COLCORONA', '#Covid']",['@MartinLandray'],[],[],0
1672,"#JUSTIN: Former West Bengal CM Buddhadeb Bhattacharjee tests positive for COVID-19, his wife Mira Bhattacharjee is also infected and she was admitted to Woodlands with breathing troubles",west bengal buddhadeb bhattacharje test posit covid wife mira bhattacharje infect admit woodland breath troubl ,['#JUSTIN:'],[],[],[],0
1673,"#maskupindia 
#covi̇d_19 precautionary measures 
#governmentofindiainitiative 
#fightagainstcoronavirus @ Kolkata https://instagram.com/p/CPBkNaTH7b1774fEr9NzDqLIZb5ef9BUvqfgXA0/?utm_medium=twitter…",precautionari measur kolkata ,"['#maskupindia', '#covi̇d_19', '#governmentofindiainitiative', '#fightagainstcoronavirus']",['@'],['https://instagram.com/p/CPBkNaTH7b1774fEr9NzDqLIZb5ef9BUvqfgXA0/?utm_medium=twitter…'],[],0
1674,"@wbdhfw

I want to file complaint against private hospital Newtown fpr COVID-19 wrong billing. Please help.",file complaint privat hospit newtown fpr covid wrong bill help ,[],['@wbdhfw'],[],[],0
1675,"I'm very saddened by the passing of former IMC President & Padma Shri Awardee, Dr. KK Agarwal, after a long battle with COVID-19

He dedicated his life to the welfare of the public.Even during the pandemic, his selfless service saved many lives. 
@tauseefrahman19 
@aiims_newdelhi",sadden pass imc presid padma shri awarde agarw long battl covid dedic life welfar publiceven pandem selfless servic save life ,[],"['@tauseefrahman19', '@aiims_newdelhi']",[],[],0
1676,"Replying to 
@narendramodi",,[],['@narendramodi'],[],[],0
1677,"@Debjyotisaha217
  painted reality. Such a helpless and painful situation to be in. I hope things get normal and no more life is lost because of Covid-19 
#COVID19 #VaccineShortage #COVIDSecondWaveInIndia",paint realiti helpless pain situat hope thing normal life lose covid ,"['#COVID19', '#VaccineShortage', '#COVIDSecondWaveInIndia']",['@Debjyotisaha217'],[],[],0
1678,"Replying to 
@HospitalsApollo",,[],['@HospitalsApollo'],[],[],0
1679,"New guideline for management  of  #Covid patients 
1-ICMR & AIIMS has REMOVED  #plasma therapy for treatment.
2-Also, No  oral steroids.
Only I/v steroid when hospitalised 
Please do help spread this so that everyone gets updated
#PlasmaTherapy
#indiaunitedagainstcovid #corona",new guidelin manag patient icmr aiim remov therapi treatment oral steroid steroid hospitalis help spread updat ,"['#Covid', '#plasma', '#PlasmaTherapy', '#indiaunitedagainstcovid', '#corona']",[],[],[],0
1680,"As ICMR drops Plasma Therapy as a treatment for Covid-19, replugging the interview with Kolkata's top Cardiac Surgeon 
@KunalCardiac
 where he talks about his experience with the treatment..
Full interview:
https://youtu.be/Twtl66Op-Xw",icmr drop plasma therapi treatment covid replug interview kolkata cardiac surgeon talk experi treatment interview ,[],['@KunalCardiac'],['https://youtu.be/Twtl66Op-Xw'],[],0
1681,"Interacted with doctors across India. They shared insightful inputs, based on their own experiences of curing COVID-19. The determination of our doctors during these times is remarkable!
http://Pib.gov.in/PressReleseDet",interact doctor india share insight input base experi cure covid determin doctor time remark ,[],[],[],[],0
1682,"Replying to 
@JhaSanjay",,[],['@JhaSanjay'],[],[],0
1683,"Good Morning!! 

At a time when people are facing a lot of hardship due to the second wave of Covid-19, a team of twenty doctors has launched an initiative to give free consultations to people.  Keep it up people! 

#Motivation #CovidSecondWave #Weshallovercome",morn time peopl face hardship second wave covid team doctor launch initi free consult peopl peopl ,"['#Motivation', '#CovidSecondWave', '#Weshallovercome']",[],[],[],0
1684,"Thanks Twitter CEO Jack Dorsey’s

@jack
 donate $2.5 millions to support relief efforts in India’s ongoing COVID-19 second wave to NGO Sewa International .
A welfare organisation affiliated with the Rashtriya Swayamsevak Sangh (
@RSSorg
).",twitter ceo jack dorsey donat million support relief effort india ongo covid second wave ngo sewa intern welfar organis affili rashtriya swayamsevak sangh ,[],"['@jack', '@RSSorg']",[],[],0
1685,"Replying to 
@BagaiDr
 
@TimesNow
 and 5 others",,[],"['@BagaiDr', '@TimesNow']",[],[],0
1686,"""Ultimately, the greatest lesson that COVID-19 can teach humanity is that we are all in this together."" @ Kolkata / Calcutta (City of Joy)",ultim greatest lesson covid teach human kolkata calcutta citi joy ,[],['@'],[],[],0
1687,Office sanitization with CDC recommended chemicals to disinfect covid-19 virus. @ Kolkata https://instagram.com/p/CO-8UUur1mD/?igshid=dlwljwbs41k9…,offic sanit cdc recommend chemic disinfect covid viru kolkata ,[],['@'],['https://instagram.com/p/CO-8UUur1mD/?igshid=dlwljwbs41k9…'],[],0
1688,Sanitization services for fight against covid-19. @ Kolkata,sanit servic fight covid kolkata ,[],['@'],[],[],0
1689,"We have lost so many of our colleagues to Covid-19 in the last few days in Kolkata. 

We don’t even have the privilege to grieve the demise of our loved ones. 

Such is life!",lose colleagu covid day kolkata dont privileg griev demis love one life ,[],[],[],[],0
1690,Sorry everyone for having been out of touch for the last ten days. Still recovering from #Covid with some lung infection prevailing. Thank you for all the prayers and wishes of recovery. Still struggling with basic chores but hoping to bounce back.,sorri touch day recov lung infect prevail prayer wish recoveri struggl basic chore hop bounc ,['#Covid'],[],[],[],0
1691,"50 doctors die in a day to COVID-19, till now 244 dead in 2nd wave",doctor die day covid till dead wave ,[],[],[],[],0
1692,COVID-19 relief: Hyundai to facilitate oxygen equipment delivery in five states,covid relief hyundai facilit oxygen equip deliveri state ,[],[],[],[],0
1693,"Replying to 
@TimesNow
 and 
@MamataOfficial",,[],"['@TimesNow', '@MamataOfficial']",[],[],0
1694,"Bad decision.Bad timing. When the state needs a stable, govt To handle the situation 
@jdhankhar1
 creating unnecessary trouble.This will not solve any case Just eye wash..Now 
@MamataOfficial
 dharna andolon everything will start.If the #corona increases. You will be responsible.",bad decisionbad time state stabl govt handl situat creat unnecessari troublethi solv case eye washnow dharna andolon startif increas respons ,['#corona'],"['@jdhankhar1', '@MamataOfficial']",[],[],0
1695,"Scenes from outside #CBI's office in #Kolkata's Nizam Palace where hundreds of #TMC workers have gathered after four heavyweights were arrested in #narada sting case. RIP #COVID restrictions!! 
@indiablooms",scene outsid offic nizam palac hundr worker gather heavyweight arrest sting case rip restrict ,"[""#CBI's"", ""#Kolkata's"", '#TMC', '#narada', '#COVID']",['@indiablooms'],[],[],0
1696,"#cancelboardexams2021 
#cancelcbseexams2021
#CancelExamsSaveBoardStudents 
Sir this is a honorable request to cancel the board examinations minding this covid-19 pandemic.

@DrRPNishank
 

@PMOIndia
 

@TheAnuragTyagi


@EduMinOfIndia",honor request cancel board examin mind covid pandem ,"['#cancelboardexams2021', '#cancelcbseexams2021', '#CancelExamsSaveBoardStudents']","['@DrRPNishank', '@PMOIndia', '@TheAnuragTyagi', '@EduMinOfIndia']",[],[],0
1697,Service Provided By Sikhs In The COVID-19 Crisis Has Made Us A Better Society: Mahua Moitra - NDTV,servic provid sikh covid crisi better societi mahua moitra ndtv ,[],[],[],[],0
1698,"Replying to 
@RajeevJayadevan",,[],['@RajeevJayadevan'],[],[],0
1699,"Replying to 
@abpanandatv
 and 
@IamSumanDe",,[],"['@abpanandatv', '@IamSumanDe']",[],[],0
1700,"India paying for #GalwanValley issues, China giving us poison slowly slowly in the name of #Corona and 
@RahulGandhi
 company involved in ? Our Business & Trade destroyed totally ! Please think 
@DrSJaishankar
 
@narendramodi
 
@DattaHosabale
 
@rashtrapatibhvn
 
@nsitharaman
 
@rajnathsingh",india pay issu china give poison slowli slowli compani involv busi trade destroy total ,"['#GalwanValley', '#Corona']","['@RahulGandhi', '@DrSJaishankar', '@narendramodi', '@DattaHosabale', '@rashtrapatibhvn', '@nsitharaman', '@rajnathsingh']",[],[],0
1701,"Replying to 
@the_hindu",,[],['@the_hindu'],[],[],0
1702,"#cancelcbse12thboardexams2021
We are just suffering a mental trauma, moreover, studies are not good yet, and reminding the amid covid 19 pandemic situation this is a humble request to cancel  the exams.

@DrRPNishank
 

@PMOIndia",suffer mental trauma studi remind amid covid pandem situat humbl request cancel exam ,['#cancelcbse12thboardexams2021'],"['@DrRPNishank', '@PMOIndia']",[],[],0
1703,"Kudos to 
@MkosiborodMD
 for leading such a daring trial in #Covid and showing no harm and a possible suggestion of benefit of #SGLT2i in Covid. Dr Mikhail N. Kosiborod Discusses DARE-19 Trial Findings on Dapagliflozin  https://ajmc.com/view/dr-mikhail-n-kosiborod-discusses-dare-19-trial-findings-on-dapagliflozin… via 
@AJMC_Journal",kudo lead dare trial show harm possibl suggest benefit covid mikhail kosiborod discu dare trial find dapagliflozin ,"['#Covid', '#SGLT2i']","['@MkosiborodMD', '@AJMC_Journal']",['https://ajmc.com/view/dr-mikhail-n-kosiborod-discusses-dare-19-trial-findings-on-dapagliflozin…'],[],0
1704,"Replying to 
@MallikaDua
 and 
@HardeepSPuri",,[],"['@MallikaDua', '@HardeepSPuri']",[],[],0
1705,"VIDEO: হুগলির শতাদ্রু দত্তের উদ্যোগে পথে নামল ২২ ভ্রাম্যমাণ অক্সিজেন পার্লার via 
@aajtak
 https://bangla.aajtak.in/corona-virus-news-updates/video/shatadru-dutta-hooghli-sets-oxygen-cylinder-parlor-save-peoples-life-278213-2021-05-16?utm_source=atweb_video_share…
MY Spl VIDEO BYLINE REPORT regarding REAL COVID 19 WARRIORS Serving Others for NO 1 NATIONAL TV NEWS CHANNEL IN INDIA "" AAJ TAK "" Bangla.",video spl video bylin report real covid warrior serv nation news channel india aaj tak bangla ,[],['@aajtak'],['https://bangla.aajtak.in/corona-virus-news-updates/video/shatadru-dutta-hooghli-sets-oxygen-cylinder-parlor-save-peoples-life-278213-2021-05-16?utm_source=atweb_video_share…'],[],0
1706,"India registered more than 3 lakh #COVID19 recoveries in the last 24 hours. Together, we can win the battle against COVID-19.

#FightAgainstCorona #Covid19 #StayHomeStaySafe",india regist lakh recoveri hour win battl covid ,"['#COVID19', '#FightAgainstCorona', '#Covid19', '#StayHomeStaySafe']",[],[],[],0
1707,"Save yourself!
#Corona #covid19",save ,"['#Corona', '#covid19']",[],[],[],0
1708,"We are just demanding for cancellation of class 12th cbse and all other board examinations, minding this covid 19 pandemic situations. Extension or postponement is just to increase stress and mental pressure.
# cancelcbseboardexaminations

@DrRPNishank
 

@PMOIndia
 

@TheAnuragTyagi",demand cancel class cbse board examin mind covid pandem situat extens postpon increas stress mental pressur cancelcbseboardexamin ,['#'],"['@DrRPNishank', '@PMOIndia', '@TheAnuragTyagi']",[],[],0
1709,"Is it our country? This is our covid-19 situation? This is distance maintaining? Why?
Only for luxury lifestyle. 

https://m.facebook.com/story.php?story_fbid=1168329180278880&id=100013054262714&sfnsn=wiwspmo…
#COVIDSecondWaveInIndia #BreakTheChain #COVID19 #CoronavirusIndia #BlessIndiaEkam #COVID #COVID19LK #Covid_19 #Corona #CoronaPandemic",countri covid situat distanc maintain luxuri lifestyl ,"['#COVIDSecondWaveInIndia', '#BreakTheChain', '#COVID19', '#CoronavirusIndia', '#BlessIndiaEkam', '#COVID', '#COVID19LK', '#Covid_19', '#Corona', '#CoronaPandemic']",[],['https://m.facebook.com/story.php?story_fbid=1168329180278880&id=100013054262714&sfnsn=wiwspmo…'],[],0
1710,"Replying to 
@johnsanoriginal
 
@Dr_ThomasZ
 and 
@jeff_foust",,[],"['@johnsanoriginal', '@Dr_ThomasZ', '@jeff_foust']",[],[],0
1711,"___Nasal Steamer (Vapourizer) @ Wholesale Rate at 200/- With Free Home Delivery To Safe Themselves From Covid 19,  2 nd.  & 3 rd. Stages & Asthama Desiese.

             Call Or What's App 09830654646/09830315080..",nasal steamer vapour wholesal rate free home deliveri safe covid stage asthama desies what app ,[],['@'],[],[],0
1712,"__We Dispatch All Goods After Testing Also._ 

___Nasal Steamer (Vapourizer) @ Wholesale Rate at 200/- With Free Home Delivery To Safe Themselves From Covid 19,  2 nd.  & 3 rd. Stages & Asthama Desiese.

          Call Or What's App = 09830654646/09830315080..",dispatch test nasal steamer vapour wholesal rate free home deliveri safe covid stage asthama desies what app ,[],['@'],[],[],0
1713,"A small initiative ...to help the community...
@DidiKeBolo
 
@COVIDNewsByMIB
 
@kolkatacovid19
 
@KolkataCOVIDbot
 #covid",small initi help commun ,['#covid'],"['@DidiKeBolo', '@COVIDNewsByMIB', '@kolkatacovid19', '@KolkataCOVIDbot']",[],[],0
1714,"Mint: DRDO's 2-DG drug for Covid-19 treatment to be launched next week.
https://livemint.com/news/india/drdos-2-dg-drug-for-covid-19-treatment-to-be-launched-next-week-11621040541189.html…

via 
@GoogleNews",mint drdo drug covid treatment launch week ,[],['@GoogleNews'],['https://livemint.com/news/india/drdos-2-dg-drug-for-covid-19-treatment-to-be-launched-next-week-11621040541189.html…'],[],0
1715,Without any specific instruction from the upper level officer no babus of UP Ministry can issue direction to dump the dead bodies in the River. This Idiotic approach of the UP Ministry will be responsible for another super spreader far more dangerous than Covid 19.,specif instruct upper level offic babu ministri issu direct dump dead bodi river idiot approach ministri respons super spreader far danger covid ,[],[],[],[],0
1716,"Replying to 
@__Shubhu0123",,[],['@__Shubhu0123'],[],[],0
1717,"Replying to 
@RoydeGraaf6",,[],['@RoydeGraaf6'],[],[],0
1718,"Suddenly announced #lockdown2021 in #WestBengal .. people r trying to go back immediately to there own places.I support this decision but needed good plan to announce this.I hope god will save us.pls follow the #covid #Protocol 
@News18Bengali
 
@MamataOfficial",suddenli announc peopl immedi placesi support decis plan announc thisi hope god save uspl follow ,"['#lockdown2021', '#WestBengal', '#covid', '#Protocol']","['@News18Bengali', '@MamataOfficial']",[],[],0
1719,"After a Staggering Rise in the Number of Cases, West Bengal to Extend Lockdown Till May 30
Read https://cutt.ly/xbZKexe

#Kolkata #WestBengal #MamataBanarjee #CoronaUpdate #COVID19India #Corona #COVIDEmergency",stagger rise number case west bengal extend lockdown till read ,"['#Kolkata', '#WestBengal', '#MamataBanarjee', '#CoronaUpdate', '#COVID19India', '#Corona', '#COVIDEmergency']",[],['https://cutt.ly/xbZKexe'],[],0
1720,"Since half of the college life passed into home and online classes due to covid 19 pandemic. 
@GitHubEducation
 took the great initiative to congratulate each student who are graduating on 2021. Hence I got a chance to experience it.
Thank you
Excited for the event and swags",half colleg life pass home onlin class covid pandem great initi congratul student graduat chanc experi excit event swag ,[],['@GitHubEducation'],[],[],0
1721,"#WestBengal Government announced a Covid-19 Lockdown in the state for 15 days between May 16 to May 30.
.
#lockdown2021 #StaySafe",govern announc covid lockdown state day ,"['#WestBengal', '#lockdown2021', '#StaySafe']",[],[],[],0
1722,"Mamata Banerjee Younger Brother Ashim Banerjee Passed away
Due to Covid-19",mamata banerje younger brother ashim banerje pass away covid ,[],[],[],[],0
1723,#JustIn: West Bengal announces total lockdown from May 16 to May 30 in wake of rising COVID-19 cases,west bengal announc total lockdown wake rise covid case ,['#JustIn:'],[],[],[],0
1724,Chief Minister Mamata Banerjee’s younger brother Ashim Banerjee dies of Covid-19. He was admitted to Medica Hospital in Kolkata.,chief minist mamata banerje younger brother ashim banerje covid admit medica hospit kolkata ,[],[],[],[],0
1725,"Replying to 
@Decent_Tweet_7",,[],['@Decent_Tweet_7'],[],[],0
1726,"Mizoram’s Power & Electricity Minister, R Lalzirliana seen mopping hospital floor where COVID patients are admitted. He was admitted to ZMC hospital after he tested positive for Covid-19 on 11th May, 2021.",mizoram power electr minist lalzirliana mop hospit floor covid patient admit admit zmc hospit test posit covid ,[],[],[],[],0
1728,"Stay Alert to Stay Safe.

Health Minister Outlines
Covid-19 appropriate behavior.

#covid_19 #taxtally4u #healthylifestyle #healthministry #outlines #staysafe #staysafe @ Kolkata - The Mega City",stay alert stay safe health minist outlin covid appropri behavior kolkata mega citi ,"['#covid_19', '#taxtally4u', '#healthylifestyle', '#healthministry', '#outlines', '#staysafe', '#staysafe']",['@'],[],[],0
1729,"#DDynamics
Eid is a day to be grateful to Allah for all of his heavenly blessings on us. Wishing you a #happyEid!
.
.
.
#eid  #EidMubarak #eidulfitr #Ramadan #love #peace #instagood #humanity #joy #blessed #goodhealth #stayhome #staysafe #covid #spreadpositivity",eid day grate allah heavenli bless wish ,"['#DDynamics', '#happyEid!', '#eid', '#EidMubarak', '#eidulfitr', '#Ramadan', '#love', '#peace', '#instagood', '#humanity', '#joy', '#blessed', '#goodhealth', '#stayhome', '#staysafe', '#covid', '#spreadpositivity']",[],[],[],0
1731,"Let's see how it works..
Please watch the video and login to 
https://findabed.in
Happy to join hands as a Cause Ambassador


@findabed_in
 
@iimunofficial
 

#covid_19 #covidindia #covidrelief #covidbeds",work watch video login happi join hand caus ambassador ,"['#covid_19', '#covidindia', '#covidrelief', '#covidbeds']","['@findabed_in', '@iimunofficial']",['https://findabed.in'],[],0
1732,"Happy to join hands with India’s 1st information repository for finding and building beds as a cause ambassador

446 cities. 19217 COVID Centres. 671329 beds.

All done in 72 hours by the youth, for the country!


@findabed_in
 
@iimunofficial
 

#covid_19 #covidindia  #covidbeds",happi join hand india inform repositori find build bed caus ambassador citi covid centr bed hour youth countri ,"['#covid_19', '#covidindia', '#covidbeds']","['@findabed_in', '@iimunofficial']",[],[],0
1733,"Delighted to know aboutIndia’s 1st information repository for finding and building beds.
446 cities. 19217 COVID Centres. 671329 beds.All done in 72 hours by the youth, for the country! Glad to do my bit as cause ambassado


@findabed_in
 
@iimunofficial
 

#covid_19   #covidbeds",delight aboutindia inform repositori find build bed citi covid centr bedsal hour youth countri glad bit caus ambassado ,"['#covid_19', '#covidbeds']","['@findabed_in', '@iimunofficial']",[],[],0
1734,taking all the precortions for Covid-19 ... And y u haven't taken the examination in the month of February at that time Covid was in control... And they haven't yet completed their syllabus as well. All the other boards have cancelled the examination due to this pandemic.,precort covid havent examin month februari time covid control havent complet syllabu board cancel examin pandem ,[],[],[],[],0
1736,"#Covishield 
Jan 21: take it 
@4W
 gap
March 21: take it 
@6
-8W
Early May 21: take it 
@12W

Mid May 21: take it 
@16W

Had #Covid: take 
@6M
. Meanwhile donate #plasma free - gave u V free 

Prediction 

Took 1: no need-u r safe-donate plasma  

No V: u have herd immunity 
TY 
@ICMRDELHI",jan gap march earli mid donat free give free predict needu safedon plasma u herd immun ,"['#Covishield', '#Covid:', '#plasma']","['@4W', '@6', '@12W', '@16W', '@6M', '@ICMRDELHI']",[],[],0
1737,"COVID-19 deaths in Varanasi: Govt data says 227 died last month, but Manikarnika Ghat officials report 1,500 cremations in one April week alone
High costs of cremation varied Rs 15,000 to 30,000 forcing villagers in UP to bury the dead or dump bodies in Ganga
Yogi in silent mode.",covid death varanasi govt data die month manikarnika ghat offici report cremat april week high cost cremat vari forc villag buri dead dump bodi ganga yogi silent mode ,[],[],[],[],0
1738,"#eidmubarak2021 
#savelife 
#StayHome 
Inshaallah covid 19 is finished this year

@BeingSalmanKhan
 
@eidmubarak",inshaallah covid finish year ,"['#eidmubarak2021', '#savelife', '#StayHome']","['@BeingSalmanKhan', '@eidmubarak']",[],[],0
1739,"Eid-ul-Fitr Mubarak to each and everyone out there. Pray for the wellness of humanity dealing with Covid-19. Stay home stay safe.
#eidmubarak2021 #Eidulfitr2021 #Eid #EidUlFitr",eidulfitr mubarak pray well human deal covid stay home stay safe ,"['#eidmubarak2021', '#Eidulfitr2021', '#Eid', '#EidUlFitr']",[],[],[],0
1740,"*MUBARAK EID UL.FITAR , praying Almighty & Allah to all of you and your family  keeping safe in this pandemic covid-19 situation & Almighty bless to you in  doing wonders in your respective jobs।*",mubarak eid ulfitar pray almighti allah famili keep safe pandem covid situat almighti bless wonder respect job ,[],[],[],[],0
1743,Tata Medical & Diagnostics is in marketing & distribution discussions with multiple Covid-19 vaccine makers such as Johnson & Johnson and AstraZeneca. Tata Trusts committed 1500 crore rupees to fight against covid19. They have already donated 500 crore rupees to PM cares fund.,tata medic diagnost market distribut discuss multipl covid vaccin maker johnson johnson astrazeneca tata trust commit crore rupe fight covid donat crore rupe care fund ,[],[],[],[],0
1745,"Two Pharma giants manufacturing the drugs themselves claiming it doesn’t work in #Covid: 
#Ivermectin - MSD
#Tocilizumab - Roche 

But people are getting mad finding it ",pharma giant manufactur drug claim doesnt work msd roch peopl mad find ,"['#Covid:', '#Ivermectin', '#Tocilizumab']",[],[],[],0
