,tweet,clean_tweet,hastags,attherate,urls,emojis,label
1813,@RGVzoomin Mid point of corona virus is the high point for damage to us as it is its incubation period peak.. That's exactly when a corona patient is at the lowest of health /immunity but highest in terms of vulnerability when it comes to effect from the virus.,mid point corona viru high point damag incub period peak that exactli corona patient lowest health immun highest term vulner effect viru ,[],['@RGVzoomin'],[],[],2
1815,"@RGVzoomin Our lives of higher &amp; lower grades are truly based on medium level growth of corona virus. Becozz, all depends on the virus growth in our body. When it reaches peak stage - our life is at low stage &amp; vice versa.",life higher lower grade truli base medium level growth corona viru becozz depend viru growth bodi reach peak stage life low stage vice versa ,[],['@RGVzoomin'],[],[],2
1816,"If corona virus doesn't take you out, CAN I👉👈?",corona viru doesnt ,[],[],[],"['👉', '👈']",2
1819,"Last year we came to know that due to corona virus, we have difficulty in breathing. In such a situation, people are dying because of lack of oxygen, there is no covid19 responsible for it, someone else.",year corona viru difficulti breath situat peopl die oxygen covid respons ,[],[],[],[],2
1823,Today's Corona News Statistics of Surat and Bardoli ..  #bardoli #bardolinagar #surat #suratcity  #covid_19 #sardarnagribardoli #CoronaVirus #COVID19 #stayhomestaysafe #coronaupdates #coronapositive #bardoliguide  https://t.co/nIHSya7RAW,today corona news statist surat bardoli ,"['#bardoli', '#bardolinagar', '#surat', '#suratcity', '#covid_19', '#sardarnagribardoli', '#CoronaVirus', '#COVID19', '#stayhomestaysafe', '#coronaupdates', '#coronapositive', '#bardoliguide']",[],['https://t.co/nIHSya7RAW'],[],2
1826,"Guys be careful it getting scarier, my neighbour died due to corona virus, he was hale and hearty ,i never thought he would leave us so soon.  Second wave is far more risky , in last few days I have heard about so many  corona positive people in my circle. Stay safe #MaskUpIndia",guy care scarier neighbour die corona viru hale hearti thought leav soon second wave far riski day heard corona posit peopl circl stay safe ,['#MaskUpIndia'],[],[],[],2
1827,@ArvindKejriwal What about Bankers? Are they not contributing to the economy or they are immune to Corona Virus? Please do something for them as they are least given any importance during the pandemic.,banker contribut economi immun corona viru give import pandem ,[],['@ArvindKejriwal'],[],[],2
1832,Please treat all journalists as front line workers and give them free corona virus vaccine on urgent basis .@narendramodi @narendramodi_in @netanyahu @AmitShah,treat journalist worker free corona viru vaccin urgent basi ,[],"['@narendramodi_in', '@netanyahu', '@AmitShah']",[],[],2
1833,"@RakeshRoshan_N  Sir you make your next film #kriss4 based on the #coronavirus.The most important point in this, is how the corona virus becomes inactive during the election.",film base import point corona viru inact elect ,"['#kriss4', '#coronavirus.The']",['@RakeshRoshan_N'],[],[],2
1837,"I know I’m a few years late but Contagion is completely on Corona virus, right?? From coming from bats to fighting for things in the super market. Howwww??? 🤯🤯🤯",year late contagion complet corona viru bat fight thing super market howwww ,[],[],[],"['🤯', '🤯', '🤯']",2
1840,Perfect 👌👌 @RGVzoomin 🤟🤟RGV Super Explanation on Corona Virus End | TV5 Murthy | Ram Gopal Varma...  https://t.co/MlBZzk0ODR via @YouTube,perfect rgv super explan corona viru end murthi ram gopal varma ,[],"['@RGVzoomin', '@YouTube']",['https://t.co/MlBZzk0ODR'],"['👌', '👌', '🤟', '🤟']",2
1842,The Great Personality &amp; Formar PM Of India &amp;World Economist Dr. Manmohan Singh Speedy Recovered from inflicted Corona Virus. I Pray The Nature to give  Strength to Our Colman of INDIA By.Rajendran V.R. WhatsApp no.9944546259. PUDUCHERRY. INDIA.  https://t.co/SB0zipYVYZ,great person formar india ampworld economist manmohan singh speedi recov inflict corona viru pray natur strength colman india byrajendran whatsapp puducherri india ,[],[],['https://t.co/SB0zipYVYZ'],[],2
1861,Deadly Corona virus  https://t.co/wIAFY2WT2n,deadli corona viru ,[],[],['https://t.co/wIAFY2WT2n'],[],2
1863,May Allah SWT protect us from this deadly corona virus.   Aameen,allah swt protect deadli corona viru aameen ,[],[],[],[],2
1865,Are you infected with the Corona virus? Are you afraid of the corona virus? Do you want to know the reason? Do you want to recover from Corona virus? #IndiaNeedsOxygen #CovidIndia #StayStrongIndia 👇👇👇👇👇👇  https://t.co/sGzNczxZKy  https://t.co/gZTEAzBsIy,infect corona viru afraid corona viru reason recov corona viru ,"['#IndiaNeedsOxygen', '#CovidIndia', '#StayStrongIndia']",[],"['https://t.co/sGzNczxZKy', 'https://t.co/gZTEAzBsIy']","['👇', '👇', '👇', '👇', '👇', '👇']",2
1866,Are you infected with the Corona virus? Are you afraid of the corona virus? Do you want to know the reason? Do you want to recover from Corona virus? #كورونا  #India  https://t.co/YOaBoavt3f,infect corona viru afraid corona viru reason recov corona viru ,"['#كورونا', '#India']",[],['https://t.co/YOaBoavt3f'],[],2
1869,"May Allah protect us from corona virus !!!!!!!!!  Stayhomestayconnected ,,,,,,,,,,🙏🙏🙏🙏",allah protect corona viru stayhomestayconnect ,[],[],[],"['🙏', '🙏', '🙏', '🙏']",2
1873,Saudi Arabia 🇸🇦 is shipping 80 metric tonnes of liquid oxygen to India 🇮🇳 as the country is running low on supplies due to an unprecedented spike in corona virus cases. 🙏Oxygen nhi Shifa aarahi hai Mohammad (saw) ke shaher se.🙏 @PMOIndia @AmitShah  @CMOMaharashtra @AUThackeray,saudi arabia ship metric tonn liquid oxygen india countri low suppli unpreced spike corona viru case oxygen nhi shifa aarahi hai mohammad saw shaher ,[],"['@PMOIndia', '@AmitShah', '@CMOMaharashtra', '@AUThackeray']",[],"['🇸🇦', '🇮🇳', '🙏', '🙏']",2
1878,@OfficeofUT @rajeshtope11 Good work and great job to fight back with corona virus appreciate @mybmc,work great job fight corona viru appreci ,[],"['@OfficeofUT', '@rajeshtope11', '@mybmc']",[],[],2
1893,Outbreak of corona virus in Balochistan reached 20.43%  #Quetta #Balochistan #wearamask,outbreak corona viru balochistan reach ,"['#Quetta', '#Balochistan', '#wearamask']",[],[],[],2
1894,@CallSignMujahid @iHShaheen Corona virus exposed Indian health care system.,corona viru expos indian health care system ,[],"['@CallSignMujahid', '@iHShaheen']",[],[],2
1904,"EC: In 2022, there are legislative elections to be conducted in 8 states. 5 of them will be during Feb-Mar. Corona Virus:  https://t.co/FZ0FmnccnL",legisl elect conduct state febmar corona viru ,[],[],['https://t.co/FZ0FmnccnL'],[],2
1906,#ElectionCommissionOfIndia  So long election we had never seen and also you people are responsible for the massive spread out of Corona virus.,long elect peopl respons massiv spread corona viru ,['#ElectionCommissionOfIndia'],[],[],[],2
1907,#ElectionCommissionOfIndia  #PMOIndia  #presidentkovind You people are only responsible for the massive spread out of Corona virus and lack of oxygen in entire West Bengal. Yesterday lost my uncle 2 day another uncle hospitalized. U people should be ashamed. Chi chi chi,peopl respons massiv spread corona viru oxygen entir west bengal yesterday lose uncl day uncl hospit peopl asham chi chi chi ,"['#ElectionCommissionOfIndia', '#PMOIndia', '#presidentkovind']",[],[],[],2
1918,Sleep by day and wake up at night  . due to lockdown.      #lockdown #CoronaCurfew  #coronavirus #corona @YaduwanshiSohan,sleep day wake night lockdown ,"['#lockdown', '#CoronaCurfew', '#coronavirus', '#corona']",['@YaduwanshiSohan'],[],[],2
1925,"Stay Home Stay Safe. Not for corona, only for your family..! #कोरोना #corona #coronavirus #Corona2ndWave  https://t.co/pq8A1xmvpr",stay home stay safe corona famili ,"['#कोरोना', '#corona', '#coronavirus', '#Corona2ndWave']",[],['https://t.co/pq8A1xmvpr'],[],2
1928,@keveeyes @manoramanews @surendranbjp @BJP4Keralam @AsianetNewsML @mathrubhuminews A miracle is happnd today evening 7 PM. Corona virus  vanished from TV news channel for 3 to 4 days &amp;   replaced with new Virus called EXIT POLL. Continue to maintain mental distance from TV.,miracl happnd today corona viru vanish news channel day replac new viru call exit poll continu maintain mental distanc ,[],"['@keveeyes', '@manoramanews', '@surendranbjp', '@BJP4Keralam', '@AsianetNewsML', '@mathrubhuminews']",[],[],2
1932,"@deepolice12 You should add one more line like few anti-nationals are roaming on the empty roads by not wearing mask,  spitting on the road, spreading corona virus to spoil the effort put &amp; work done by those warriors.",add like antin roam road wear mask spit road spread corona viru spoil effort work warrior ,[],['@deepolice12'],[],[],2
1933,"@siddaramaiah @BJP4Karnataka In your Mysore city, people are travelling 7-8 km to reach market to buy curry leaves @Rs 10-20  during lockdown. What it means that their intense is to spread corona virus to other's rather than contain the virus.",mysor citi peopl travel reach market buy curri leaf lockdown mean intens spread corona viru contain viru ,[],"['@siddaramaiah', '@BJP4Karnataka', '@Rs']",[],[],2
1936,Our trustee explaining Veer Foundation and India's fight against Corona Virus. #Unite2FightCorona #StaySafe #StayStrongIndia #Corona #Mumbai @mybmc  https://t.co/HrowxJ69p0,truste explain veer foundat india fight corona viru ,"['#Unite2FightCorona', '#StaySafe', '#StayStrongIndia', '#Corona', '#Mumbai']",['@mybmc'],['https://t.co/HrowxJ69p0'],[],2
1937,@CTRavi_BJP @OfficeofUT This Maha govt spread corona virus across country by mismanaging the situation Maharashtra in the beginning of the 2nd wave. Maha govt is the most culprit for the current situation in India.,maha govt spread corona viru countri mismanag situat maharashtra begin wave maha govt culprit current situat india ,[],"['@CTRavi_BJP', '@OfficeofUT']",[],[],2
1938,Malavika Mohanan changes her DP as a mark of solidarity in fighting the Corona virus pandemic. #MalavikaMohanan  https://t.co/k7EN1ICltY,malavika mohanan chang mark solidar fight corona viru pandem ,['#MalavikaMohanan'],[],['https://t.co/k7EN1ICltY'],[],2
1939,I think lockdown best option for delhi not only nyt curfew,lockdown best option delhi nyt curfew ,[],[],[],[],2
1940,@DMKanpur respected sir call centers will be open during night curfew or not,respect center open night curfew ,[],['@DMKanpur'],[],[],2
1941,Not sure why this gentleman went outside when there is a curfew in place. May be just to take photo?,sure gentleman outsid curfew place photo ,[],[],[],[],2
1942,This video was taken at 12:42 am  For over an hour this has been happening at Sunder Vihar/Meera Bagh  @CPDelhi @CMODelhi @DelhiPolice is this allowed ?  Is this part of the CURFEW?  R we not allowed to sleep at 1 am?   @AamAadmiParty @BJP4Delhi @BJP4India are now troubling Delhi  https://t.co/W4VxOzpII5,video hour happen sunder viharmeera bagh allow curfew allow sleep troubl delhi ,[],"['@CPDelhi', '@CMODelhi', '@DelhiPolice', '@AamAadmiParty', '@BJP4Delhi', '@BJP4India']",['https://t.co/W4VxOzpII5'],[],2
1943,@varulmayank Night curfew for govts..  https://t.co/HYkEfHeFvN,night curfew govt ,[],['@varulmayank'],['https://t.co/HYkEfHeFvN'],[],2
1944,@PuneCityPolice @PuneCityTraffic  Dear sir I need to travel from Pune to Mumbai International airport on Friday night (9.4.21) to receive my daughter who is coming from USA. We’ll return to Pune same night. These being curfew times what documents I need to carry for this trip?,dear travel pune mumbai intern airport friday night receiv daughter usa well return pune night curfew time document carri trip ,[],"['@PuneCityPolice', '@PuneCityTraffic']",[],[],2
1945,Night curfew is as useless as rajdeep sardesai's journalism,night curfew useless rajdeep sardesai journal ,[],[],[],[],2
1946,Patan police enforcing night curfew in Patan city. .....  https://t.co/J8S4YiLO2x,patan polic enforc night curfew patan citi ,[],[],['https://t.co/J8S4YiLO2x'],[],2
1947,Night Curfew to be imposed in Lucknow from tomorrow between 9 pm and 6 am: Police Commissioner of Lucknow DK Thakur,night curfew impos lucknow tomorrow polic commission lucknow thakur ,[],[],[],[],2
1948,Just a calm picture amidst the night curfew 🌑  https://t.co/WOM0RZbN9u,calm pictur amidst night curfew ,[],[],['https://t.co/WOM0RZbN9u'],['🌑'],2
1949,"Dear @ArvindKejriwal @LtGovDelhi @DelhiPolice @CMODelhi What are the necessary permissions required to be taken for wedding on 30th April,keeping in mind Night curfew has been imposed in Delhi.Please provide the guidelines, otherwise we'd have to cancel the wedding😢&amp; bear losses",dear necessari permiss requir wed aprilkeep mind night curfew impos delhipleas provid guidelin wed cancel weddingamp bear loss ,[],"['@ArvindKejriwal', '@LtGovDelhi', '@DelhiPolice', '@CMODelhi']",[],['😢'],2
1950,"Night Watchman   . An Owl in this eerie silence of the Night Curfew in Mumbai , 🦉 #mumbai #lockdown #NightCurfew #bird #owl #nikon #NightPhotography #BirdsSeenIn2021  https://t.co/c5POSEUn1Q",night watchman owl eeri silenc night curfew mumbai ,"['#mumbai', '#lockdown', '#NightCurfew', '#bird', '#owl', '#nikon', '#NightPhotography', '#BirdsSeenIn2021']",[],['https://t.co/c5POSEUn1Q'],['🦉'],2
1951,"In today's Maharashtra order CAs have not been allowed to operate but maids and cooks have been allowed to work on all days including weekend curfew  Just think who is ""Essential"" 😀😀  #WhatsApp forward ;)",today maharashtra order allow oper maid cook allow work day includ weekend curfew essenti forward ,['#WhatsApp'],[],[],"['😀', '😀']",2
1952,Heavy traffic &amp; rash driving observed on AV Road at 7:45 PM DUE to night curfew starting at 8 PM.                              #COVIDSecondWave #COVID19India #Curfew #Gujarat #7Apr2021  https://t.co/B0455gcZIl,heavi traffic rash drive observ road night curfew start ,"['#COVIDSecondWave', '#COVID19India', '#Curfew', '#Gujarat', '#7Apr2021']",[],['https://t.co/B0455gcZIl'],[],2
1953,@DGPPunjabPolice  @capt_amarinder  @ndtv our Government is running a propaganda of Corona . I don't care which rules you make . And if night curfew then punjab Government have to send food to the people how are work late night .,govern propaganda corona dont care rule night curfew punjab govern send food peopl work late night ,[],"['@DGPPunjabPolice', '@capt_amarinder', '@ndtv']",[],[],2
1955,"@KVS_HQ country is facing 2nd pandemic wave, #Odisha 10 districts under night curfew. Why Offline classes being insisted in KV Khurda.",countri face pandem wave district night curfew offlin class insist khurda ,['#Odisha'],['@KVS_HQ'],[],[],2
1956,@CMOMaharashtra @ngpnmc @NitinRaut_INC @TOI_Nagpur @THitavada @nagpurtoday1 @NagpurPolice @trafficngp @OfficeofUT @nagpurcp Tell me how this breaking the chain. All kirana and itwari general stores open crowded. If really want to break the chain then impose 24/7 curfew.  https://t.co/H26SjpsLkY,tell break chain kirana itwari gener store open crowd break chain impos curfew ,[],"['@CMOMaharashtra', '@ngpnmc', '@NitinRaut_INC', '@TOI_Nagpur', '@THitavada', '@nagpurtoday1', '@NagpurPolice', '@trafficngp', '@OfficeofUT', '@nagpurcp']",['https://t.co/H26SjpsLkY'],[],2
1957,@pictureholidays @uddhavthackeray @mybmc @CMOMaharashtra @MumbaiPolice @mybmc  Is this means for essential in curfew timings.  https://t.co/CWGsez6Sqv,mean essenti curfew time ,[],"['@pictureholidays', '@uddhavthackeray', '@mybmc', '@CMOMaharashtra', '@MumbaiPolice', '@mybmc']",['https://t.co/CWGsez6Sqv'],[],2
1958,"@RACGandhinagar Sir mention only city of gandhinagar, so why police said that mansa,  Dehgam and  kalol taluka curfew time is 8:00PM  to 6:00AM.close all shops near by 7-7:30PM evening.",mention citi gandhinagar polic mansa dehgam kalol taluka curfew time amclos shop near ,[],['@RACGandhinagar'],[],[],2
1959,"please allow to use BRTS route for general public, due to small window of time (due to curfew) happening huge and complex traffic in city, @AhmedabadPolice @CMOGuj @vijayrupanibjp @Nitinbhai_Patel  #Ahmedabad @aditiraval @AmitHPanchal #lockdown #nightcurfew  https://t.co/Bc5nqaav68",allow brt rout gener public small window time due curfew happen huge complex traffic citi ,"['#Ahmedabad', '#lockdown', '#nightcurfew']","['@AhmedabadPolice', '@CMOGuj', '@vijayrupanibjp', '@Nitinbhai_Patel', '@aditiraval', '@AmitHPanchal']",['https://t.co/Bc5nqaav68'],[],2
1960,@scshah5 @VishalDadlani @RakeshTikaitBKU @vijayrupanibjp @Nitinbhai_Patel @CMOGuj @AmitShahOffice @DrHVoffice @zoo_bear @RanaAyyub @PMOIndia @CRPaatil @BJP4Gujarat Wastage of fuel. High risk of corona! But no one seem to care. Worst worst administration and law and order at it's bottom! Is anyone listening? And let me tell you these pictures are taken at 8.02 PM. And curfew starts at 8 pm for us not for these illegal vendors  https://t.co/QVX1goxn6c,wastag fuel high risk corona care worst worst administr law order listen tell pictur curfew start illeg vendor ,[],"['@scshah5', '@VishalDadlani', '@RakeshTikaitBKU', '@vijayrupanibjp', '@Nitinbhai_Patel', '@CMOGuj', '@AmitShahOffice', '@DrHVoffice', '@zoo_bear', '@RanaAyyub', '@PMOIndia', '@CRPaatil', '@BJP4Gujarat']",['https://t.co/QVX1goxn6c'],[],2
1961,"@ss_suryawanshi This silly mini lockdown, which seems not to have a direction nor any will. Closing of shops was a very bad idea of this government. 8 pm curfew, total lockdown on week ends is fine but this seems to be knee jerk reaction, which will affect the MVA, @OfficeofUT @CMOMaharashtra",silli mini lockdown direct close shop bad idea govern curfew total lockdown week end fine knee jerk reaction affect mva ,[],"['@ss_suryawanshi', '@OfficeofUT', '@CMOMaharashtra']",[],[],2
1962,"TENET is the second most confusing stuff to solve, Logic behind ""Night Curfew"" in Corona is still the First!! #NightCurfewDelhi, #COVID19, #CoronavirusIndia",tenet second confus stuff solv logic night curfew corona ,"['#NightCurfewDelhi,', '#COVID19,', '#CoronavirusIndia']",[],[],[],2
1964,Internet curfew for 53rd night in Myanmar  📵 Mobile data disabled 24 days 📶 Public wifi limited 22 days 📡 Wireless broadband down 6 days ❌ Platforms filtered since Feb. PLEASE SPEAK OUT FOR MYANMAR. PLEASE GIVE BACK OUR DEMOCRACY.#WhatsHappeningInMyanmar #InternetShutdown  https://t.co/wsMg0HJ3Xo,internet curfew night myanmar mobil data disabl day public wifi limit day wireless broadband day platform filter feb speak myanmar democraci ,['#InternetShutdown'],[],['https://t.co/wsMg0HJ3Xo'],"['📵', '📶', '📡', '❌']",2
1965,Night curfew in Delhi will help reducing cases  ?   @raghav_chadha @ArvindKejriwal @msisodia @AamAadmiParty  Please if you want make a team and check markets liked Lajpat Nagar &amp; Sarojni nagar in day time where people not following rules. #saveeventindustry,night curfew delhi help reduc case team check market like lajpat nagar sarojni nagar day time peopl follow rule ,['#saveeventindustry'],"['@raghav_chadha', '@ArvindKejriwal', '@msisodia', '@AamAadmiParty']",[],[],2
1966,@PuneCityTraffic Dear sir I need to travel from Pune to Mumbai International airport on Friday night (9.4.21) to receive my daughter who is coming from USA. We’ll return to Pune same night. These being curfew times what documents I need for this trip?,dear travel pune mumbai intern airport friday night receiv daughter usa well return pune night curfew time document trip ,[],['@PuneCityTraffic'],[],[],2
1967,Internet curfew for 53rd night in Myanmar  📵 Mobile data disabled 24 days 📶 Public wifi limited 22 days 📡 Wireless broadband down 6 days ❌ Platforms filtered since Feb. PLEASE SPEAK OUT FOR MYANMAR. PLEASE GIVE BACK OUR DEMOCRACY.#WhatsHappeningInMyanmar #InternetShutdown  https://t.co/wd7jUgGEyj,internet curfew night myanmar mobil data disabl day public wifi limit day wireless broadband day platform filter feb speak myanmar democraci ,['#InternetShutdown'],[],['https://t.co/wd7jUgGEyj'],"['📵', '📶', '📡', '❌']",2
1968,"Night curfew is as useful as ""ueue"" in Queue. Just copied:)",night curfew ueue queue copi ,[],[],[],[],2
1969,Internet curfew for 53rd night in Myanmar  📵 Mobile data disabled 24 days 📶 Public wifi limited 22 days 📡 Wireless broadband down 6 days ❌ Platforms filtered since Feb. PLEASE SPEAK OUT FOR MYANMAR. PLEASE GIVE BACK OUR DEMOCRACY.#WhatsHappeningInMyanmar #InternetShutdown  https://t.co/U5PJkg5vbM,internet curfew night myanmar mobil data disabl day public wifi limit day wireless broadband day platform filter feb speak myanmar democraci ,['#InternetShutdown'],[],['https://t.co/U5PJkg5vbM'],"['📵', '📶', '📡', '❌']",2
1970,Internet curfew for 53rd night in Myanmar  📵 Mobile data disabled 24 days 📶 Public wifi limited 22 days 📡 Wireless broadband down 6 days ❌ Platforms filtered since Feb. PLEASE SPEAK OUT FOR MYANMAR. PLEASE GIVE BACK OUR DEMOCRACY.#WhatsHappeningInMyanmar #InternetShutdown  https://t.co/D2ptvmJsNH,internet curfew night myanmar mobil data disabl day public wifi limit day wireless broadband day platform filter feb speak myanmar democraci ,['#InternetShutdown'],[],['https://t.co/D2ptvmJsNH'],"['📵', '📶', '📡', '❌']",2
1971,Internet curfew for 53rd night in Myanmar  📵 Mobile data disabled 24 days 📶 Public wifi limited 22 days 📡 Wireless broadband down 6 days ❌ Platforms filtered since Feb. PLEASE SPEAK OUT FOR MYANMAR. PLEASE GIVE BACK OUR DEMOCRACY.#WhatsHappeningInMyanmar #InternetShutdown  https://t.co/Gx8NoJvrNo,internet curfew night myanmar mobil data disabl day public wifi limit day wireless broadband day platform filter feb speak myanmar democraci ,['#InternetShutdown'],[],['https://t.co/Gx8NoJvrNo'],"['📵', '📶', '📡', '❌']",2
1973,"Delhi government on Tuesday clamped a curfew on movement and assembly of people between 10pm and 5am every day until April 30,in an attempt to arrest spiking infections,mirroring similar restrictions in other major cities such as Mumbai reeling under the second wave of #COVID19",delhi govern tuesday clamp curfew movement assembl peopl day april attempt arrest spike infectionsmirror similar restrict major citi mumbai reel second wave ,['#COVID19'],[],[],[],2
1974,When a lone person in his own car has to wear a mask to prevent fines then night curfew seems like a reasonable decision. Tenet gets pushed to third place. Is that reasonable? @DNeurosx @bijlanirajesh  https://t.co/13CX0VVVAQ,lone person car wear mask prevent fine night curfew like reason decis tenet push place reason ,[],"['@DNeurosx', '@bijlanirajesh']",['https://t.co/13CX0VVVAQ'],[],2
1975,"@PTI_News CMs of all the affected states sud think like u. Instead of 8pm to 6a.the night curfew sud b from ,10 pm to 5pm",affect state sud like instead ath night curfew sud ,[],['@PTI_News'],[],[],2
1976,Night Curfew is being done so that only People with deep pockets survive in The Restaurant Business.   Business was just getting back to normal and Now  this.   Instead provide inoculation for all and let trade run Normally with Strict Health Guidelines!   #NightCurfewDelhi,night curfew peopl deep pocket surviv restaur busi busi normal instead provid inocul trade normal strict health guidelin ,['#NightCurfewDelhi'],[],[],[],2
1977,@artidesai555 Not really. Go and check status of restaurants and pubs without restriction . No curfew required if we are responsible 🙏,check statu restaur pub restrict curfew requir respons ,[],['@artidesai555'],[],['🙏'],2
1978,"#lockdown2021 #NightCurfewDelhi  I won’t be surprised if public will raise voice to Police , CM and PM against this such pathetic decisions of Lockdown and Night Curfew  @ArvindKejriwal @AUThackeray @CMOMaharashtra @narendramodi  . Money and food is really IMPORTANT.",wont surpris public rais voic polic pathet decis lockdown night curfew money food import ,"['#lockdown2021', '#NightCurfewDelhi']","['@ArvindKejriwal', '@AUThackeray', '@CMOMaharashtra', '@narendramodi']",[],[],2
1979,"#Punjab Government imposes night curfew from 9pm-5am across the entire State till April 30, also bans political gatherings in the State",govern impos night curfew pmam entir state till april ban polit gather state ,['#Punjab'],[],[],[],2
1980,COVID-19 surge: Punjab CM extends night curfew to entire state  https://t.co/ZAxPs2krmM #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,covid surg punjab extend night curfew entir state ,"['#Nifty', '#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/ZAxPs2krmM'],[],2
1981,Night curfew is as useless as wearing mask when alone in car😏,night curfew useless wear mask car ,[],[],[],['😏'],2
1982,"Punjab Government imposes night curfew from 9pm-5am across the entire State till April 30, also bans political gatherings in the State",punjab govern impos night curfew pmam entir state till april ban polit gather state ,[],[],[],[],2
1983,@timesofindia @narendramodi @PMOIndia @drharshvardhan @MamataOfficial V have not heard yet how many affected wid Corona virus in Bengal/election states. Biggest manipulation in India involving @Godimed52338703 by BJP. There r rallies n Rest India in Curfew/144.,heard affect wid corona viru bengalelect state biggest manipul india involv bjp ralli rest india curfew ,[],"['@timesofindia', '@narendramodi', '@PMOIndia', '@drharshvardhan', '@MamataOfficial', '@Godimed52338703']",[],[],2
1984,"Nothing to worry my fellow country people ☺️, now a days corona is doing night shift thats why government imposed night curfew, lets support our #MaharashtraGovernment #NoMoreLockdowns #mumbailockdown #COVIDー19 #UddhavThackeray #nightcurfew #Trending  https://t.co/bsxIxPM2LC",worri fellow countri peopl day corona night shift that govern impos night curfew support ,"['#MaharashtraGovernment', '#NoMoreLockdowns', '#mumbailockdown', '#COVIDー19', '#UddhavThackeray', '#nightcurfew', '#Trending']",[],['https://t.co/bsxIxPM2LC'],['☺️'],2
1985,"@CMOMaharashtra, @CPMumbaiPolice, under the present notifications, normal walking exercise is permitted om weekends, since curfew is declared ?",present notif normal walk exercis permit weekend curfew declar ,[],"['@CMOMaharashtra,', '@CPMumbaiPolice,']",[],[],2
1986,"#AnushkaSharma Punjab Government imposes night curfew from 9pm-5am across the entire State till April 30, also bans political gatherings in the State #nightcurfew #PunjabKings",punjab govern impos night curfew pmam entir state till april ban polit gather state ,"['#AnushkaSharma', '#nightcurfew', '#PunjabKings']",[],[],[],2
1989,"Just a thought with so many restrictions curfew and out of control covid 19 , shouldn’t the elections where all are without masks  be deferred ?",thought restrict curfew control covid shouldnt elect mask defer ,[],[],[],[],2
1990,@logicalkpmurthy @ECISVEEP Then why night curfew if it can be dealt easily with said precaution ❓,night curfew dealt precaut ,[],"['@logicalkpmurthy', '@ECISVEEP']",[],['❓'],2
1991,"Dear @vijayrupanibjp sir, Situation is out of control in surat,so why are you just waiting.... Sir 8 baje ka curfew kar ke koi advantage nahi milne vala hai sir apko kuch alag karna hoga ya fir 1-2 din ka lockdown last upay hai🙏🙏 #StayHomeStaySafe #vaccination  @narendramodi  https://t.co/6XuVxVRC8a",dear situat control suratso wait baje curfew kar koi advantag nahi miln vala hai apko kuch alag karna hoga fir din lockdown upay hai ,"['#StayHomeStaySafe', '#vaccination']","['@vijayrupanibjp', '@narendramodi']",['https://t.co/6XuVxVRC8a'],"['🙏', '🙏']",2
1992,#NightCurfew #NightCurfewDelhi   Delhi government implemented Night curfew  Le corona virus 🦠:  https://t.co/TXLwBXsmMz,delhi govern implement night curfew corona viru ,"['#NightCurfew', '#NightCurfewDelhi']",[],['https://t.co/TXLwBXsmMz'],['🦠'],2
1994,"Night curfew is not the solution for #Covid-19, speed up #vaccination for all ages.  #IndiaFightsCorona #COVID19India  @narendramodi @MoHFW_INDIA",night curfew solut speed age ,"['#Covid-19,', '#vaccination', '#IndiaFightsCorona', '#COVID19India']","['@narendramodi', '@MoHFW_INDIA']",[],[],2
1995,. Govt - Impose night curfew Me - Everyone's out during day time Govt - it spreads via Bats and bats are only active at night.  Me &amp; Batman - 😳,govt impos night curfew everyon day time govt spread bat bat activ night batman ,[],[],[],['😳'],2
1996,Trying to control corona virus spread with Night Curfew.  https://t.co/dw526Y8zrg,control corona viru spread night curfew ,[],[],['https://t.co/dw526Y8zrg'],[],2
1997,Night curfew is as useful as Non Gandhi's in @INCIndia,night curfew non gandhi ,[],['@INCIndia'],[],[],2
1998,"@ArvindKejriwal Sir, night curfew may again shake the confidence of lakhs of migrant labour who may flight back to their native places. Thus, it may affect normal working of industry and business resulting into bad impact on the Indian economy. Please reconsider this decision.",night curfew shake confid lakh migrant labour flight nativ place affect normal work industri busi result bad impact indian economi reconsid decis ,[],['@ArvindKejriwal'],[],[],2
