,tweet,clean_tweet,hastags,attherate,urls,emojis
1323,@rifatabdullahh Kashmiri people will sacrifice their life for bakery and meat but wouldn't follow any covid 19 guidelines., Kashmiri people will sacrifice their life for bakery and meat but wouldnt follow any covid 19 guidelines,[],['@rifatabdullahh'],[],[]
1324,"The great @SonuSood only the man who was stand with all Indians 🇮🇳 in #COVID19 time and really helps immediately and he was arriange buses, trains tickets, even flights tickets from his own money nobody can do and also working till #COVID19 time Love you bhai ❤️ @ImRaina ✅  https://t.co/Skexqd1unU",The great only the man who was stand with all Indians  in time and really helps immediately and he was arriange buses trains tickets even flights tickets from his own money nobody can do and also working till time Love you bhai   ,"['#COVID19', '#COVID19']","['@SonuSood', '@ImRaina']",['https://t.co/Skexqd1unU'],"['🇮🇳', '❤️', '✅']"
1325,Don't claim to be powerful when you don't have the solutions to prevent wars before it happened. Power is meaningless when you cannot convince people with justice and peace. As for the covid19 still cannot solve. Shame of you claiming to be leaders of the world.  @UN @WHO @Israel  https://t.co/52JoaKvKG2,Dont claim to be powerful when you dont have the solutions to prevent wars before it happened Power is meaningless when you cannot convince people with justice and peace As for the covid19 still cannot solve Shame of you claiming to be leaders of the world ,[],"['@UN', '@WHO', '@Israel']",['https://t.co/52JoaKvKG2'],[]
1326,We salute all the nurses for their dedication and struggle.Heartfelt thanks and happy nurse’s day wishes to you. This Covid-19 pandemic proved your worth again,We salute all the nurses for their dedication and struggleHeartfelt thanks and happy nurse’s day wishes to you This Covid19 pandemic proved your worth again,[],[],[],[]
1327,@narendramodi @PMBhutan @wallacemick recently urged the #EU is the risk of danger for the Indian #economy information about #india...  #CoronavirusPandemic  #COVID19India  #COVID19  #BoycottChina #BoycottChineseProducts #FarmersProtest @EU_Commission  @eu_eeas  @EUCouncil  @narendramodi  https://t.co/4htgPQVbkj, recently urged the is the risk of danger for the Indian information about ,"['#EU', '#economy', '#india...', '#CoronavirusPandemic', '#COVID19India', '#COVID19', '#BoycottChina', '#BoycottChineseProducts', '#FarmersProtest']","['@narendramodi', '@PMBhutan', '@wallacemick', '@EU_Commission', '@eu_eeas', '@EUCouncil', '@narendramodi']",['https://t.co/4htgPQVbkj'],[]
1328,Many patients with full fledged symtoms of #COVID19 ( with exposure history ) are getting #RTPCR  negative results ( i.e False Negative )   Reason :- Test Not Adapted to the New Variant ✓  @aamerarfath @vikranthprasann @KaleemAKhans @Delhiite_,Many patients with full fledged symtoms of ( with exposure history ) are getting negative results ( ie False Negative ) Reason : Test Not Adapted to the New Variant ✓ ,"['#COVID19', '#RTPCR']","['@aamerarfath', '@vikranthprasann', '@KaleemAKhans', '@Delhiite_']",[],[]
1329,If you not able to donate money in this time please donate your time.   Retweet someone help tweet.  Share Instagram story who is in need.  Work as a volunteer for NGO's to help them verified lead.   #covid19 #covid16indiahelp,If you not able to donate money in this time please donate your time Retweet someone help tweet Share Instagram story who is in need Work as a volunteer for NGOs to help them verified lead ,"['#covid19', '#covid16indiahelp']",[],[],[]
1330,@rahulkanwal Hope india will come out from Covid 19 ...we are pray for our brothers and sister, Hope india will come out from Covid 19 we are pray for our brothers and sister,[],['@rahulkanwal'],[],[]
1331,@DrSartajKhan5 Dr. Wonderful Hope Government will  give you reward after Covid19...otherwise u r also in same line ..., Dr Wonderful Hope Government will give you reward after Covid19otherwise u r also in same line ,[],['@DrSartajKhan5'],[],[]
1332,"Fight the good fight. Keep up with safety, be vigilant. It is for all of us #COVID19 #MaskUp",Fight the good fight Keep up with safety be vigilant It is for all of us ,"['#COVID19', '#MaskUp']",[],[],[]
1333,Pray for Palestine 🇵🇸 Also pray for Malaysia 🇲🇾 We have not put a dent in our fight against Covid 19. Nearly 100 deaths in two days 😭 All of these unnecessary deaths... It should scare everyone but it doesn't seem like it and that is scarier,Pray for Palestine  Also pray for Malaysia  We have not put a dent in our fight against Covid 19 Nearly 100 deaths in two days  All of these unnecessary deaths It should scare everyone but it doesnt seem like it and that is scarier,[],[],[],"['🇵🇸', '🇲🇾', '😭']"
1334,"Ongoing Covid-19 pandemic is taking a toll on people worldwide, they're extremely depressed.The last thing one wants to see is mass slaughter of Palestinians. @JoeBiden @KamalaHarris please intervene to stop genocide in Palestine/Kashmir. World is looking up to you for fair play!",Ongoing Covid19 pandemic is taking a toll on people worldwide theyre extremely depressedThe last thing one wants to see is mass slaughter of Palestinians please intervene to stop genocide in Palestine/Kashmir World is looking up to you for fair play,[],"['@JoeBiden', '@KamalaHarris']",[],[]
1335,#Prayagraj #COVID19 Update  Date:-17/05/2021  Today Positive Case_164  Death_05  Discharged_856       36(from facility)       820(from Home Isolation)  Today Collect Sample_10558  ANTIGEN-28 RTPCR-94 (35Pvt) TRUENAT-42  URBAN ANTIGEN-09 RURAL ANTIGEN-19 TOTAL-28, Update Date:17/05/2021 Today Positive Case164 Death05 Discharged856 36(from facility) 820(from Home Isolation) Today Collect Sample10558 ANTIGEN28 RTPCR94 (35Pvt) TRUENAT42 URBAN ANTIGEN09 RURAL ANTIGEN19 TOTAL28,"['#Prayagraj', '#COVID19']",[],[],[]
1336,"Brilliant investigative work by @BDUTT who while mourning the loss of her own father to COVID19, documents the massive loss of lives across India to this deadly disease and the Indian govts failure to take care of its own. #COVID19 #IndiaCovidCrisis",Brilliant investigative work by who while mourning the loss of her own father to COVID19 documents the massive loss of lives across India to this deadly disease and the Indian govts failure to take care of its own ,"['#COVID19', '#IndiaCovidCrisis']",['@BDUTT'],[],[]
1337,@AJEnglish @haidareid Because Israel thought it will take the hold in the blind sight by pandemic Covid-19 and the Muslim are engage in development they won't react at any cost but Muslims knew well from the Battle of Khaiber till to the Date you can't reshape the minds which only obeys Allah Almighty, Because Israel thought it will take the hold in the blind sight by pandemic Covid19 and the Muslim are engage in development they wont react at any cost but Muslims knew well from the Battle of Khaiber till to the Date you cant reshape the minds which only obeys Allah Almighty,[],"['@AJEnglish', '@haidareid']",[],[]
1338,"RDH, the NT's largest hospital, has just 12 ICU beds fitted with ventilators — equipment that many critically sick COVID-19 patients need to survive.",RDH the NTs largest hospital has just 12 ICU beds fitted with ventilators — equipment that many critically sick COVID19 patients need to survive,[],[],[],[]
1339,"@AlexDGlengarry @ScottMorrisonMP RDH, the NT's largest hospital, has just 12 ICU beds fitted with ventilators — equipment that many critically sick COVID-19 patients need to survive.  https://t.co/tKJswERONk", RDH the NTs largest hospital has just 12 ICU beds fitted with ventilators — equipment that many critically sick COVID19 patients need to survive ,[],"['@AlexDGlengarry', '@ScottMorrisonMP']",['https://t.co/tKJswERONk'],[]
1340,The only Covid 19 Test Lab in Palestine has been destroyed by Israel #Ghazaunderattack #AqsaUnderAttack #AlQuds #AlQudsSeeksOICAction #GazaUnderFire #Palastine #IsraelExposed #AlQuds #Free_Palestine  https://t.co/gw1hCF7VWZ,The only Covid 19 Test Lab in Palestine has been destroyed by Israel ,"['#Ghazaunderattack', '#AqsaUnderAttack', '#AlQuds', '#AlQudsSeeksOICAction', '#GazaUnderFire', '#Palastine', '#IsraelExposed', '#AlQuds', '#Free_Palestine']",[],['https://t.co/gw1hCF7VWZ'],[]
1341,Why the death rate in Jammu province so High of Covid-19 patients.? We demand steps to minimise it.  https://t.co/frnuZW4zCu With 73 deaths JK reports highest number of COVID-19 casualties in one day; 3344 new cases,Why the death rate in Jammu province so High of Covid19 patients We demand steps to minimise it  With 73 deaths JK reports highest number of COVID19 casualties in one day 3344 new cases,[],[],['https://t.co/frnuZW4zCu'],[]
1342,Prayers 🙏🙏🙏 @DrKKAggarwal   #drkkaggarwal #COVID19  https://t.co/Xztwc8KLFI,Prayers  ,"['#drkkaggarwal', '#COVID19']",['@DrKKAggarwal'],['https://t.co/Xztwc8KLFI'],"['🙏', '🙏', '🙏']"
1343,"@narendramodi I salute to Our Honourable PM Modiji for interacting with Doctors across India as they shared insightful Inputs, based on thier own Experiences of curing Covid19.The determination of Our Doctors during this Times is Remarkable. Huge Salute to all Our Indian Doctors 🙏", I salute to Our Honourable PM Modiji for interacting with Doctors across India as they shared insightful Inputs based on thier own Experiences of curing Covid19The determination of Our Doctors during this Times is Remarkable Huge Salute to all Our Indian Doctors ,[],['@narendramodi'],[],['🙏']
1344,We appeal to the general population to go for vaccination so that Covid-19 2nd wave could be control.,We appeal to the general population to go for vaccination so that Covid19 2nd wave could be control,[],[],[],[]
1345,We are organising COVID-19 Digital Awareness Contest for Age group 4 to 21 Years . This is 3rd Video Making Contest . Visit our website for more details -  https://t.co/khivWkGf6U  #contest #competition #challenge #COVIDEmergency #COVID19 #CoronaSecondWave #NGOs  https://t.co/92NdbHUmyF,We are organising COVID19 Digital Awareness Contest for Age group 4 to 21 Years  This is 3rd Video Making Contest  Visit our website for more details   ,"['#contest', '#competition', '#challenge', '#COVIDEmergency', '#COVID19', '#CoronaSecondWave', '#NGOs']",[],"['https://t.co/khivWkGf6U', 'https://t.co/92NdbHUmyF']",[]
1346,"Interesting: How does 2-DG, DRDO’s new oral drug for Covid-19, work?    https://t.co/Z9FF7mLhwb",Interesting: How does 2DG DRDO’s new oral drug for Covid19 work ,[],[],['https://t.co/Z9FF7mLhwb'],[]
1347,"From now plasma therapy is not used in COVID treatment.  We, Bravo Warriors Group will always be there to help you in any way during this time of crisis.  #MahaCovid #SOSPune #CovidHelp #COVID19 #CovidResources #Plasma #PlasmaTherapy #Pune #PCMC   https://t.co/YzPtcFGfgg",From now plasma therapy is not used in COVID treatment We Bravo Warriors Group will always be there to help you in any way during this time of crisis ,"['#MahaCovid', '#SOSPune', '#CovidHelp', '#COVID19', '#CovidResources', '#Plasma', '#PlasmaTherapy', '#Pune', '#PCMC']",[],['https://t.co/YzPtcFGfgg'],[]
1348,"Nothing has saved more lives in this pandemic than the timely use of steroids and anticoagulants. Sadly, with such media hype over the treatment protocols, after rampant abuse of a reserve antibiotic, the abuse of steroids has also begun now. #COVID19 #COVID19India",Nothing has saved more lives in this pandemic than the timely use of steroids and anticoagulants Sadly with such media hype over the treatment protocols after rampant abuse of a reserve antibiotic the abuse of steroids has also begun now ,"['#COVID19', '#COVID19India']",[],[],[]
1349,Worldwide coronavirus deaths pass 3.4 million #COVID19 #coronavirus,Worldwide coronavirus deaths pass 34 million ,"['#COVID19', '#coronavirus']",[],[],[]
1350,Flight VDA4738 (IL76) from Helsinki (Finland) arrives at Delhi Airport with   176 Ventilators 180 Trollies 204 compressed gas cylinder (50 litre) 130 cylinder (10L) 225 oxymeter @FinlandinIndia @FinlandUN  Thankyou ! 🇫🇮 🇮🇳 #COVID19 #coronavirus #IndiaCovidCrisis  https://t.co/uCSJL9X4pA,Flight VDA4738 (IL76) from Helsinki (Finland) arrives at Delhi Airport with 176 Ventilators 180 Trollies 204 compressed gas cylinder (50 litre) 130 cylinder (10L) 225 oxymeter Thankyou    ,"['#COVID19', '#coronavirus', '#IndiaCovidCrisis']","['@FinlandinIndia', '@FinlandUN']",['https://t.co/uCSJL9X4pA'],"['🇫🇮', '🇮🇳']"
1351,DRDO's 2-DG drug for treating Covid-19 patients to be launched today  https://t.co/VBr2B0AfyB  via NaMo App  https://t.co/7lwEGzzOpL,DRDOs 2DG drug for treating Covid19 patients to be launched today  via NaMo App ,[],[],"['https://t.co/VBr2B0AfyB', 'https://t.co/7lwEGzzOpL']",[]
1352,"#Selangor spike of #COVID19 mostly bcoz of lack of enforcement on #foreigners in factory, #shoppingmall But the strict SOP meted out on #mosque #surau #restaurant but lack on the real area of problem. @AmirudinShari @Media_Selangor @suk_selangor failed miserably @bharianmy", spike of mostly bcoz of lack of enforcement on in factory But the strict SOP meted out on but lack on the real area of problem failed miserably ,"['#Selangor', '#COVID19', '#foreigners', '#shoppingmall', '#mosque', '#surau', '#restaurant']","['@AmirudinShari', '@Media_Selangor', '@suk_selangor', '@bharianmy']",[],[]
1353,Whole world Enemy = 🇨🇳 (China) #COVID19 #coronavirus #China,Whole world Enemy =  (China) ,"['#COVID19', '#coronavirus', '#China']",[],[],['🇨🇳']
1354,"Finally, got my mother and father their first jab of #Covaxin #CovidHelp #COVID19 #COVIDEmergency  https://t.co/qFcBAh2Fnj",Finally got my mother and father their first jab of ,"['#Covaxin', '#CovidHelp', '#COVID19', '#COVIDEmergency']",[],['https://t.co/qFcBAh2Fnj'],[]
1355,Sood charity foundation.... @SonuSood sir  arranges oxygen concentrators for people fighting war against #COVID19....A big salutes to you sir. #SonuSood  #SonuSoodRealHero  #CovidHelp  #coronavirus #Unite2FightCorona #COVIDEmergency  @sudhirchaudhary  @ZeeNewsEnglish  @aajtak  https://t.co/miS71VRLwv,Sood charity foundation sir arranges oxygen concentrators for people fighting war against big salutes to you sir ,"['#COVID19....A', '#SonuSood', '#SonuSoodRealHero', '#CovidHelp', '#coronavirus', '#Unite2FightCorona', '#COVIDEmergency']","['@SonuSood', '@sudhirchaudhary', '@ZeeNewsEnglish', '@aajtak']",['https://t.co/miS71VRLwv'],[]
1356,Now USA is “Mask Free County “ 🇺🇸#USA #COVID19 @cnni,Now USA is “Mask Free County “  ,['#COVID19'],['@cnni'],[],['🇺🇸']
1357,"To @MoHFW_INDIA, My humble request to add #BetadinGargle 2%, chlorhexidine mouthwash &amp; normal saline nasal drop use to Treat #Covid19 ,it reduce secondry infection like mucormycosis, reduce the viral load in saliva &amp; respiratory secretion.Reducing transmission @drharshvardhan",To My humble request to add 2% chlorhexidine mouthwash amp normal saline nasal drop use to Treat it reduce secondry infection like mucormycosis reduce the viral load in saliva amp respiratory secretionReducing transmission ,"['#BetadinGargle', '#Covid19']","['@MoHFW_INDIA,', '@drharshvardhan']",[],[]
1358,@_ShwetaMohan_ @sujathamohan  Mam fanz plz follow the covid 19 protocol It's vry tragedy  #StayHome  #StaySafe  #SocialDistancing  #sanitization  #vaccinated  Plz cooprate with us Save the life  https://t.co/jnWG9FoDKF, Mam fanz plz follow the covid 19 protocol Its vry tragedy Plz cooprate with us Save the life ,"['#StayHome', '#StaySafe', '#SocialDistancing', '#sanitization', '#vaccinated']","['@_ShwetaMohan_', '@sujathamohan']",['https://t.co/jnWG9FoDKF'],[]
1359,"Minutes before got a request for oxygen,was thinking even if I share a source,will they respond so late,shared contact of @RaysFound in #Bhubaneswar &amp; trust me within a minute they replied positively. Now I can go off to bed with a smile. @indiacares_2020  @BBSRBuzz  #COVID19  https://t.co/Hzbfxwj9nT",Minutes before got a request for oxygenwas thinking even if I share a sourcewill they respond so lateshared contact of in amp trust me within a minute they replied positively Now I can go off to bed with a smile ,"['#Bhubaneswar', '#COVID19']","['@RaysFound', '@indiacares_2020', '@BBSRBuzz']",['https://t.co/Hzbfxwj9nT'],[]
1360,Home Nursing Care #HomeNursingcare  #hospital #Covid_19 #patients  #Nursing #NursingPK #Save_male_nurses  @nursing_pk @BBhuttoZardari @ImranKhanPTI  https://t.co/iUKHuVURlQ,Home Nursing Care ,"['#HomeNursingcare', '#hospital', '#Covid_19', '#patients', '#Nursing', '#NursingPK', '#Save_male_nurses']","['@nursing_pk', '@BBhuttoZardari', '@ImranKhanPTI']",['https://t.co/iUKHuVURlQ'],[]
1361,Sanofi and GSK COVID-19 vaccine candidate demonstrates strong immune responses across all adult age groups in Phase 2 trial  https://t.co/1wvVAwGXXK #Nifty #sipgrab,Sanofi and GSK COVID19 vaccine candidate demonstrates strong immune responses across all adult age groups in Phase 2 trial  ,"['#Nifty', '#sipgrab']",[],['https://t.co/1wvVAwGXXK'],[]
1362,"If anyone use #medall labs to check for covid19, there are high chances that the result will be +ve. These guys gave +ve to more than 4000 people and partnered with local hospitals to make money during these crises #covidscam #COVID19India  #labs #MEDALL",If anyone use labs to check for covid19 there are high chances that the result will be +ve These guys gave +ve to more than 4000 people and partnered with local hospitals to make money during these crises ,"['#medall', '#covidscam', '#COVID19India', '#labs', '#MEDALL']",[],[],[]
1363,"Highly Appreciated @CaptainUsman @commissionerlhr  This planning is the high need of Time, u are proposing the sustainable solutions to fight against #COVID19 &amp; bring back life to normal. More Power to you.  May Allah bless you with more wisdom. Ameen. @UsmanAKBuzdar @Asad_Umar",Highly Appreciated This planning is the high need of Time u are proposing the sustainable solutions to fight against amp bring back life to normal More Power to you May Allah bless you with more wisdom Ameen ,['#COVID19'],"['@CaptainUsman', '@commissionerlhr', '@UsmanAKBuzdar', '@Asad_Umar']",[],[]
1364,@narendramodi The work done by ward boy to Nurses and Doctors should be appreciated.I Salute to Our PM Modiji for putting Tiressly efforts to curb the Covid19 situation of Our 130 Crores of Population is only Possible by Our Iron Man of India For continuously awaring us with precautions.🙏, The work done by ward boy to Nurses and Doctors should be appreciatedI Salute to Our PM Modiji for putting Tiressly efforts to curb the Covid19 situation of Our 130 Crores of Population is only Possible by Our Iron Man of India For continuously awaring us with precautions,[],['@narendramodi'],[],['🙏']
1365,AstraZeneca COVID-19 vaccine Vaxzevria authorised for emergency use in Japan  https://t.co/OaHJcYgZvh #Nifty #sipgrab,AstraZeneca COVID19 vaccine Vaxzevria authorised for emergency use in Japan  ,"['#Nifty', '#sipgrab']",[],['https://t.co/OaHJcYgZvh'],[]
1366,@narendramodi The Integrated Covid Centre in Varanasi with Devoped Science and Technology has been showing better Results and Our Ancient Culutre Yoga and Ayurveda have been proven to Boost our Immunity against Covid 19 🙏, The Integrated Covid Centre in Varanasi with Devoped Science and Technology has been showing better Results and Our Ancient Culutre Yoga and Ayurveda have been proven to Boost our Immunity against Covid 19 ,[],['@narendramodi'],[],['🙏']
1367,Tackling COVID-19 from an aviation perspective 🦠 ✈️ @SJEMED1 @AviationWG  https://t.co/UxKJhVNN3x,Tackling COVID19 from an aviation perspective   ,[],"['@SJEMED1', '@AviationWG']",['https://t.co/UxKJhVNN3x'],"['🦠', '✈️']"
1368,1yo is the youngest victim of Covid19 in Singapore. Let's pray for speedy recovery.  https://t.co/6t4hS5I8KA,1yo is the youngest victim of Covid19 in Singapore Lets pray for speedy recovery ,[],[],['https://t.co/6t4hS5I8KA'],[]
1369,@narendramodi I salute to Our Honourable PM Modiji for Addressing Doctors of Varanasi Motto of Every State health should be  Kaha Bimar Waha Upchar Our Fight against Covid is based on  Communities same Communities should come forward to together fight with Covid 19🙏, I salute to Our Honourable PM Modiji for Addressing Doctors of Varanasi Motto of Every State health should be Kaha Bimar Waha Upchar Our Fight against Covid is based on Communities same Communities should come forward to together fight with Covid 19,[],['@narendramodi'],[],['🙏']
1370,@RAVIMEN11957731 @airindiain #Delhi #Tashkent Dubai Departure Date : 1st June  for more details or bookings please contact @maaniish11  #Dubai #DXB #Travel #Covid_19 #travelban  https://t.co/mRglwYxRwR  https://t.co/CugVocpRRS, Dubai Departure Date : 1st June for more details or bookings please contact  ,"['#Delhi', '#Tashkent', '#Dubai', '#DXB', '#Travel', '#Covid_19', '#travelban']","['@RAVIMEN11957731', '@airindiain', '@maaniish11']","['https://t.co/mRglwYxRwR', 'https://t.co/CugVocpRRS']",[]
1371,Takeda announces approval of Moderna's COVID-19 vaccine in Japan  https://t.co/blPLM3OLqL #Nifty #sipgrab,Takeda announces approval of Modernas COVID19 vaccine in Japan  ,"['#Nifty', '#sipgrab']",[],['https://t.co/blPLM3OLqL'],[]
1372,@SyedImr12511222 @airindiain @FlyWithIX #Delhi #Tashkent Dubai Departure Date : 1st June  for more details or bookings please contact @maaniish11  #Dubai #DXB #Travel #Covid_19 #travelban  https://t.co/mRglwYxRwR  https://t.co/P8HSxrCvQs, Dubai Departure Date : 1st June for more details or bookings please contact  ,"['#Delhi', '#Tashkent', '#Dubai', '#DXB', '#Travel', '#Covid_19', '#travelban']","['@SyedImr12511222', '@airindiain', '@FlyWithIX', '@maaniish11']","['https://t.co/mRglwYxRwR', 'https://t.co/P8HSxrCvQs']",[]
1373,"#Pune city is seeing the end of this for now!   973 new cases 2496 new recoveries 12k tests 14k active cases  Without #vaccine Pune is doing exceptional, hope everything fine real quick. #punefightscorona #Covid_19 @IAS_Rubal @cIndraneel @Girbane @sudhirmehtapune @rugwed", city is seeing the end of this for now 973 new cases 2496 new recoveries 12k tests 14k active cases Without Pune is doing exceptional hope everything fine real quick ,"['#Pune', '#vaccine', '#punefightscorona', '#Covid_19']","['@IAS_Rubal', '@cIndraneel', '@Girbane', '@sudhirmehtapune', '@rugwed']",[],[]
1374,Countries with fluctuating supplies of COVID-19 vaccines could benefit from using different vaccines for the first and second dose. Mix-and-match COVID vaccines trigger potent immune response   https://t.co/Ur6BuHXhPo,Countries with fluctuating supplies of COVID19 vaccines could benefit from using different vaccines for the first and second dose Mixandmatch COVID vaccines trigger potent immune response ,[],[],['https://t.co/Ur6BuHXhPo'],[]
1375,Second dose is completed and I’m feeling good. 💉💪  #vaccinated #COVID19  https://t.co/57iSKbttus,Second dose is completed and I’m feeling good  ,"['#vaccinated', '#COVID19']",[],['https://t.co/57iSKbttus'],"['💉', '💪']"
1376,"as per directives of Deputy Commissioner Mr.Fuad Ghaffar Soomro, AC Latifabad Ms.Fatima Saima visited different areas of Latifabad and sealed numerous salons and beauty parlours that were open in clear violation of Covid-19. An icecream parlour was also fined for violations.  https://t.co/PGV0nBXvAZ",as per directives of Deputy Commissioner MrFuad Ghaffar Soomro AC Latifabad MsFatima Saima visited different areas of Latifabad and sealed numerous salons and beauty parlours that were open in clear violation of Covid19 An icecream parlour was also fined for violations ,[],[],['https://t.co/PGV0nBXvAZ'],[]
1377,A human and being~human! are two different things Covid19 has enabled hoi~polloi to see the true colors of others.,A human and being~human are two different things Covid19 has enabled hoi~polloi to see the true colors of others,[],[],[],[]
1378,"Chipko movement activist Sunderlal Bahuguna dies of Covid-19 at AIIMS Rishikesh, Uttarakhand,, ||ಓಂ ಶಾಂತಿ|| @itsmevijuindian #SundarlalBahuguna #Environmentalist  https://t.co/O0nfdijE9x",Chipko movement activist Sunderlal Bahuguna dies of Covid19 at AIIMS Rishikesh Uttarakhand ||ಓಂ ಶಾಂತಿ|| ,"['#SundarlalBahuguna', '#Environmentalist']",['@itsmevijuindian'],['https://t.co/O0nfdijE9x'],[]
1379,"Can someone please make the godforsaken announcement before every phone call stop?  ""The new year brings a fresh ray of hope.."" NO. JUST NO. #COVID19",Can someone please make the godforsaken announcement before every phone call stop The new year brings a fresh ray of hope NO JUST NO ,['#COVID19'],[],[],[]
1380,Part 3  💚Women trying to become pregnant do not need to avoid pregnancy after vaccination and there is no evidence to suggest that COVID-19 vaccines will affect #fertility.   https://t.co/uLX3zNH57Y,Part 3 Women trying to become pregnant do not need to avoid pregnancy after vaccination and there is no evidence to suggest that COVID19 vaccines will affect ,['#fertility.'],[],['https://t.co/uLX3zNH57Y'],['💚']
1381,Part 2 💚Women should discuss the benefits and risks of having the vaccine with their healthcare professional and reach a joint decision based on individual circumstances. 💚You should not stop #breastfeeding in order to be vaccinated against COVID-19,Part 2 Women should discuss the benefits and risks of having the vaccine with their healthcare professional and reach a joint decision based on individual circumstances You should not stop in order to be vaccinated against COVID19,['#breastfeeding'],[],[],"['💚', '💚']"
1382,"COVID_19 vaccines, #pregnancy and #breastfeeding updated 23 April 2021  ♦️Key messages latest advice from the Joint Committee on Vaccination and Immunisation (JCVI) 💚COVID-19 vaccines should be offered to pregnant women at the same time as the rest of the population Part 1",COVID19 vaccines and updated 23 April 2021 Key messages latest advice from the Joint Committee on Vaccination and Immunisation (JCVI) COVID19 vaccines should be offered to pregnant women at the same time as the rest of the population Part 1,"['#pregnancy', '#breastfeeding']",[],[],"['♦️', '💚']"
1383,"Post covid-19 lockdown plan your vacation for Enchanting Tamil Nadu which offers you a tour of Spiritual cities like Madurai,Rameshwaram with Dhanuskodi which is 25kms from Rameshwaram city, Kanyakumari tour. Book your Tamil Nadu tour package from #GhumIndiaghum  https://t.co/ydWJQ4uGGK",Post covid19 lockdown plan your vacation for Enchanting Tamil Nadu which offers you a tour of Spiritual cities like MaduraiRameshwaram with Dhanuskodi which is 25kms from Rameshwaram city Kanyakumari tour Book your Tamil Nadu tour package from ,['#GhumIndiaghum'],[],['https://t.co/ydWJQ4uGGK'],[]
1384,Thanks to  @Shailesh_reader @prafful_13 @iAvinashJoshi    Helped the needy on my request and became a part of our #Covid19 #helpdesk  Hope your support always with us.,Thanks to Helped the needy on my request and became a part of our Hope your support always with us,"['#Covid19', '#helpdesk']","['@Shailesh_reader', '@prafful_13', '@iAvinashJoshi']",[],[]
1385,Good Decision sir i think your 1st priority is University Teacher's. Let's start we are waiting for Teacher's  Covid-19 Vaccine before Exam,Good Decision sir i think your 1st priority is University Teachers Lets start we are waiting for Teachers Covid19 Vaccine before Exam,[],[],[],[]
1386,"@umc_covid19 Hello sir, I have complained regarding power cutoff of our street lights from last 3-4 but no action has been taken from regarding authorities also in our ward all yellow light are being replaced by white light except this 3-4 poles. Plz sir take some action ASAP..  https://t.co/QbHNaq21Dw", Hello sir I have complained regarding power cutoff of our street lights from last 34 but no action has been taken from regarding authorities also in our ward all yellow light are being replaced by white light except this 34 poles Plz sir take some action ASAP ,[],['@umc_covid19'],['https://t.co/QbHNaq21Dw'],[]
1387,"Nigeria has inducted JF-17 Thunder aircraft from Pakistan. It is pertinent to note that PAC Kamra delivered the aircraft to NAF as per the scheduled timelines earlier this year in March, despite the impediments of COVID-19 pandemic.  https://t.co/1CusziTsGn",Nigeria has inducted JF17 Thunder aircraft from Pakistan It is pertinent to note that PAC Kamra delivered the aircraft to NAF as per the scheduled timelines earlier this year in March despite the impediments of COVID19 pandemic ,[],[],['https://t.co/1CusziTsGn'],[]
1388,@ItalyinIndia Do us a favour on India please 🙏🙏 take ur Italian citizen Sonia Antonio Maino she has spoiled our land enough. If possible take her son @RahulGandhi too take them permanently &amp; Indians will be saved forever they are worse than COVID-19 which is affecting India!🙏, Do us a favour on India please  take ur Italian citizen Sonia Antonio Maino she has spoiled our land enough If possible take her son too take them permanently amp Indians will be saved forever they are worse than COVID19 which is affecting India,[],"['@ItalyinIndia', '@RahulGandhi']",[],"['🙏', '🙏', '🙏']"
1389,Worker who assisted COVID-19-infected family from South Asia could be ‘source’ of 43 cases at Changi Airport    https://t.co/J6mntJ7zMs,Worker who assisted COVID19infected family from South Asia could be ‘source’ of 43 cases at Changi Airport ,[],[],['https://t.co/J6mntJ7zMs'],[]
1390,"@pbhushan1 @Meghana78527536 Covid-19: No Excuses for Criminal Neglect, Health Minister Harsh Vardhan Should Resign  https://t.co/lDbh6KvQsU  The story of the O2 catastrophe is being repeated across the nation. Even worse is the flourishing black mkt for O2 with one cylinder of 48 kgs being sold for a lakh.", Covid19: No Excuses for Criminal Neglect Health Minister Harsh Vardhan Should Resign  The story of the O2 catastrophe is being repeated across the nation Even worse is the flourishing black mkt for O2 with one cylinder of 48 kgs being sold for a lakh,[],"['@pbhushan1', '@Meghana78527536']",['https://t.co/lDbh6KvQsU'],[]
1391,Stay home stay safe.....😷 #StayHome #staysafe #MaskUpIndia #Covid_19  https://t.co/hxCuP6PKnr,Stay home stay safe ,"['#StayHome', '#staysafe', '#MaskUpIndia', '#Covid_19']",[],['https://t.co/hxCuP6PKnr'],['😷']
1392,Today rajiv ghandi divas distribution for covid19 kit and food cold drinks kalva mumbra from me n my team youth congress mumbra vidhansahba  https://t.co/kllaRUmYDk,Today rajiv ghandi divas distribution for covid19 kit and food cold drinks kalva mumbra from me n my team youth congress mumbra vidhansahba ,[],[],['https://t.co/kllaRUmYDk'],[]
1393,Many families that were already struggling to make ends meet are now sleeping with empty stomachs. It's time to extend a helping hand and donate to help provide food aid to those families afflicted by COVID-19.  https://t.co/cUJ7raXVxv,Many families that were already struggling to make ends meet are now sleeping with empty stomachs Its time to extend a helping hand and donate to help provide food aid to those families afflicted by COVID19 ,[],[],['https://t.co/cUJ7raXVxv'],[]
1394,China should get punishment of the act against humanity that they did in the form of COVID19,China should get punishment of the act against humanity that they did in the form of COVID19,[],[],[],[]
