,tweet,clean_tweet,hastags,attherate,urls,emojis
1316,All Economic centers islandwide will be kept open on August 28 &amp; 29 for wholesale trade: State Minister Shasheendra Rajapaksa #COVID19LK #coronavirus #lka #srilanka #sri  #COVID19SL,All Economic centers islandwide will be kept open on August 28 amp 29 for wholesale trade: State Minister Shasheendra Rajapaksa ,"['#COVID19LK', '#coronavirus', '#lka', '#srilanka', '#sri', '#COVID19SL']",[],[],[]
1317,"HKNR — Hundreds quarantined in Shanghai as China nears 2 billion Covid-19 vaccine doses: Fresh coronavirus cases emerge among fully vaccinated hospital and airport workers; Infections show the need to guard against complacency, city's health chief ...…  https://t.co/nlVmeIWxXD",HKNR — Hundreds quarantined in Shanghai as China nears 2 billion Covid19 vaccine doses: Fresh coronavirus cases emerge among fully vaccinated hospital and airport workers Infections show the need to guard against complacency citys health chief … ,[],[],['https://t.co/nlVmeIWxXD'],[]
1318,market in Thailand @William67335893   https://t.co/l3Q3GceQ3p #Thailand #Thai #thailandnews #Bangkok #Covid_19 #COVID19 #COVID #CovidIsNotOver #Pattaya #Corona #coronavirus #pandemic #pandemiclife #pandemia #streetphotography #SocialDistance #stayhealthy #StaySafe #lockdown #trip,market in Thailand  ,"['#Thailand', '#Thai', '#thailandnews', '#Bangkok', '#Covid_19', '#COVID19', '#COVID', '#CovidIsNotOver', '#Pattaya', '#Corona', '#coronavirus', '#pandemic', '#pandemiclife', '#pandemia', '#streetphotography', '#SocialDistance', '#stayhealthy', '#StaySafe', '#lockdown', '#trip']",['@William67335893'],['https://t.co/l3Q3GceQ3p'],[]
1319,market in Thailand @William67335893   https://t.co/rrGlTmFFKu #Thailand #thailandnews #Thai #Bangkok #Pattaya #lockdown #photographyeveryday #photographerlife #streetphoto #Covid_19 #COVID19 #covid #pandemiclife #pandemic #pandemia #Corona #coronavirus #stayhealthy #StaySafe #mask,market in Thailand  ,"['#Thailand', '#thailandnews', '#Thai', '#Bangkok', '#Pattaya', '#lockdown', '#photographyeveryday', '#photographerlife', '#streetphoto', '#Covid_19', '#COVID19', '#covid', '#pandemiclife', '#pandemic', '#pandemia', '#Corona', '#coronavirus', '#stayhealthy', '#StaySafe', '#mask']",['@William67335893'],['https://t.co/rrGlTmFFKu'],[]
1320,Or may Allah protect Pakistan from a disease like Corona virus ... Amen ..!  https://t.co/oKbtSr2SJd,Or may Allah protect Pakistan from a disease like Corona virus  Amen  ,[],[],['https://t.co/oKbtSr2SJd'],[]
1321,"Coronavirus Update: 37,593 Fresh COVID-19 Cases In India.  Pic- via NDTV news.  https://t.co/PePXg2O1oZ",Coronavirus Update: 37593 Fresh COVID19 Cases In India Pic via NDTV news ,[],[],['https://t.co/PePXg2O1oZ'],[]
1322,#Pakistan #India #Bangladesh #Iran Points to ponder: 1. Is our #COVID19 reporting system truely reflecting on ground situation? 2. Are we testing enough? 2. What is so special with Pakistan? 3. What are dangers of underestimating our true #coronavirus cases?  https://t.co/DxpKASVBBi, Points to ponder: 1 Is our reporting system truely reflecting on ground situation 2 Are we testing enough 2 What is so special with Pakistan 3 What are dangers of underestimating our true cases ,"['#Pakistan', '#India', '#Bangladesh', '#Iran', '#COVID19', '#coronavirus']",[],['https://t.co/DxpKASVBBi'],[]
1323,"Trump has irreparably damaged USA. He called Mexicans thieves and rapists raising anti Latino sentiment, called Corona virus as Chinese virus and the Chinese Americans became targets for his followers. Supported White Nationalists and blacks became Targets. Nation stands divided",Trump has irreparably damaged USA He called Mexicans thieves and rapists raising anti Latino sentiment called Corona virus as Chinese virus and the Chinese Americans became targets for his followers Supported White Nationalists and blacks became Targets Nation stands divided,[],[],[],[]
1324,"@himantabiswa @cmpatowary @CMOfficeAssam Hello Sir, I want to bring it to your notice that some people are taking advantage of the corona virus situation to loot the citizens. I am talking about the Buses that runs from Bongora to Dhupdhara. (1/4)", Hello Sir I want to bring it to your notice that some people are taking advantage of the corona virus situation to loot the citizens I am talking about the Buses that runs from Bongora to Dhupdhara (1/4),[],"['@himantabiswa', '@cmpatowary', '@CMOfficeAssam']",[],[]
1325,This is the first time in the history of English language that a question and the answer are exactly the same  Question: Who declared coronavirus is a pandemic ?  ANSWER: WHO declared coronavirus is a pandemic.,This is the first time in the history of English language that a question and the answer are exactly the same Question: Who declared coronavirus is a pandemic  ANSWER: WHO declared coronavirus is a pandemic,[],[],[],[]
1326,"🦠28-08-2021🦠 Total cases   :- 4596 Active cases :- 57,580 Deaths           :- 212 Total deaths  :- 8583  #LKA #SriLanka #COVID19SL #COVID19LK #COVID19 #coronavirus #CoronaVirusUpdate",28082021 Total cases : 4596 Active cases : 57580 Deaths : 212 Total deaths : 8583 ,"['#LKA', '#SriLanka', '#COVID19SL', '#COVID19LK', '#COVID19', '#coronavirus', '#CoronaVirusUpdate']",[],[],"['🦠', '🦠']"
1327,@BBC_HaveYourSay BBC does not cover the dire situation in USA due to Corona virus.? It was very very over reactive when in India the virus was at peak. SHOW THE WORLD THE MORTUARIES IN FLORIDA OVERFLOWING...@soutikBBC @geetapandeyBBC, BBC does not cover the dire situation in USA due to Corona virus It was very very over reactive when in India the virus was at peak SHOW THE WORLD THE MORTUARIES IN FLORIDA OVERFLOWING ,[],"['@BBC_HaveYourSay', '@geetapandeyBBC']",[],[]
1328,"🦠212 covid related deaths have been confirmed in SriLanka (27/8/2021), raising the coronavirus death toll in the country to 8,583. #LKA #SriLanka #COVID19SL #COVID19LK #COVID19 #coronavirus #CoronaVirusUpdate",212 covid related deaths have been confirmed in SriLanka (27/8/2021) raising the coronavirus death toll in the country to 8583 ,"['#LKA', '#SriLanka', '#COVID19SL', '#COVID19LK', '#COVID19', '#coronavirus', '#CoronaVirusUpdate']",[],[],['🦠']
1329,"Coronavirus in Pakistan: Govt sets price of booster dose at Rs1,270  https://t.co/Gl0QV5aBCp",Coronavirus in Pakistan: Govt sets price of booster dose at Rs1270 ,[],[],['https://t.co/Gl0QV5aBCp'],[]
1330,So far today 3764 coronavirus cases report in Sri Lanka #LKA #SriLanka #COVID19SL #COVID19LK,So far today 3764 coronavirus cases report in Sri Lanka ,"['#LKA', '#SriLanka', '#COVID19SL', '#COVID19LK']",[],[],[]
1331,Modi Nation's March Against Coronavirus  https://t.co/m0b5CUbTWX  via NaMo App,Modi Nations March Against Coronavirus  via NaMo App,[],[],['https://t.co/m0b5CUbTWX'],[]
1332,Market in Thailand  @William67335893    https://t.co/Xm56IQTp7X #Thailand #Thai #thailandnews #Bangkok #seafood #Markets #downloadnow #Framed #streetphotography #streetphoto #COVID19 #Covid_19 #COVIDー19 #covid #lockdown #Corona #coronavirus #pandemic #pandemia #pandemiclife #trip,Market in Thailand  ,"['#Thailand', '#Thai', '#thailandnews', '#Bangkok', '#seafood', '#Markets', '#downloadnow', '#Framed', '#streetphotography', '#streetphoto', '#COVID19', '#Covid_19', '#COVIDー19', '#covid', '#lockdown', '#Corona', '#coronavirus', '#pandemic', '#pandemia', '#pandemiclife', '#trip']",['@William67335893'],['https://t.co/Xm56IQTp7X'],[]
1333,"It's important to remember that #coronavirus hasn't gone away. We all need to follow the rules in place and continue to be careful. By doing this, we can help keep each other safe and avoid the need for future restrictions. @SaRDar___AjaZ  #7Sky #Covid19 #StaySafe #WearMask  https://t.co/ZaLw9vPye9",Its important to remember that hasnt gone away We all need to follow the rules in place and continue to be careful By doing this we can help keep each other safe and avoid the need for future restrictions ,"['#coronavirus', '#7Sky', '#Covid19', '#StaySafe', '#WearMask']",['@SaRDar___AjaZ'],['https://t.co/ZaLw9vPye9'],[]
1334,Find the best and cheapest Health insurance plan for Senior citizens. Cashless claim settlement. Person with Comorbites can also get insurance protection. Treatment for corona virus covered.  https://t.co/3tFSS02kQU,Find the best and cheapest Health insurance plan for Senior citizens Cashless claim settlement Person with Comorbites can also get insurance protection Treatment for corona virus covered ,[],[],['https://t.co/3tFSS02kQU'],[]
1335,U.S. intelligence community says cannot solve COVID mystery without China    https://t.co/Be6JsqUHO9  #COVID19 #China #coronavirus,US intelligence community says cannot solve COVID mystery without China  ,"['#COVID19', '#China', '#coronavirus']",[],['https://t.co/Be6JsqUHO9'],[]
1336,"The earthquakes, Coronavirus are The WRATH OF THE LAMB OF GOD and THE MIGHTIEST MIGHTIEST PROPHETS are the BEARERS of that WRATH.  When a nation does not listen to THE MESSENGERS OF YAHWEH asking them to repent, then they will bear THE WRATH OF GOD.#EternalPriestOfGod",The earthquakes Coronavirus are The WRATH OF THE LAMB OF GOD and THE MIGHTIEST MIGHTIEST PROPHETS are the BEARERS of that WRATH When a nation does not listen to THE MESSENGERS OF YAHWEH asking them to repent then they will bear THE WRATH OF GOD ,[],[],[],[]
1337,"EN ..Coronavirus and the decisive explanatory-statement, and it is not a joke Imam Nasser Mohammad Al-Yemeni 26 - Ramadan - 1441 AH 19 - 05 - 2020 AD 06:37 pm #منشأ_كورونا_وسره_المكنون #منشا_كورونا_وسره_المكنون #KabulAiport  #KabulAirportBlast  #KabulAttack  #LISA  #love",EN Coronavirus and the decisive explanatorystatement and it is not a joke Imam Nasser Mohammad AlYemeni 26  Ramadan  1441 AH 19  05  2020 AD 06:37 pm ,"['#منشأ_كورونا_وسره_المكنون', '#منشا_كورونا_وسره_المكنون', '#KabulAiport', '#KabulAirportBlast', '#KabulAttack', '#LISA', '#love']",[],[],[]
1338,"Coronavirus, Announcing time of its end to all the worlds.. Imam Mahdi Nasser Mohammad Al-Yemeni 27 - Jamad Awwal - 1442 AH 11 - 1 - 2021 AD 01:00 pm  https://t.co/7qePGVydr8 96 #منشأ_كورونا_وسره_المكنون #منشا_كورونا_وسره_المكنون   7R9nSK",Coronavirus Announcing time of its end to all the worlds Imam Mahdi Nasser Mohammad AlYemeni 27  Jamad Awwal  1442 AH 11  1  2021 AD 01:00 pm  96 7R9nSK,"['#منشأ_كورونا_وسره_المكنون', '#منشا_كورونا_وسره_المكنون']",[],['https://t.co/7qePGVydr8'],[]
1339,"#منشأ_كورونا_وسره_المكنون  Imam Nasser Mohammad Al-Yemeni 26 - Ramadan - 1441 AH 19 - 05 - 2020 AD 06:37 pm (According to the official time of [Mecca] mother of towns) ______ ..Coronavirus and the decisive explanatory-statement, and it is not a joke  https://t.co/XA4QbOrEmz  https://t.co/DKx8cvpJSC", Imam Nasser Mohammad AlYemeni 26  Ramadan  1441 AH 19  05  2020 AD 06:37 pm (According to the official time of [Mecca] mother of towns)  Coronavirus and the decisive explanatorystatement and it is not a joke  ,['#منشأ_كورونا_وسره_المكنون'],[],"['https://t.co/XA4QbOrEmz', 'https://t.co/DKx8cvpJSC']",[]
1340,"..Coronavirus, yet it is not coronavirus, in fact a foul-evil (rejz) that has associates, a virus coalition Imam Nasser Mohammad Al-Yemeni 17 - Dhul Qida - 1441 AH 08 - 07 - 2020 AD 09:17 am  https://t.co/o09rjZBEAz 57 #منشأ_كورونا_وسره_المكنون #منشا_كورونا_وسره_المكنون   SHhh|q",Coronavirus yet it is not coronavirus in fact a foulevil (rejz) that has associates a virus coalition Imam Nasser Mohammad AlYemeni 17  Dhul Qida  1441 AH 08  07  2020 AD 09:17 am  57 SHhh|q,"['#منشأ_كورونا_وسره_المكنون', '#منشا_كورونا_وسره_المكنون']",[],['https://t.co/o09rjZBEAz'],[]
1341,"EN ..Coronavirus and the decisive explanatory-statement, and it is not a joke Imam Nasser Mohammad Al-Yemeni 26 - Ramadan - 1441 AH 19 - 05 - 2020 AD 06:37 pm  https://t.co/d3BGAEw6jX 24 #منشأ_كورونا_وسره_المكنون #منشا_كورونا_وسره_المكنون   pmbRMR",EN Coronavirus and the decisive explanatorystatement and it is not a joke Imam Nasser Mohammad AlYemeni 26  Ramadan  1441 AH 19  05  2020 AD 06:37 pm  24 pmbRMR,"['#منشأ_كورونا_وسره_المكنون', '#منشا_كورونا_وسره_المكنون']",[],['https://t.co/d3BGAEw6jX'],[]
1342,"..Coronavirus and the decisive explanatory-statement, and it is not a joke Imam Nasser Mohammad Al-Yemeni 26 - Ramadan - 1441 AH 19 - 05 - 2020 AD 06:37 pm  https://t.co/EyGveVMsiJ 24 #منشأ_كورونا_وسره_المكنون   ec3liC",Coronavirus and the decisive explanatorystatement and it is not a joke Imam Nasser Mohammad AlYemeni 26  Ramadan  1441 AH 19  05  2020 AD 06:37 pm  24 ec3liC,['#منشأ_كورونا_وسره_المكنون'],[],['https://t.co/EyGveVMsiJ'],[]
1343,..Corona-virus is from the minor chastisement before the major chastisement so they may turn (to Allah) Imam Nasser Mohammad Al-Yemeni 10 - Rajab - 1441 AH 05 - 03 - 2020 AD 12:51 pm  https://t.co/c8i2fOhH9H 2💙💙💙💙 #منشأ_كورونا_وسره_المكنون #منشا_كورونا_وسره_المكنون   nNnmsE  https://t.co/SIwijGbI56,Coronavirus is from the minor chastisement before the major chastisement so they may turn (to Allah) Imam Nasser Mohammad AlYemeni 10  Rajab  1441 AH 05  03  2020 AD 12:51 pm  2 nNnmsE ,"['#منشأ_كورونا_وسره_المكنون', '#منشا_كورونا_وسره_المكنون']",[],"['https://t.co/c8i2fOhH9H', 'https://t.co/SIwijGbI56']","['💙', '💙', '💙', '💙']"
1344,..Corona-virus is from the minor chastisement before the major chastisement so they may turn (to Allah) Imam Nasser Mohammad Al-Yemeni 10 - Rajab - 1441 AH 05 - 03 - 2020 AD 12:51 pm  https://t.co/BWHISCFV96 2 #منشأ_كورونا_وسره_المكنون #منشا_كورونا_وسره_المكنون eRnNe5,Coronavirus is from the minor chastisement before the major chastisement so they may turn (to Allah) Imam Nasser Mohammad AlYemeni 10  Rajab  1441 AH 05  03  2020 AD 12:51 pm  2 eRnNe5,"['#منشأ_كورونا_وسره_المكنون', '#منشا_كورونا_وسره_المكنون']",[],['https://t.co/BWHISCFV96'],[]
1345,#منشأ_كورونا_وسره_المكنون #منشا_كورونا_وسره_المكنون  ..Corona-virus is from the minor chastisement before the major chastisement so they may turn (to Allah) Imam Nasser Mohammad Al-Yemeni 10 - Rajab - 1441 AH 05 - 03 - 2020 AD 12:51 pm  https://t.co/ovkj7Lquz4 2   ZyjGKe  https://t.co/qMDp7pxyyv, Coronavirus is from the minor chastisement before the major chastisement so they may turn (to Allah) Imam Nasser Mohammad AlYemeni 10  Rajab  1441 AH 05  03  2020 AD 12:51 pm  2 ZyjGKe ,"['#منشأ_كورونا_وسره_المكنون', '#منشا_كورونا_وسره_المكنون']",[],"['https://t.co/ovkj7Lquz4', 'https://t.co/qMDp7pxyyv']",[]
1346,"..General and Important to the entire world, to all humans; Muslim and disbeliever  Imam Nasser Mohammad Al-Yemeni  07 - Dhul Qida - 1441 AH 28 - 06 - 2020 AD   https://t.co/1sLPg6dNaG  COVID19  Coronavirus   #منشأ_كورونا_وسره_المكنون  https://t.co/m7mrHfxJ5t",General and Important to the entire world to all humans Muslim and disbeliever Imam Nasser Mohammad AlYemeni 07  Dhul Qida  1441 AH 28  06  2020 AD  COVID19 Coronavirus ,['#منشأ_كورونا_وسره_المكنون'],[],"['https://t.co/1sLPg6dNaG', 'https://t.co/m7mrHfxJ5t']",[]
1347,Coronavirus in Pakistan: Active cases reach highest level in 2021  https://t.co/sSziy6KP2g,Coronavirus in Pakistan: Active cases reach highest level in 2021 ,[],[],['https://t.co/sSziy6KP2g'],[]
1348,..Corona-virus is from the minor chastisement before the major chastisement so they may turn (to Allah) Imam Nasser Mohammad Al-Yemeni 10 - Rajab - 1441 AH 05 - 03 - 2020 AD 12:51 pm  https://t.co/jacu0aGHNs 2 #منشأ_كورونا_وسره_المكنون   h/wc4f,Coronavirus is from the minor chastisement before the major chastisement so they may turn (to Allah) Imam Nasser Mohammad AlYemeni 10  Rajab  1441 AH 05  03  2020 AD 12:51 pm  2 h/wc4f,['#منشأ_كورونا_وسره_المكنون'],[],['https://t.co/jacu0aGHNs'],[]
1349,"#CovidVaccination India administers more than 1 CRORE (10 Million) doses today (1,00,64,032). It's the highest-ever single-day tally.  #coronavirus #CoronavirusUpdates #COVID19Vaccine", India administers more than 1 CRORE (10 Million) doses today (10064032) Its the highestever singleday tally ,"['#CovidVaccination', '#coronavirus', '#CoronavirusUpdates', '#COVID19Vaccine']",[],[],[]
1350,"..Coronavirus and the decisive explanatory-statement, and it is not a joke  Imam Nasser Mohammad Al-Yemeni  26 - Ramadan - 1441 AH 19 - 05 - 2020 AD   https://t.co/ZS4KeVuGzN  "" Covid - 22 "" #منشأ_كورونا_وسره_المكنون  https://t.co/xDIo5Chy2U",Coronavirus and the decisive explanatorystatement and it is not a joke Imam Nasser Mohammad AlYemeni 26  Ramadan  1441 AH 19  05  2020 AD   Covid  22  ,['#منشأ_كورونا_وسره_المكنون'],[],"['https://t.co/ZS4KeVuGzN', 'https://t.co/xDIo5Chy2U']",[]
1351,..Corona-virus is from the minor chastisement before the major chastisement so they may turn (to Allah) Imam Nasser Mohammad Al-Yemeni 10 - Rajab - 1441 AH 05 - 03 - 2020 AD 12:51 pm  https://t.co/wSa3p1Pxhx 2 #منشأ_كورونا_وسره_المكنون   uQn4SR,Coronavirus is from the minor chastisement before the major chastisement so they may turn (to Allah) Imam Nasser Mohammad AlYemeni 10  Rajab  1441 AH 05  03  2020 AD 12:51 pm  2 uQn4SR,['#منشأ_كورونا_وسره_المكنون'],[],['https://t.co/wSa3p1Pxhx'],[]
1352,..Corona-virus is from the minor chastisement before the major chastisement so they may turn (to Allah) Imam Nasser Mohammad Al-Yemeni 10 - Rajab - 1441 AH 05 - 03 - 2020 AD 12:51 pm  https://t.co/wmH4tjVzk5 2 #منشأ_كورونا_وسره_المكنون |3|NU2,Coronavirus is from the minor chastisement before the major chastisement so they may turn (to Allah) Imam Nasser Mohammad AlYemeni 10  Rajab  1441 AH 05  03  2020 AD 12:51 pm  2 |3|NU2,['#منشأ_كورونا_وسره_المكنون'],[],['https://t.co/wmH4tjVzk5'],[]
1353,..Corona-virus is from the minor chastisement before the major chastisement so they may turn (to Allah) Imam Nasser Mohammad Al-Yemeni 10 - Rajab - 1441 AH 05 - 03 - 2020 AD 12:51 pm  https://t.co/sK5rH8CkTO 2 #منشأ_كورونا_وسره_المكنون 8%E7FZ,Coronavirus is from the minor chastisement before the major chastisement so they may turn (to Allah) Imam Nasser Mohammad AlYemeni 10  Rajab  1441 AH 05  03  2020 AD 12:51 pm  2 8%E7FZ,['#منشأ_كورونا_وسره_المكنون'],[],['https://t.co/sK5rH8CkTO'],[]
1354,..Corona-virus is from the minor chastisement before the major chastisement so they may turn (to Allah)  Imam Nasser Mohammad Al-Yemeni  10 - Rajab - 1441 AH 05 - 03 - 2020 AD  https://t.co/6odbzce62I COVID19  Coronavirus  Virus COVID #منشأ_كورونا_وسره_المكنون  https://t.co/iyvfb0BXZI,Coronavirus is from the minor chastisement before the major chastisement so they may turn (to Allah) Imam Nasser Mohammad AlYemeni 10  Rajab  1441 AH 05  03  2020 AD  COVID19 Coronavirus Virus COVID ,['#منشأ_كورونا_وسره_المكنون'],[],"['https://t.co/6odbzce62I', 'https://t.co/iyvfb0BXZI']",[]
1355,"Sharing with no comments.  This is none other than one of the most reputed journals in the World- #science, yesterday.   #COVID #COVISHIELD #COVAXIN #coronavirus  https://t.co/gVhJ53VGLh",Sharing with no comments This is none other than one of the most reputed journals in the World yesterday ,"['#science,', '#COVID', '#COVISHIELD', '#COVAXIN', '#coronavirus']",[],['https://t.co/gVhJ53VGLh'],[]
1356,"JK reports 166 new positive cases, 319259 recovered so far  #SRINAGAR: The  Government on Friday informed that 166 new positive cases of novel Corona virus (COVID-19), 44 from Jammu division and 122 from Kashmir division, have been reported today.  https://t.co/6wKXsuD5GU",JK reports 166 new positive cases 319259 recovered so far The Government on Friday informed that 166 new positive cases of novel Corona virus (COVID19) 44 from Jammu division and 122 from Kashmir division have been reported today ,['#SRINAGAR:'],[],['https://t.co/6wKXsuD5GU'],[]
1357,"Misleading Alert 🚨 Fake food supplements, medicines are being promoted through social media falsely claim that Coronavirus can be cured and prevented.  Public requested to be vigilant on those social media posts.  https://t.co/iFVTF4X5HQ #LKA #SriLanka #Factcheck",Misleading Alert  Fake food supplements medicines are being promoted through social media falsely claim that Coronavirus can be cured and prevented Public requested to be vigilant on those social media posts  ,"['#LKA', '#SriLanka', '#Factcheck']",[],['https://t.co/iFVTF4X5HQ'],['🚨']
1358,"@cryptomanran keep yours crp test checked. Its a blood test, which shows inflammation on lungs. I believe, it should be taken after every 3 days to monitor. If its more than 5 then take additional anti biotics along with setroids. Dont take coronavirus easy.", keep yours crp test checked Its a blood test which shows inflammation on lungs I believe it should be taken after every 3 days to monitor If its more than 5 then take additional anti biotics along with setroids Dont take coronavirus easy,[],['@cryptomanran'],[],[]
1359,"The wrath of Jehovah will be within the tribulations, and among them, will be “the dreadful Corona Virus”, yet at this hour, #EternityBeckons at the church!  Will you wait to slide in Tribulation? or your wisdom, will help you, enter with the rapture of Christ Jesus",The wrath of Jehovah will be within the tribulations and among them will be “the dreadful Corona Virus” yet at this hour at the church Will you wait to slide in Tribulation or your wisdom will help you enter with the rapture of Christ Jesus,['#EternityBeckons'],[],[],[]
1360,The COVID vaccine concept: clear as mud? -  https://t.co/Xw1ssoRcev  #coronavirus #CoronavirusUpdates #vaccination #WHO #Covaxin #COVID19 #vaccination,The COVID vaccine concept: clear as mud   ,"['#coronavirus', '#CoronavirusUpdates', '#vaccination', '#WHO', '#Covaxin', '#COVID19', '#vaccination']",[],['https://t.co/Xw1ssoRcev'],[]
1361,"The earthquakes, Coronavirus are The WRATH OF THE LAMB OF GOD and THE MIGHTIEST MIGHTIEST PROPHETS are the BEARERS of that WRATH.  When a nation does not listen to THE MESSENGERS OF YAHWEH asking them to repent, then they will bear THE WRATH OF GOD.  #EternityBeckons  https://t.co/d7IBUUPPHw",The earthquakes Coronavirus are The WRATH OF THE LAMB OF GOD and THE MIGHTIEST MIGHTIEST PROPHETS are the BEARERS of that WRATH When a nation does not listen to THE MESSENGERS OF YAHWEH asking them to repent then they will bear THE WRATH OF GOD ,['#EternityBeckons'],[],['https://t.co/d7IBUUPPHw'],[]
1362,"JK reports 169 new positive cases, 319465 recovered so far  #SRINAGAR: The  Government on Sunday informed that 169 new positive cases of novel Corona virus (COVID-19), 24 from Jammu division and 145 from Kashmir division, have been reported.  https://t.co/hBIDJJE5xu",JK reports 169 new positive cases 319465 recovered so far The Government on Sunday informed that 169 new positive cases of novel Corona virus (COVID19) 24 from Jammu division and 145 from Kashmir division have been reported ,['#SRINAGAR:'],[],['https://t.co/hBIDJJE5xu'],[]
1363,Coronavirus marriages home marriage small group marriages and low budget cost marriage  https://t.co/CsecPnrDh8,Coronavirus marriages home marriage small group marriages and low budget cost marriage ,[],[],['https://t.co/CsecPnrDh8'],[]
1364,Lovers life   Coronavirus death  https://t.co/YNLRGOzoj6,Lovers life Coronavirus death ,[],[],['https://t.co/YNLRGOzoj6'],[]
1365,Coronavirus youth and old people coronavirus death  https://t.co/PNo914QmxG,Coronavirus youth and old people coronavirus death ,[],[],['https://t.co/PNo914QmxG'],[]
1366,Coronavirus youth and old people coronavirus death  https://t.co/H2M6iCj0Ny,Coronavirus youth and old people coronavirus death ,[],[],['https://t.co/H2M6iCj0Ny'],[]
1367,192 coronavirus related deaths confirmed for August 28 #LKA #SriLanka #COVID19LK,192 coronavirus related deaths confirmed for August 28 ,"['#LKA', '#SriLanka', '#COVID19LK']",[],[],[]
1368,"🦠29-08-2021🦠 Total cases   :- 4612 Active cases :- 59,796 Deaths           :- 192 Total deaths  :- 8,775  #LKA #SriLanka #COVID19SL #COVID19LK #COVID19 #coronavirus #CoronaVirusUpdate",29082021 Total cases : 4612 Active cases : 59796 Deaths : 192 Total deaths : 8775 ,"['#LKA', '#SriLanka', '#COVID19SL', '#COVID19LK', '#COVID19', '#coronavirus', '#CoronaVirusUpdate']",[],[],"['🦠', '🦠']"
1369,"Night curfew, doesn't make any sense.",Night curfew doesnt make any sense,[],[],[],[]
1370,Rushing home before curfew starts. #bangkok #Curfew #photography  https://t.co/qHHsJqTiqJ,Rushing home before curfew starts ,"['#bangkok', '#Curfew', '#photography']",[],['https://t.co/qHHsJqTiqJ'],[]
1371,. @LtGovDelhi @ArvindKejriwal @msisodia Please allow restaurants to stay open till midnight at least. There's no logic in continuing with this 10:00 PM curfew., Please allow restaurants to stay open till midnight at least Theres no logic in continuing with this 10:00 PM curfew,[],"['@LtGovDelhi', '@ArvindKejriwal', '@msisodia']",[],[]
1372,Spokesperson Sindh Govt @murtazawahab1 is addressing to media that no one protest when curfew was imposed in Lahore bt political hypocrites started propaganda against #SindhGovt on #Karachilockdown   #VaccinationDrive  #CovidVaccine  #CovidIsNotOver   PART-ll  https://t.co/A7wUUpHqFz,Spokesperson Sindh Govt is addressing to media that no one protest when curfew was imposed in Lahore bt political hypocrites started propaganda against on PARTll ,"['#SindhGovt', '#Karachilockdown', '#VaccinationDrive', '#CovidVaccine', '#CovidIsNotOver']",['@murtazawahab1'],['https://t.co/A7wUUpHqFz'],[]
1373,"Tollways are open during the curfew but traffic is 77.4% down compared to before curfew. Deliveries are allowed and also rescue workers. Plus, I’m allowed to take someone to the airport (I’m going tonight) and I’m on standby for one of our teachers who will go into labour soon.  https://t.co/9R9UaDqPJO",Tollways are open during the curfew but traffic is 774% down compared to before curfew Deliveries are allowed and also rescue workers Plus I’m allowed to take someone to the airport (I’m going tonight) and I’m on standby for one of our teachers who will go into labour soon ,[],[],['https://t.co/9R9UaDqPJO'],[]
1374,With a curfew in force the wildlife is taking over the streets at night. Found this 6ft python in my moo baan on Sunday night while walking my dog.  https://t.co/r2I3aJ4Jeo,With a curfew in force the wildlife is taking over the streets at night Found this 6ft python in my moo baan on Sunday night while walking my dog ,[],[],['https://t.co/r2I3aJ4Jeo'],[]
1375,Night Curfew To Start at 9 P.M. Across Morocco 🇲🇦 Starting Tuesday #Morocco #Maroc #المغرب #Africa #NorthAfrica #COVID #COVID19 #pandemic #curfew #Casablanca #Agadir #Marrakech   https://t.co/KT8EspWDBq,Night Curfew To Start at 9 PM Across Morocco  Starting Tuesday ,"['#Morocco', '#Maroc', '#المغرب', '#Africa', '#NorthAfrica', '#COVID', '#COVID19', '#pandemic', '#curfew', '#Casablanca', '#Agadir', '#Marrakech']",[],['https://t.co/KT8EspWDBq'],['🇲🇦']
1376,@PIB_Guwahati @diprassam @CMOfficeAssam @sdma_assam @ddnews_guwahati @airnews_ghy @PIB_India what is point no 1. No round the clock curfew. Does 5PM to 5AM curfew been lifted??, what is point no 1 No round the clock curfew Does 5PM to 5AM curfew been lifted,[],"['@PIB_Guwahati', '@diprassam', '@CMOfficeAssam', '@sdma_assam', '@ddnews_guwahati', '@airnews_ghy', '@PIB_India']",[],[]
1377,50ପ୍ରତିଶତ ଲୋକଙ୍କୁ ନେଇ ଯାତ୍ରା କରିହେବ :-ଓଡିଶା ସରକାର ହେଲେ ରାତି 8ଟା ପରେ  night curfew Dear govt what's the meaning of curfew i did not know.. Please explain it briefly🙏 @otvnews @IPR_Odisha @ApurbaRanjanApu @Sushree_journo @MousumiMohanty2 @kanak_news @heitibhaina @baguliachintu,50ପ୍ରତିଶତ ଲୋକଙ୍କୁ ନେଇ ଯାତ୍ରା କରିହେବ :ଓଡିଶା ସରକାର ହେଲେ ରାତି 8ଟା ପରେ night curfew Dear govt whats the meaning of curfew i did not know Please explain it briefly ,[],"['@otvnews', '@IPR_Odisha', '@ApurbaRanjanApu', '@Sushree_journo', '@MousumiMohanty2', '@kanak_news', '@heitibhaina', '@baguliachintu']",[],['🙏']
1378,"#JUSTIN| There will be no round the clock curfew in #Assam from 3rd August, says the State government  https://t.co/9X6sQFSigq", There will be no round the clock curfew in from 3rd August says the State government ,"['#JUSTIN|', '#Assam']",[],['https://t.co/9X6sQFSigq'],[]
