,tweet,clean_tweet,label
2173,Don't hesitate to wear mask. #coronavirus is again out for #hunting. Let's help prevent another #lockdown2021 to save our #economy. This time we may not be treated free. Some #hospitals charge Lakhs of #Rupee for #COVID19 treatment. Take care. #Assam  https://t.co/Avr2dtG3NQ,dont hesit wear mask help prevent save time treat free charg lakh treatment care ,0
2174,Coronavirus is not over yet.  Stay Safe and continue to.. 🔹Wash your hands 🔹Wear Face Mask 🔹Maintain Social Distance 🔹Limit traveling Dont underestimate #COVID19! Viruses spread quickly - Be Vigilant❗ #COVID #COVID19LK #LKA #SriLanka #COVID19SL  https://t.co/27xALiXZeS,coronaviru stay safe continu wash hand wear face mask maintain social distanc limit travel dont underestim viru spread quickli vigil ,0
2175,May Allah Grant Speedy Recovery to Honorable Prime Minister @ImranKhanPTI from Corona Virus Ameen🤲🤲,allah grant speedi recoveri honor prime minist corona viru ameen ,0
2176,Newton's 4th law Corona virus is directly proportional to EDUCATIONAL INSTITUTIONS. It INCREASES after the submission of FEES and DECREASES at the time of EXAMS and remains CONSTANT at other places.,newton law corona viru directli proport educ institut increas submiss fee decreas time exam remain constant place ,0
2177,The 5 g is being blamed for the corona virus. Is it true n defected or just a rumour @MoHFW_INDIA @ABPNews @mybmcHealthDept,blame corona viru true defect rumour ,0
2178,"The speed with which coronavirus is spreading, will it be wrong to ask, ‘are we safe at home?’  😐😷😩  #Mumbai  #Maharashtra",speed coronaviru spread wrong ask safe home ,0
2179,"Mumbai News Live: City reports 5,185 new coronavirus cases, six deaths - The Times of India  https://t.co/tMIjIEog1r",mumbai news live citi report new coronaviru case death time india ,1
2180,"Please kill Corona virus, Don't kill education.",kill corona viru dont kill educ ,0
2181,@ABPNews Is it the new #coronavirus strain that was not given much attention... #Mumbai #Pune #Nagpur,new strain give attent ,0
2182,"I don't want to brag but I,ve been avoiding people since way before the Coronavirus😑😑",dont brag ive avoid peopl way coronaviru ,0
2183,@WSJ Lightness of spirit is a sign that Corona virus is gone.Biden Govt.has done a marvellous step in quickly vaccinating the whole America.,light spirit sign corona viru gonebiden govtha marvel step quickli vaccin america ,0
2184,"771 cases of Coronavirus variants detected across 18 states - 736 of UK variant, 34 of South African variant and 1 of Brazilian variant: National Centre for Disease Control (NCDC) Director Dr SK Singh  #COVID19  https://t.co/EREqgxpaxt",case coronaviru variant detect state variant south african variant brazilian variant nation centr diseas control ncdc director singh ,0
2185,"Highest one-day rise of 1,790 new coronavirus cases in #Gujarat, tally 2.92 lakh; toll 4,466 with 8 more deaths: Health Dept",highest oneday rise new coronaviru case talli lakh toll death health dept ,1
2186,Gujarat govt bans public celebration of #Holi due to the coronavirus situation in state: Home Dept,gujarat govt ban public celebr coronaviru situat state home dept ,0
2187,"Address Immunity Humidity ,Mentality &amp; Prepare for the worst,this is likely to be tougher year than last one  &amp; many surprises expected, economy, business, health, politics,#worldpolitics #COVID19 #COVID19India #coronavirus #Corona #CoronaSecondWave  https://t.co/36Gt1qIMLx",address immun humid mental prepar worstthi like tougher year surpris expect economi busi health polit ,0
2188,Gut-wrenching News💔 From where these Shameless and brazen-faced people belong to? Castration should be there punishment! They deserve even most worst punishment than the crime they had committed! Feeling sorry for this little angel!💔 #JusticeForHareem #HaseenaMoin #coronavirus  https://t.co/LbCOP3huVk,gutwrench news shameless brazenfac peopl belong castrat punish deserv worst punish crime commit feel sorri littl angel ,0
2189,Lockdown in Bengal | Will there be lockdown in Bengal as well?  https://t.co/tklvOQ8oSh  #coronavirus #COVID19 #lockdown #lockdown2021 #Bengal #BengalElections2021  https://t.co/7FIoyGAlLV,lockdown bengal lockdown bengal ,0
2190,I can’t seem to understand how #nightcurfew will #curb the #spread of #coronavirus?   #MaharashtraFightsCorona #weareinittogether,cant understand ,0
2191,"No face mask, No hand wash, No sanitizer, No social distance, No vaccine, Can save us from #COVID19. Only an election can !!! So plz start election and defect #coronavirus.",face mask hand wash sanit social distanc vaccin save elect plz start elect defect ,0
2192,#nightcurfew . The new strain of coronavirus is all over the country but only moment of local people are restricted politician are free to hold election rallies with large crowd without social distancing &amp; masks  https://t.co/jKoWuP7pSQ,new strain coronaviru countri moment local peopl restrict politician free hold elect ralli larg crowd social distanc mask ,0
2193,Coronavirus: Barcelona beach trip for recovering patients  https://t.co/sxThzXusxU,coronaviru barcelona beach trip recov patient ,0
2194,#nightcurfew Uddhav Thackeray government imposes Night curfew in Maharashtra from Sunday midnight amid rising coronavirus cases .malls to remain shut after 8:00 p.m. RAAT KO MAT NIKALNA COVID GHOOM RAHA HAI DIN MEIN GARMI MEIN SOO JATA HAI  https://t.co/wFtFVoqF9N,uddhav thackeray govern impos night curfew maharashtra sunday midnight amid rise coronaviru case mall remain shut raat mat nikalna covid ghoom raha hai din mein garmi mein soo jata hai ,0
2195,"Just In | #Maharashtra Chief Minister Uddhav Thackeray orders night curfew in the entire State from March 28 in view of rising #coronavirus cases. - PTI @ Mumbai, Maharashtra  https://t.co/vCq9eqFvtL",chief minist uddhav thackeray order night curfew entir state march view rise case pti mumbai maharashtra ,0
2196,Coronavirus Update: Global tally of COVID-19 cases tops 125.5 million as Biden pledges to double 100-day vaccine target  https://t.co/oAcTiWGhH5 #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,coronaviru updat global talli covid case top million biden pledg doubl day vaccin target ,0
2197,Entire world: People’ safety &gt; spread of corona virus. Modi govt: Elections &gt; Coronavirus Hypocrisy at its best! #coronavirus,entir world peopl safeti spread corona viru modi govt elect coronaviru hypocrisi best ,0
2198,#Maharashtra to impose night curfew from March 28.   #COVID19 #Corona #COVID #coronavirus #nightcurfew,impos night curfew march ,0
2199,Beach Road Pattaya. 11:00 Curfew....  https://t.co/oVtsUT4IQB,beach road pattaya curfew ,0
2200,@Juarawee Our people are not allowed to leave because of the curfew. Cars and motorcycles are destroyed at night. Who do we Burmese people have to rely on? 😭😭😭😭  https://t.co/MOZPf7PdR4,peopl allow leav curfew car motorcycl destroy night burmes peopl reli ,0
2201,"ಮಾರ್ಚ್ 5 ರವರೆಗೆ ಭದ್ರಾವತಿಯಲ್ಲಿ ನಿಷೇಧಾಜ್ಞೆ ಜಾರಿ  https://t.co/tDY5OcZ7Am  Shivamogga administration just enacting Curfew or Section 144 for every small law and order problem. They can say,we have intelligence reports. I wonder, where were they, when incident first? @DeputyCommissi8",shivamogga administr enact curfew section small law order problem sayw intellig report wonder incid ,0
2202,Junta terrorists invade into streets &amp; opening fire for no reason in Mandalay.  They're threatening residents at this late night around 9pm. It's curfew period so no one's on streets &amp; junta is commiting violence! It's heard that residents are injuring! #WhatsHappeningInMyanmar  https://t.co/MYlA9KmgMO,junta terrorist invad street open fire reason mandalay theyr threaten resid late night curfew period one street junta commit violenc heard resid injur ,0
2203,"An OUTBREAK of Grace TESTING POSITIVE with Love INFECTED with Bhakti CURFEW on Negativities COMMUNITY SPREAD of Connection  5 PM, 2 March 2021 - Marks exactly a year of #PujyaGurudevshri's pious presence in the Ashram!  Witness some heart-touching moments:  https://t.co/4BQDPHOx0r  https://t.co/NxNJVjGj8r",outbreak grace test posit love infect bhakti curfew neg commun spread connect march mark exactli year piou presenc ashram wit hearttouch moment ,0
2204,@LaturDm Sir... with due respect...this curfew will not work unless until day curfew,sir respectthi curfew work day curfew ,0
2205,Where is our democracy?  1. Curfew from 6:00 pm to 6:00 am 2. No internet from 1:00-9:00 am 3. Limit withdrawal of own money ($350 per day/$1400 per week ) 4. Can’t group more than 5 people 5. Can be killed anytime if you are walking on the street #whatshappeningnowinmyanmar,democraci curfew internet limit withdraw money day week cant group peopl kill anytim walk street ,0
2206,"TBH, this 11pm curfew is great. You get done hanging out way earlier because everyone has to get home and you're in bed by 12am. ✌️",tbh curfew great hang way earlier home your bed ,0
2207,@sunflowersutr I'm in the middle of a military coup. Curfew is 8pm.  Internet off at 1am. Can't even watch Everton which is both a good thing and a bad thing.,middl militari coup curfew internet cant watch everton thing bad thing ,0
2208,On one hand there is night curfew and on a top of a building many  people dancing and playing loud music after 10 pm - no Covid-19 restrictions for them...unacceptable! @MumbaiPolice need urgent action pls!!,hand night curfew build peopl danc play loud music covid restrict themunaccept urgent action ,0
2209,#Kuwait: Buses crowded before curfew.  https://t.co/WOIAsyGGJc,crowd curfew ,0
2210,Starting curfew with a little bit of pampering &amp; room service 💆🏻‍♀️🍽 🥂,start curfew littl bit pamper room servic ,0
2211,17:00 H to 0500H Curfew ⏰,curfew ,0
2212,@NasserRD1 No one is gonna make it home by curfew. I was just looking at google maps its all red,gon home curfew look googl map red ,0
2213,Any plans for curfew 2.0 ?,plan curfew ,0
2214,Modis Corona lockdown curfew is totally useless if Ramdevs coronil is effective.. Fake medicine PROPAGENDA made a road side bus stand RLY station Jadibuty salesman a renowned doctor.. It means MODIS Corona virus pandemic is not a very dangerous disease.. 🤑🤪🥳,modi corona lockdown curfew total useless ramdev coronil effect fake medicin propagenda road stand rli station jadibuti salesman renown doctor mean modi corona viru pandem danger diseas ,0
2215,#Kuwait: Field security sectors have completed all preparations to implement the curfew decision from Sunday.  https://t.co/gmOh3Rnwbx,field secur sector complet prepar implement curfew decis sunday ,0
2216,Night curfew imposed in 4 districts of Punjab amid rising #coronavirus cases.,night curfew impos district punjab amid rise case ,0
2217,@fahxxm @firewhiskeyyy @wathakulambu @ItachiKanni @amejam16 Curfew aah? Ennada soldraa,curfew aah ennada soldraa ,0
2218,"How is situation now,everything is stop tomorrow again 5pm to 5am,curfew again Kuwait,people suffering too much problem,Allah help us please,Corona Corona Corona,when he lift in world don't know anyone 😭",situat noweveryth stop tomorrow amcurfew kuwaitpeopl suffer problemallah help pleasecorona corona coronawhen lift world dont ,0
2219,"Punjab: Curfew to remain imposed in Jalandhar between 11 pm and 5 am in view of rising cases of COVID-19, according to the district administration  Will any one explain . Ye night curfew se kya faida hai... Aaj Tak humko nai smj aaya ...",punjab curfew remain impos jalandhar view rise case covid accord district administr explain night curfew kya faida hai aaj tak humko nai smj aaya ,0
2220,"#Punjab: Curfew to remain imposed in Jalandhar between 11 pm and 5 am in view of rising cases of COVID-19, according to the district administration",curfew remain impos jalandhar view rise case covid accord district administr ,0
2221,BRK : Night Curfew from 11.00 pm to 5.00 am imposed from today in Jalandhar.  @GhanshyamThori @DproJalandhar  https://t.co/UkHlHkeHu1,brk night curfew impos today jalandhar ,0
2222,"Curfew in Parliament lodges, parliamentarians are under house arrests. Waah  https://t.co/fdl09MktSx",curfew parliament lodg parliamentarian hous arrest waah ,0
2223,After this curfew...  https://t.co/yoJfsRb1ek,curfew ,0
2224,Myanmar citizens are coming out at night against terrorists' curfew law. They are peacefully protested the fucking coup and terrorists must stop killing and detaining people at night.#WhatsHappeningInMyanmar #Mar13Coup #HearTheVoiceOfMyammar  https://t.co/T1SkplHGYB,myanmar citizen night terrorist curfew law peac protest fuck coup terrorist stop kill detain peopl night ,0
2225,"Areas occupied by the government have been under a curfew for months. This causes challenges to access care and life-saving medication immediately. As a result, vulnerable groups are losing their lives. #BidenActNow #TigrayGenocide @ChrisCoons @SecBlinken @POTUS @UN @ChrisCoons",area occupi govern curfew month caus challeng access care lifesav medic immedi result vulner group lose life ,0
2226,"COVID-19: Night curfew likely in Bhopal, Indore, says Shivraj Singh Chouhan  https://t.co/PBo7CtE50x",covid night curfew like bhopal indor shivraj singh chouhan ,0
2227,"One side Govt is planning for night curfew &amp; other strictness to control the new cases of Covid on the other side so many Mela’s are been organised &amp; shows are been kept for entertaining people , isn’t it hilarious ? @digvijaya_28 @VTankha @ChouhanShivraj",govt plan night curfew strict control new case covid mela organis show kept entertain peopl isnt hilari ,0
2228,"Last night in Hlaing, Yangon (during curfew, no internet) A 19-year-old boy was shot in the head. The situation is not stable yet. Terrorists raid neighborhoods every night and make arrests. The patient has given up  TOWARDS FEDERAL UNION  #WhatsHappeningInMyanmar  #Mar13Coup  https://t.co/nSWMmx1JpE",night hla yangon dure curfew internet yearold boy shot head situat stabl terrorist raid neighborhood night arrest patient give feder union ,0
2229,"Yesterday night show our revolution is whole country .This period is under curfew law, but our civilians don't care this law because of their goal is their right and pure democracy for their future  .TOWARDS FEDERAL UNION  #WhatsHappeningInMyanmar #Mar13Coup #photo crd  https://t.co/IkVjUrSfLo",yesterday night revolut countri period curfew law civilian dont care law goal pure democraci futur feder union crd ,0
2230,#Mar13Coup  Chaos occured during the curfew time in Hlaing due to the Myanmar Military Terrorists' sudden raid into the neighbourhood and destroying! Residents who can't stand anymore outburst!Thugs used live bullet and one resident got shot in the head!Said to be in ICU! #OpCCP  https://t.co/M6b2JPBOdU,chao occur curfew time hla myanmar militari terrorist sudden raid neighbourhood destroy resid cant stand anymor outburstthug live bullet resid shot headsaid icu ,0
2231,"Punjab: Night curfew to remain imposed in Mohali and Fatehgarh Sahib from 12th March until further orders from 11 pm - 5 am, in the wake of rise in #COVID19 cases.",punjab night curfew remain impos mohali fatehgarh sahib march order wake rise case ,0
2232,curfew mood🍿  https://t.co/Fkv7PIo61M,curfew mood ,0
2233,#BreakingNews  #ManojBajpayee under home quarantine after testing #Corona positive.  Follow Me For More News Updates.  #COVID19 #CoronaVirusUpdates #COVID19India #BollywoodBreaking #actorlife #NewsUpdate #Trending #lockdown2021 #Curfew #bollywoodnews #ViralNews,home quarantin test posit follow news updat ,0
2234,"#BreakingNews #NewsUpdate Night Curfew imposed in Panvel Till 22 March 2021, Curfew Timing will be 11pm to 5am. Maybe School and Colleges will be closed.  Follow Me For More News Updates.  #COVID19 #lockdown #Trending #panvel #coronavirus #MaharashtraLockdown #lockdown2021 #news",night curfew impos panvel till march curfew time mayb school colleg close follow news updat ,0
2235,Dove lover 😊 but in this pic png dove 😅 #ArtistOnTwitter #art #artist #Amici20 #cosplay #black #Thalapathy65 #Suriya40 #Trending #Viral #PAKvSA #watbdayparty #WandaVision #EricasBirthdayEve #Roberrt #YUTAatHome #pant #FuelPriceHike #gold #LoveAlarm2 #LiftMotionPoster #Curfew  https://t.co/uPYdorYzzr,dove lover pic png dove ,0
2236,Night Protest @ #Hledan township. Residents are protesting peacefully at nighttime by defying curfew. We are not going to take any orders from illegal military controlled government. They are just terrorists and murderers to us #WhatsHappeningInMyanmar #Mar12Coup  https://t.co/GXyFg6FU1i,night protest township resid protest peac nighttim defi curfew order illeg militari control govern terrorist murder ,0
2237,"Welsh bloke wants to curfew men Kew gardens want to sort out it's racist plants Manc Uni ban the word ""mother"" silly season come early this year!",welsh bloke curfew men kew garden sort racist plant manc uni ban word mother silli season earli year ,0
2238,@mohol_murlidhar A. Night curfew is now a magic wand and I don't trust it will have any effect on numbers. B. I don't trust numbers at all... In Jan we had 94... Lowest since March 20...,night curfew magic wand dont trust effect number dont trust number jan lowest march ,0
2239,Big 30 hangin out no curfew,big hangin curfew ,0
2240,"@DGCAIndia @flyspicejet kindly make rules that are more favourable to common people. Printout of rtpcr tests, 72hours deadlines, curfew till 6am but flights starting journey from 8am. What exactly do you guys want the people to do? Utter nonsense.",kindli rule favour common peopl printout rtpcr test hour deadlin curfew till flight start journey exactli guy peopl utter nonsens ,0
2241,@RaoAnushri @mybmc Yes curfew after 5 p.m,curfew ,0
2242,"#Fire in the Shwelinpan Industrial Zone in Hlaing Tharyar Township around 11:30 pm. This is the place with strict #MartialLaw and 7pm #curfew.  If this is #Arson, the culprit is #TerroristJunta.  #WhatsHappeningInMyanmar #Mar15Coup  @hrw @SAdamsR2P @antonioguterres @poppymcp @UN",shwelinpan industri zone hla tharyar township place strict culprit ,0
2243,@RaoAnushri @mybmc Why curfew at this time?? How street vendors will earn? If u want Lockdown or curfew stay home stay safe but let poor live their life ! In recent Lockdown many poors   lost their lives but Government didn't help anyone !,curfew time street vendor earn lockdown curfew stay home stay safe poor live life recent lockdown poor lose life govern didnt help ,0
2244,"@PuneCityPolice @CPPuneCity  What are the current rules to travel inter-state? I plan on traveling to Goa in the last week of March. Also, is inter-state travel on the highway, in personal car, allowed during the night curfew hours?",current rule travel interst plan travel goa week march interst travel highway person car allow night curfew hour ,0
2245,Better late than never. It was anyway weird having these games with crowd when Ahmedabad had a night curfew.,better late weird game crowd ahmedabad night curfew ,0
2246,@mybmc Why not curfew from 5pm? See the crowd in markets,curfew crowd market ,0
2247,There should actually b a PIL questioning the logic of such absurd lockdown n worse selective curfew in night n other things!!  Government n administration b made accountable n should answer logically n scientifically the reason behind such lockdown,actual pil question logic absurd lockdown wors select curfew night thing govern administr account answer logic scientif reason lockdown ,0
2248,@ektainlove Curfew after 12 ?,curfew ,0
2249,Coffee before curfew ☕️,coffe curfew ,0
2250,@mybmc @Hetalgalabjp @alkaskerkar @mybmcWardHW @ShelarAshish please enforce curfew in santacruz west market after 5pm daily on all non essential shops and hawkers. Nobody is following social distancing  and most people are flouting rules and there is too much crowd.  https://t.co/mhaquwwVsV,enforc curfew santacruz west market daili non essenti shop hawker follow social distanc peopl flout rule crowd ,0
2251,Peaceful dialogue under process? What's going on IIOK?Still curfew in IIOk ... #588DaysOfKashmirSiege  @BKYM #BKYM  https://t.co/RzTrQITzKc,peac dialogu process what iiokstil curfew iiok ,0
2252,"At 12:00 pm of Yeaterday Night, an arson happened in Hlaingthaya.This happened during curfew and was no civilian outside.Junta set fire themselves and admit it to Myanmar People. BLOODTHIRSTY JUNTA  #WhatsHappeningInMyanmar #Mar15Coup  https://t.co/lRklybag5P",yeaterday night arson happen hlaingthayathi happen curfew civilian outsidejunta set fire admit myanmar peopl bloodthirsti junta ,0
2253,@aakasharje It's a Matter of Great concern. #maharashtrafightscorona friends please be safe.  Which other cities are having night curfew or lockdown in Maharashtra?,matter great concern friend safe citi night curfew lockdown maharashtra ,0
2254,Heading to Pune. There seems to be a night curfew from 11pm to 6am. I hope this helps reduce the social gatherings we all were planning to do. #gocorona,head pune night curfew hope help reduc social gather plan ,0
2255,"Maharashtra: Latur district administration imposes night curfew between 8 pm and 5 am in the district; all weekly markets to remain shut till March 31, emergency services exempted  Read more about this story as well as the other news from #Maharashtra:  https://t.co/3nfwWnIvbA",maharashtra latur district administr impos night curfew district weekli market remain shut till march emerg servic exempt read stori news ,0
2256,"Maharashtra: Latur district administration imposes night curfew between 8 pm and 5 am in the district; all weekly markets to remain shut till March 31, emergency services exempted.  #COVID19",maharashtra latur district administr impos night curfew district weekli market remain shut till march emerg servic exempt ,0
2257,"@Ludhiana_Police @PunjabPoliceInd @PPCBofficial If there is utter lawlessness,  it is in Guru Amardass  Nagar, Ludhiana. No night curfew, no noise pollution norms, captive audience since 7pm. Proper patrolling could have solved this problem forever.  https://t.co/X3jnXMUdzC",utter lawless guru amardass nagar ludhiana night curfew nois pollut norm captiv audienc proper patrol solv problem forev ,0
2258,"@AmdavadAMC Hello AMC Team, this is view in front of Exit gate of Orchid Whitefield, PRAHLADNAGAR. Not sure when Curfew starts in Ahmedabad? 9 PM or 10 PM  https://t.co/oq0Vxly0kC",hello amc team view exit gate orchid whitefield prahladnagar sure curfew start ahmedabad ,0
2259,@YUVI_NISH Not for us.. kids/elderly at home.. we had shut shops much b4 junta curfew,kidselderli home shut shop junta curfew ,0
2260,@TelanganaCMO why your government is not obeying curfew for bars. Why only on educational institutions. What message you are giving to future citizens.  @KTRTRS @SabithaindraTRS  @teamTSIC @EduMinOfIndia,govern obey curfew bar educ institut messag give futur citizen ,0
2261,Miami Beach Emergency Curfew   https://t.co/y776xgDB1x.   #ซานเหอลิ่ง #الاخبار_السارة #dolarkuru #ابوي_قتلني #7DREAMisCOMING #NCTDREAM #Dudajestdebilem #PakistanResolutionDay #COVIDー19 #COVIDー19 #ferragnez #ferragnez #GunControlNow #7DREAMCOMEBACK #الجهراء #23March #SORN,miami beach emerg curfew ,0
2262,@Mirchi9 Night curfew ne inka . @KTRTRS @TelanganaCMO .  https://t.co/iIDEwR7O65,night curfew inka ,0
2263,"@aajtak Night curfew, mask, social distancing. Most importantly RT PCR before interstate travel for public, bureaucrats and politicians",night curfew mask social distanc importantli pcr interst travel public bureaucrat politician ,0
2264,Representation of how a night curfew prevents coronavirus  https://t.co/xpVyIEX7Gv,represent night curfew prevent coronaviru ,0
2265,As far as I know we INDIANS dont go out of our houses at night so having a night curfew will stop the  spread of coronavirus #COVID19India  situation in India is getting worse and all we can see is a night curfew.  https://t.co/PYvYWtZNic,far indian dont hous night night curfew stop spread coronaviru situat india wors night curfew ,0
2266,Anniversary of Corona Lockdown &amp; Curfew  https://t.co/22zyNo5cDr,anniversari corona lockdown curfew ,0
2267,We small business people suffering already n 9pm curfew will make us handicapped.due to hot climate less business in daytime almost anywhere.atleast 5 to 10 hope there.dont destroy like last year.votebanks or bpl holders and rich ppl thrive not us.🙏,small busi peopl suffer curfew handicappeddu hot climat busi daytim anywhereatleast hope theredont destroy like yearvotebank bpl holder rich ppl thrive ,0
2268,"@Naveen_Odisha covid cases spurging...but unlike 2020..people are now alert n govt more prepared so plz lockdown sudnt be there as we middleclass people suffer a lot financially.night curfew can be done but like other states,at 10pmor more than that not at 9pm.",covid case spurgingbut unlik peopl alert govt prepar plz lockdown sudnt middleclass peopl suffer financiallynight curfew like statesat pmor ,0
2269,1st #Anniversary of Janta curfew Day  https://t.co/lcmvVkefPg,janta curfew day ,0
2270,"Tw // gunshot In Tharketa township, terrorists are using sound grenades , continuously shooting and threatening civillians during Curfew time. STRENGTH OF UNITY #WhatsHappeningInMyanmar #Mar22Coup  https://t.co/gDZ4ZRyJGX",gunshot tharketa township terrorist sound grenad continu shoot threaten civillian curfew time strength uniti ,0
2271,"It's almost 10PM. Construction activity going on audaciously. Isn't there curfew after 9PM, let alone noise pollution. Its going on for days now. Swati Parkside Project.  @Applewoods128 #Ahmedabad @swatiprocon @amdavadmayor @Ahdpolice @AmdavadAMC @ahmedabadmirror  https://t.co/zA29rbolz4",construct activ audaci isnt curfew nois pollut day swati parksid project ,0
2272,@BBMPCOMM @CMofKarnataka @PMOIndia @drharshvardhan @Secretary_MoHUA @PIB_India @MoHFW_INDIA @Karnataka_DIPR @DHFWKA @BLRSmartCity @WHO I understand lockdown is not the solution. But public TPT like metro and buses should be halted with night curfew. Public gatherings and malls and cinema complex should be stopped to prevent 2nd wave of #COVID19 and break the chain. It has risen rapidly in the metro cities.,understand lockdown solut public tpt like metro halt night curfew public gather mall cinema complex stop prevent wave break chain risen rapidli metro citi ,0
2273,@MohamedAkxam @shamin @PoliceMv Curfew time kurin PickPost code expire vaathy reason details kohleema ebunee invalid oa 🧘‍♂️ ހާލަތް,curfew time kurin pickpost code expir vaathi reason detail kohleema ebune invalid ,0
2274,"The Day the Earth and Mumbai stood still , 1 year to the curfew that changed everyone’s life , heal the world 🌎 #mumbai #india #photography #jantacurfew #lockdown  https://t.co/ErCjnp5Gjr",day earth mumbai stood year curfew chang everyon life heal world ,0
2275,Janta Curfew Anniversary.…. @narendramodi #JanataCurfew #lockdown #COVID19  https://t.co/sdx6LaP5iU,janta curfew anniversari ,0
2276,Government Spokesperson:  Changing the curfew times from 6 pm to 5 am   Restaurants are allowed for delivery from 6 pm to 10 pm   Walking is permitted from 6 pm to 8 pm   Starting tomorrow  https://t.co/DVqaiWh6Zb,govern spokesperson chang curfew time restaur allow deliveri walk permit pm start tomorrow ,0
2277,One year of “Janata Curfew” and Lockdown completed.   Blessed are those who did not have to walk ‘hundreds of miles’ to reach their home and didn’t have food to fill their stomach.  We all deserve a better year ahead. May the Omnipresent bless us in abundance.,year janata curfew lockdown complet bless walk hundr mile reach home didnt food fill stomach deserv better year ahead omnipres bless abund ,0
2278,"@eNCA Again, explain the idea around banning alcohol sales after ""curfew"".  Please explain how this ""curfew"" even helps.",explain idea ban alcohol sale curfew explain curfew help ,0
2279,Janta Curfew Going 1 Year 😔 I Really Sad About Coronavirus (COVID-19)  😧 But Still the corona vaccine is in good condition right now but #stayhome please 👏 And I Pray (KARTIK ARYAN) Sir just because his corona positive 😔 and pray all rounder India ✊♥  https://t.co/HvjOSoOeiM,janta curfew year sad coronaviru covid corona vaccin condit pray kartik aryan sir corona posit pray rounder india ,0
2280,Representation of how a night curfew prevents Coronavirus infection.  #Gujarat  #nightcurfew  https://t.co/amoogBY4TP,represent night curfew prevent coronaviru infect ,0
2281,#janta curfew anniversary  https://t.co/qhhhnht6RI,curfew anniversari ,0
2282,Anyone can explain logic behind night curfew and 1 day lockdown ? Is corona virus is that smart it comes in night only and on sunday only ?? @IndoreCollector @ChouhanShivraj @OfficeofSSC @jdjsindore @projsindore @healthminmp,explain logic night curfew day lockdown corona viru smart night sunday ,0
2283,Happy ANNIVERSARY  JANATA CURFEW..!!,happi anniversari janata curfew ,0
2284,"A successfully One Year Completed for   ""JANTA CURFEW""🤘🏻 @mygovindia  #lockdown #JanataCurfew #lockdown2020 #coronavirus",success year complet janta curfew ,0
2285,"Go corona go, thali bajao, janta curfew. bhakhts memories #modi_jawab_do",corona thali bajao janta curfew bhakht memori ,0
2286,@TheAaryanKartik Wish you for a speedy recovery. 1 year has completed today for Janta Curfew on 22nd March 2020.,wish speedi recoveri year complet today janta curfew march ,0
2287,@TelanganaCMO @KTRTRS @timesofindia @Eatala_Rajender We are receiving lots of msgs on Night Curfew and lockdown. I'm a Wedding planner our clients are too worried abt taking any decision and finalizing a event. So kindly clear our doubts so that it won't make loss for anyone..,receiv msg night curfew lockdown wed planner client worri abt decis final event kindli clear doubt wont loss ,0
2288,Wishing Everyone on the 1st anniversary of Janata Curfew. Let's all Bang our utensils to Celebrate this  auspicious Failure day.  This is how Modi Govt. Controlled Covid19 in india within 21 days.,wish anniversari janata curfew bang utensil celebr auspici failur day modi govt control covid india day ,0
2289,Today is 22nd March! Janta Curfew anyone?,today march janta curfew ,0
2290,"Gatherings restricted to 20 people in SAS Nagar, Punjab due to surging cases of #COVID19 here.  The night curfew is back on. We've restricted cultural &amp; social gathering to 20 people. We've apprised the owners of marriage halls &amp; venues to follow the same: DC Mohali  https://t.co/2b9rMRU41T",gather restrict peopl nagar punjab surg case night curfew weve restrict cultur social gather peopl weve appris owner marriag hall venu follow same mohali ,0
2291,Happy 1st Anniversary of Janta Curfew😷 #coronavirus #pandemic #lockdown #nationwide #india #Nagaland  https://t.co/J7kA2ARk4w,happi anniversari janta curfew ,0
2292,@mybmc Is the 11:00pm Night curfew still on in Mumbai? My friend who lives in Santacruz says there's no curfew in her area.,night curfew mumbai friend life santacruz there curfew area ,0
2293,"@MCF_Faridabad @cmohry @mlkhattar @FBDPolice @DC_Faridabad #RWA As a concerned citizen on #coronavirus spread, I suggest Strict vigil, mask must Fix Public gathering limit IMPOSE Night curfew Limit gathering at #Banks #Malls #Restaurants #PublicPlaces #Shops",concern citizen spread suggest strict vigil mask fix public gather limit impos night curfew limit gather ,0
2294,Curfew in Ahmedabad after 9 PM is a joke 😅 @AMCAhmedabad @AhmedabadPolice,curfew ahmedabad joke ,0
2295,Walked 6km to take a 6 second shot. Dhen kon curfew eh uvaalaakahtha 🧐,walk second shot dhen kon curfew uvaalaakahtha ,0
2296,"Punjab | Cases being reported daily in Ludhiana includes UK strain as well. #COVID19 situation is at its peak here. I urge people to abide by guidelines and night curfew to avoid any further strict measure: Rakesh Agrawal, Commissioner of Police Ludhiana  https://t.co/AJjIGS69nm",punjab case report daili ludhiana includ strain situat peak urg peopl abid guidelin night curfew avoid strict measur rakesh agraw commission polic ludhiana ,0
2297,"@CPMumbaiPolice Aren't we living in a la la land assuming just following norms is even helping. We understand that there can't be a complete sudden lockdown for economics, but shouldn't there be a night curfew imposed, trains stopped. I mean a small kid could guess its high time.",arent live land assum follow norm help understand cant complet sudden lockdown econom shouldnt night curfew impos train stop mean small kid guess high time ,0
2298,"Completely agree with @saloni_15 , Mumbai need strictness. Night curfew is must. @CMOMaharashtra @OfficeofUT don’t waste time on other stuff.",complet agre mumbai strict night curfew dont wast time stuff ,0
