,tweet,clean_tweet,hastags,attherate,urls,emojis
1994,India recorded highest ever single day #COVID19 vaccine doses administering over 81L vaccines today (till 8 PM).   #LargestVaccineDrive #FreeVaccineForAll  https://t.co/ybHhHb4STK,India recorded highest ever single day vaccine doses administering over 81L vaccines today (till 8 PM) ,"['#COVID19', '#LargestVaccineDrive', '#FreeVaccineForAll']",[],['https://t.co/ybHhHb4STK'],[]
1995,"This is huge.  COVID-19 Vaccination Update- Day 157  As New Phase of COVID-19 Vaccination begins, India crosses landmark of more than 80 lakh doses administered in a single day.  https://t.co/eMqvpe5LCu",This is huge COVID19 Vaccination Update Day 157 As New Phase of COVID19 Vaccination begins India crosses landmark of more than 80 lakh doses administered in a single day ,[],[],['https://t.co/eMqvpe5LCu'],[]
1996,Apart from day2day living and lives the most disruption that #COVID19 have cause is #barbeque in a box 📦 by @BarbequeNation . I mean who would have thought 💭🤪  https://t.co/HvZfk8IFOT,Apart from day2day living and lives the most disruption that have cause is in a box  by  I mean who would have thought  ,"['#COVID19', '#barbeque']",['@BarbequeNation'],['https://t.co/HvZfk8IFOT'],"['📦', '💭', '🤪']"
1997,"#JKPCARES To contain the spread of highly contagious Corona virus COVID-19 &amp; to ensure the strict implementation of guidelines/SOPs, Kulgam Police realised fine of ₹241800/- from 1369 violators for not wearing Face masks/defying guidelines.  @JmuKmrPolice @KashmirPolice @DigSkr", To contain the spread of highly contagious Corona virus COVID19 amp to ensure the strict implementation of guidelines/SOPs Kulgam Police realised fine of ₹241800/ from 1369 violators for not wearing Face masks/defying guidelines ,['#JKPCARES'],"['@JmuKmrPolice', '@KashmirPolice', '@DigSkr']",[],[]
1998,"Covid vaccination for 18+ age groups। 250 beneficiaries have vaccinated today.....  #covidvacciantion #communityhealth #covishield #covid19 #nhm #assam @ Dhuburi, Assam, India  https://t.co/TiAd8L4Kux",Covid vaccination for 18+ age groups। 250 beneficiaries have vaccinated today @ Dhuburi Assam India ,"['#covidvacciantion', '#communityhealth', '#covishield', '#covid19', '#nhm', '#assam']",['@'],['https://t.co/TiAd8L4Kux'],[]
1999,"Huge!! More than 81,00,000 people were inoculated today with Covid -19 Vaccination in India. This is biggest single day record of vaccination in the world. Under the able leadership of PM @narendramodi we will defeat this virus!   #BharatThanksModiJi  https://t.co/p5NKDr5Mmp",Huge More than 8100000 people were inoculated today with Covid 19 Vaccination in India This is biggest single day record of vaccination in the world Under the able leadership of PM we will defeat this virus ,['#BharatThanksModiJi'],['@narendramodi'],['https://t.co/p5NKDr5Mmp'],[]
2000,"Why do US even has to bother about Afghanistan anymore, isn’t the #COVID19 enough for this century ? #AbsolutelyNot",Why do US even has to bother about Afghanistan anymore isn’t the enough for this century  ,"['#COVID19', '#AbsolutelyNot']",[],[],[]
2001,Important update on entry into Canada for fully vaccinated eligible travelers     #GoingHome #Covid19   https://t.co/HVi13tTxEz,Important update on entry into Canada for fully vaccinated eligible travelers ,"['#GoingHome', '#Covid19']",[],['https://t.co/HVi13tTxEz'],[]
2002,"New Zealand's population is 50 lakhs  Experts say, even by the end of December 2021, New Zealand may not vaccinate everyone  But today India has vaccinated more than 50 lakh people  Yes, in a single day!  Credit goes to Modi ji's centralised free covid-19 vaccination policy!",New Zealands population is 50 lakhs Experts say even by the end of December 2021 New Zealand may not vaccinate everyone But today India has vaccinated more than 50 lakh people Yes in a single day Credit goes to Modi jis centralised free covid19 vaccination policy,[],[],[],[]
2003,@DDIndialive @DDNewslive *covid-19 ??, *covid19 ,[],"['@DDIndialive', '@DDNewslive']",[],[]
2004,We're glad to see you. Please maintain social distance and follow the Covid-19  Protocols which are in place for you .  #surakshithachigari #safechigari  https://t.co/wXMJyhnKwp,Were glad to see you Please maintain social distance and follow the Covid19 Protocols which are in place for you  ,"['#surakshithachigari', '#safechigari']",[],['https://t.co/wXMJyhnKwp'],[]
2005,Congratulations 👏👏 @HFWOdisha for doing this  drive successfully &amp; achieve more than one crore doses of #COVID19 vaccination till 16th June 2021. @CMO_Odisha @bjd_odisha @odisha_bcjd @pranabpdas @tripathy_devi @Naveen_Odisha  https://t.co/XB4nLVatHn,Congratulations  for doing this drive successfully amp achieve more than one crore doses of vaccination till 16th June 2021 ,['#COVID19'],"['@HFWOdisha', '@CMO_Odisha', '@bjd_odisha', '@odisha_bcjd', '@pranabpdas', '@tripathy_devi', '@Naveen_Odisha']",['https://t.co/XB4nLVatHn'],"['👏', '👏']"
2006,"For a country of 5 million population, winning World Cups as easily as New Zealand, they must be doing some things right.  And leading the world in Covid-19 recovery plans.  And 2nd only to Finland in the best educational model.  Forget Look East policy. We need to Look South.  https://t.co/zQl0Ps5xtO",For a country of 5 million population winning World Cups as easily as New Zealand they must be doing some things right And leading the world in Covid19 recovery plans And 2nd only to Finland in the best educational model Forget Look East policy We need to Look South ,[],[],['https://t.co/zQl0Ps5xtO'],[]
2007,"It's high time now guys! Heads Up &amp; take control on your career.  Let go of this Corona thing, boost yourself &amp; don’t let anything haunt your career.  #COVID19 #CovidVaccine #career #quotes #WTC21 #RadheShyam  https://t.co/Ixzv0XgtM1",Its high time now guys Heads Up amp take control on your career Let go of this Corona thing boost yourself amp don’t let anything haunt your career ,"['#COVID19', '#CovidVaccine', '#career', '#quotes', '#WTC21', '#RadheShyam']",[],['https://t.co/Ixzv0XgtM1'],[]
2008,Third COVID-19 wave unlikely to be as severe as second: ICMR:  https://t.co/9Yhq24dvMK,Third COVID19 wave unlikely to be as severe as second: ICMR: ,[],[],['https://t.co/9Yhq24dvMK'],[]
2009,"@KKMPutrajaya @kkmm_gov @DGHisham @AzminAli @MITIMalaysia @PDRMsia please audit and investigate. What is MARii ""Medical Advisor"" deregistered Dr. Faizal Anwar's involvement?  #Covid #covid19  https://t.co/reA1pZUnsl", please audit and investigate What is MARii Medical Advisor deregistered Dr Faizal Anwars involvement ,"['#Covid', '#covid19']","['@KKMPutrajaya', '@kkmm_gov', '@DGHisham', '@AzminAli', '@MITIMalaysia', '@PDRMsia']",['https://t.co/reA1pZUnsl'],[]
2010,"Amidst the chaos, a word of appreciation, a word of gratitude lifts their spirit #CoronaWarriors  #frontlineworkers #COVID19  @OmaniMOH @PDO_OM  https://t.co/4GQ4BkNt1r",Amidst the chaos a word of appreciation a word of gratitude lifts their spirit ,"['#CoronaWarriors', '#frontlineworkers', '#COVID19']","['@OmaniMOH', '@PDO_OM']",['https://t.co/4GQ4BkNt1r'],[]
2011,Nearly all Covid deaths in US are now among unvaccinated #COVID19,Nearly all Covid deaths in US are now among unvaccinated ,['#COVID19'],[],[],[]
2012, https://t.co/6TFWVpbGTA  One Thai senator has tested positive for Covid-19 following referendum meetings earlier this week in #Bangkok,  One Thai senator has tested positive for Covid19 following referendum meetings earlier this week in ,['#Bangkok'],[],['https://t.co/6TFWVpbGTA'],[]
2013,"Over 1,859 #COVID19 positive cases reported in #SriLanka today #coronavirus #COVID19  #lka  https://t.co/mH6uSodCKO",Over 1859 positive cases reported in today ,"['#COVID19', '#SriLanka', '#coronavirus', '#COVID19', '#lka']",[],['https://t.co/mH6uSodCKO'],[]
2014,How many new COVID-19 cases are there in Singapore?  https://t.co/SqrOvOZ9kQ via @ChannelNewsAsia,How many new COVID19 cases are there in Singapore  via ,[],['@ChannelNewsAsia'],['https://t.co/SqrOvOZ9kQ'],[]
2015,"@IndiaInBahrain @MEAIndia @IndianDiplomacy @SecySanjay @MOS_MEA Great initiative by  @PiyushIFS Ambassador of India to solve many issues during the pandemic COVID 19 period ,many of us can produce several cases in open house Thank you HE", Great initiative by Ambassador of India to solve many issues during the pandemic COVID 19 period many of us can produce several cases in open house Thank you HE,[],"['@IndiaInBahrain', '@MEAIndia', '@IndianDiplomacy', '@SecySanjay', '@MOS_MEA', '@PiyushIFS']",[],[]
2016,@adeshguptabjp @BJP4Delhi @ArvindKejriwal You say whatever but he managed all the media channel left or right supporters but no body dare to ask the aap spokesperson where is 36 oxygen plants neither they can ask remdesivir audit nor oxygen audit because everything is based in add, You say whatever but he managed all the media channel left or right supporters but no body dare to ask the aap spokesperson where is 36 oxygen plants neither they can ask remdesivir audit nor oxygen audit because everything is based in add,[],"['@adeshguptabjp', '@BJP4Delhi', '@ArvindKejriwal']",[],[]
2017,"Dear all  We Green Corporation from Bangladesh, we are able to supply Amphotericin B liposomal injection and Remdesivir 100mg from Bangladesh,  Interested person can buy individual or commercial as their needs.  WhatsApp +8801711985508 #liposomalamphotericinb #Remdesivir #COVID19  https://t.co/Ts106vQw3O",Dear all We Green Corporation from Bangladesh we are able to supply Amphotericin B liposomal injection and Remdesivir 100mg from Bangladesh Interested person can buy individual or commercial as their needs WhatsApp +8801711985508 ,"['#liposomalamphotericinb', '#Remdesivir', '#COVID19']",[],['https://t.co/Ts106vQw3O'],[]
2018,#PharmaLobby  3. This must have been planned by  #AntiIndian #PharmaCompanies to murder young entrepreneurs.  4. Many entrepreneurs are loosing their life in #ChinaMake 2nd wave  5. High steroid #Remdesivir has lot of side effect which has been banned except in India  ...contd  https://t.co/vYxZLCoRFy, 3 This must have been planned by to murder young entrepreneurs 4 Many entrepreneurs are loosing their life in 2nd wave 5 High steroid has lot of side effect which has been banned except in India contd ,"['#PharmaLobby', '#AntiIndian', '#PharmaCompanies', '#ChinaMake', '#Remdesivir']",[],['https://t.co/vYxZLCoRFy'],[]
2019,"Fake Remdesivir, Rs 10-Lakh Hospital Bed: How Covid Patients Were Fleeced   https://t.co/V4d06oLcXF",Fake Remdesivir Rs 10Lakh Hospital Bed: How Covid Patients Were Fleeced ,[],[],['https://t.co/V4d06oLcXF'],[]
2020,#Visakhapatnam: Drug control officer says DCGI gave permission to extend #Remdesivir injections expiry date upto 12 months  #AndhraPradesh   https://t.co/4og3lZQ6XO, Drug control officer says DCGI gave permission to extend injections expiry date upto 12 months ,"['#Visakhapatnam:', '#Remdesivir', '#AndhraPradesh']",[],['https://t.co/4og3lZQ6XO'],[]
2021,This not medical attention this is hunger games and the Remdesivir medication being given to any person below the 65year old age. Fuck all you all🖕🏿🖕🏿🖕🏿🖕🏿🖕🏿🖕🏿,This not medical attention this is hunger games and the Remdesivir medication being given to any person below the 65year old age Fuck all you all,[],[],[],"['🖕🏿', '🖕🏿', '🖕🏿', '🖕🏿', '🖕🏿', '🖕🏿']"
2022,"Difference in capabilities.  While India projected as a Super Power &amp; leaders eyeing Global Leadership couldn't even provide #HospitalBeds, #oxygen &amp; #Remdesivir.  At the same time.  US will donate 75% of its unused Vaccines to d world.  Which world are you living in Mr. ??",Difference in capabilities While India projected as a Super Power amp leaders eyeing Global Leadership couldnt even provide amp At the same time US will donate 75% of its unused Vaccines to d world Which world are you living in Mr ,"['#HospitalBeds,', '#oxygen', '#Remdesivir.']",[],[],[]
2023,"Why was it not made public initially? When WHO has removed Remedesevir inj from treatment protocol, why is it adminstered ? Visakhapatnam: Drug control officer says DCGI gave permission to extend Remdesivir injections expiry date upto 12 months  https://t.co/Kd73ZjzCLi",Why was it not made public initially When WHO has removed Remedesevir inj from treatment protocol why is it adminstered  Visakhapatnam: Drug control officer says DCGI gave permission to extend Remdesivir injections expiry date upto 12 months ,[],[],['https://t.co/Kd73ZjzCLi'],[]
2024,"@drashwathcn @BSYBJP @BJP4Karnataka @PMOIndia @narendramodi @PIBBengaluru @ddchandanabng @airnews_bang @OfficeofAshwath @DVSadanandGowda Nice @drashwathcn in taking stock of drugs procurement and distribution with the authorities, specially #Remdesivir and black fungus status, and @drashwathcn Opined to be ready for any eventualities due to 3rd wave in anticipation.All the best @drashwathcn Sir.", Nice in taking stock of drugs procurement and distribution with the authorities specially and black fungus status and Opined to be ready for any eventualities due to 3rd wave in anticipationAll the best Sir,['#Remdesivir'],"['@drashwathcn', '@BSYBJP', '@BJP4Karnataka', '@PMOIndia', '@narendramodi', '@PIBBengaluru', '@ddchandanabng', '@airnews_bang', '@OfficeofAshwath', '@DVSadanandGowda', '@drashwathcn', '@drashwathcn', '@drashwathcn']",[],[]
2025,"#remdesivir @DHFWKA instructs all pharma distributors to procure Remdesivir 💉 directly from pharma companies as per rules, stops it's procurement through KPME portal, hospitals/people to buy it from distributors as per price control rate. @mla_sudhakar @KarnatakaVarthe @PTI_News  https://t.co/iuCbJKk0cQ", instructs all pharma distributors to procure Remdesivir  directly from pharma companies as per rules stops its procurement through KPME portal hospitals/people to buy it from distributors as per price control rate ,['#remdesivir'],"['@DHFWKA', '@mla_sudhakar', '@KarnatakaVarthe', '@PTI_News']",['https://t.co/iuCbJKk0cQ'],['💉']
2026,Hmm sad ...  Ps - who was that guy from Mumbai who got ready supplies for remdesivir &amp; who was that from Delhi who had all drugs + oxygen cylinders ... My memory is little poor na - am a common man na.,Hmm sad  Ps  who was that guy from Mumbai who got ready supplies for remdesivir amp who was that from Delhi who had all drugs + oxygen cylinders  My memory is little poor na  am a common man na,[],[],[],[]
2027,@rajeshtope11 Sir why not proceed against @BJP4Maharashtra leaders @Dev_Fadnavis for similar offence he was committing in arranging  #remdesivir from Gujarat firm? @OfficeofUT @Dwalsepatil @AslamShaikh_MLA  https://t.co/xA2FxyikNq, Sir why not proceed against leaders for similar offence he was committing in arranging from Gujarat firm ,['#remdesivir'],"['@rajeshtope11', '@BJP4Maharashtra', '@Dev_Fadnavis', '@OfficeofUT', '@Dwalsepatil', '@AslamShaikh_MLA']",['https://t.co/xA2FxyikNq'],[]
2028,"@TweetinderKaul Steroids being openly sold/donated online and there’s no one stopping them. In that hysteria I asked my doctor would I need remdesivir for treatment of COVID, he shouted at me saying no. Felt that he was asked this question many times", Steroids being openly sold/donated online and there’s no one stopping them In that hysteria I asked my doctor would I need remdesivir for treatment of COVID he shouted at me saying no Felt that he was asked this question many times,[],['@TweetinderKaul'],[],[]
2029,"Supply of critical medical equipment has been scaled up by the Modi government since the outbreak of the pandemic.  Production of Remdesivir has been increased to 1.2 crore by May 2021. Supply of PPE Kits, N-95 masks and ventilators has also been increased.  #IndiaFightsCorona  https://t.co/5MrzCaVqWm",Supply of critical medical equipment has been scaled up by the Modi government since the outbreak of the pandemic Production of Remdesivir has been increased to 12 crore by May 2021 Supply of PPE Kits N95 masks and ventilators has also been increased ,['#IndiaFightsCorona'],[],['https://t.co/5MrzCaVqWm'],[]
2030,@amitmalviya @ImDeepakY Oxygen Audit. Vaccine Audit. Remdesivir Audit. We are born for audit as we do in Invigilance..., Oxygen Audit Vaccine Audit Remdesivir Audit We are born for audit as we do in Invigilance,[],"['@amitmalviya', '@ImDeepakY']",[],[]
2031,"After #Remdesivir vials being stolen from hospitals and being sold in black market, now it's mucormycosis' turn. 10 Amphotericin B vials stolen from Victoria hospital, #Bengaluru which is treating #mucormycosis patients. FIR registered against unknown persons.",After vials being stolen from hospitals and being sold in black market now its mucormycosis turn 10 Amphotericin B vials stolen from Victoria hospital which is treating patients FIR registered against unknown persons,"['#Remdesivir', '#Bengaluru', '#mucormycosis']",[],[],[]
2032,"Liposomal AmphB is the new Remdesivir &amp; ECMO beds are the new Tocilizumab… the crisis hasn’t abated, just evolved… miles to go before our #covidtaskforce2021 sleeps! @EveryInfMatters @drharshrai @saurabhkchy @aditi_malhotra_ @IamAbhiMishraa @shivam4720",Liposomal AmphB is the new Remdesivir amp ECMO beds are the new Tocilizumab… the crisis hasn’t abated just evolved… miles to go before our sleeps ,['#covidtaskforce2021'],"['@EveryInfMatters', '@drharshrai', '@saurabhkchy', '@aditi_malhotra_', '@IamAbhiMishraa', '@shivam4720']",[],[]
2033,@drharshvardhan sir plz we need to ur help Remdesivir injection in Haridwar Ramakrishna mission sewashrama Mr sukhdev singh plz help sir 🙏, sir plz we need to ur help Remdesivir injection in Haridwar Ramakrishna mission sewashrama Mr sukhdev singh plz help sir ,[],['@drharshvardhan'],[],['🙏']
2034,@ArvindKejriwal @msisodia @RahulGandhi @AmitShah @drharshvardhan @yogrishiramdev @ZeeNews @republic #remdesivir demand is finished! WHO has removed it from the list of medicines for treatment of corona! अब ये लोग कहा जाके छाती कूटेंगे?, demand is finished WHO has removed it from the list of medicines for treatment of corona अब ये लोग कहा जाके छाती कूटेंगे,['#remdesivir'],"['@ArvindKejriwal', '@msisodia', '@RahulGandhi', '@AmitShah', '@drharshvardhan', '@yogrishiramdev', '@ZeeNews', '@republic']",[],[]
2035,"10 days on . Eight days in hospital . A course of remdesivir, steroids and constant insulin doses , Savita Sharma is back home. God is great . Showing victory sign on discharge.  https://t.co/XODMYcJA5E",10 days on  Eight days in hospital  A course of remdesivir steroids and constant insulin doses  Savita Sharma is back home God is great  Showing victory sign on discharge ,[],[],['https://t.co/XODMYcJA5E'],[]
2036,Remdesivir is not a miracle DRUG 🦠🧫  All Drugs are not made in HEAVEN 😎  Drugs are made from the HERBS 🌱🌵🪴🌿🌴 @ Kadiyam  https://t.co/fMA5Ls4exL,Remdesivir is not a miracle DRUG  All Drugs are not made in HEAVEN  Drugs are made from the HERBS  @ Kadiyam ,[],['@'],['https://t.co/fMA5Ls4exL'],"['🦠', '🧫', '😎', '🌱', '🌵', '🪴', '🌿', '🌴']"
2037,@nitin_gadkari @PiyushGoyal this will b a relief to be used in future years in small portions.But big mental relief. Also party leaders seen in remdesivir n vaccine sales but not in help. The party chief saying ukaad phekenge. The Dhankar sitting to disturb., this will b a relief to be used in future years in small portionsBut big mental relief Also party leaders seen in remdesivir n vaccine sales but not in help The party chief saying ukaad phekenge The Dhankar sitting to disturb,[],"['@nitin_gadkari', '@PiyushGoyal']",[],[]
2038,"#Remdesivir should be provided by Hospitals and patients relatives/attendants cannot be asked to procure the same, will bring relief to many. To be used selectively in moderate to severe cases only within 7-10 days of illness. As per advisory issued by @MoHFW_INDIA dt 07/06/21.", should be provided by Hospitals and patients relatives/attendants cannot be asked to procure the same will bring relief to many To be used selectively in moderate to severe cases only within 710 days of illness As per advisory issued by dt 07/06/21,['#Remdesivir'],['@MoHFW_INDIA'],[],[]
2039,"Kenya didn't had Remdesivir, medical oxygen, injections..all it had was food grains so it sent that to register itself in history as a significant friend  This is story of Kenya..a tribal country  @IndiainKenya @DrSJaishankar  https://t.co/sGMmNWdlVX",Kenya didnt had Remdesivir medical oxygen injectionsall it had was food grains so it sent that to register itself in history as a significant friend This is story of Kenyaa tribal country ,[],"['@IndiainKenya', '@DrSJaishankar']",['https://t.co/sGMmNWdlVX'],[]
2040,"Mucormycosis - The Post Covid-19 Infection : The most common form of mucormycosis in COVID 19 patients is pulmonary mucormycosis, closely followed by Rhinocerebral mucormycosis. Glucocorticoids and Remdesivir are some of the only drugs that have been beneficial in COVID 19.  https://t.co/Pgn7aZ3K9U",Mucormycosis  The Post Covid19 Infection : The most common form of mucormycosis in COVID 19 patients is pulmonary mucormycosis closely followed by Rhinocerebral mucormycosis Glucocorticoids and Remdesivir are some of the only drugs that have been beneficial in COVID 19 ,[],[],['https://t.co/Pgn7aZ3K9U'],[]
2041,@AboutIndia @sandychandrandr @Sonal_MK @MoHFW_INDIA We were going overboard on remdesivir and plasma, We were going overboard on remdesivir and plasma,[],"['@AboutIndia', '@sandychandrandr', '@Sonal_MK', '@MoHFW_INDIA']",[],[]
2042,"Advised to exercise extreme caution when ordering Remdesivir—“as this is only an experimental drug and has a potential to harm.” Romance with remdesivir is over. This is unbelievable! Full page on steroid and anti-coagulants.Sensible, straightforward advice on steroid: (6/n)",Advised to exercise extreme caution when ordering Remdesivir—“as this is only an experimental drug and has a potential to harm” Romance with remdesivir is over This is unbelievable Full page on steroid and anticoagulantsSensible straightforward advice on steroid: (6/n),[],[],[],[]
2043,“Exercise extreme caution when ordering an HRCT.” Full page on HRCT. When HRCT is needed; 4 bullet points on why routine HRCT shouldn’t be done and 4 bullet points on when HRCT should not be ordered!Full page on Remdesivir and Tocilizumab.(5/n),“Exercise extreme caution when ordering an HRCT” Full page on HRCT When HRCT is needed 4 bullet points on why routine HRCT shouldn’t be done and 4 bullet points on when HRCT should not be orderedFull page on Remdesivir and Tocilizumab(5/n),[],[],[],[]
2044,"1/2 DelhiGovt @ArvindKejriwal @msisodia which had failed in curbing the black marketing of O2, CovidMedicines like Remdesivir , O2 Hospital beds during the peak of 2nd CovidWave has now admitted that they are unable to stop black marketing of food grains for poor! @sambitswaraj",1/2 DelhiGovt which had failed in curbing the black marketing of O2 CovidMedicines like Remdesivir  O2 Hospital beds during the peak of 2nd CovidWave has now admitted that they are unable to stop black marketing of food grains for poor ,[],"['@ArvindKejriwal', '@msisodia', '@sambitswaraj']",[],[]
2045,"@ZeeNewsEnglish @ArvindKejriwal @msisodia  because black marketing of pitza is not possible as it was case of oxyzen cilinder, remdesivir, oxyzen concentrators in your regime and by your goons . Sorry, your plans for black marketing of ration is failed. Better luck next time..!!!", because black marketing of pitza is not possible as it was case of oxyzen cilinder remdesivir oxyzen concentrators in your regime and by your goons  Sorry your plans for black marketing of ration is failed Better luck next time,[],"['@ZeeNewsEnglish', '@ArvindKejriwal', '@msisodia']",[],[]
2046,"@ChitrakShivalik @Google @Facebook @WhatsApp @Tesla @Apple Bilkul..if you see the actual agenda of Congress to introduce GST was one nation one tax. But BJP has completely spoiled the purpose of it. 28% GST on ambulance...12% on remdesivir 18% iphone. For the first time, luxury was cheap than essential service or facilities", Bilkulif you see the actual agenda of Congress to introduce GST was one nation one tax But BJP has completely spoiled the purpose of it 28% GST on ambulance12% on remdesivir 18% iphone For the first time luxury was cheap than essential service or facilities,[],"['@ChitrakShivalik', '@Google', '@Facebook', '@WhatsApp', '@Tesla', '@Apple']",[],[]
2047,"Yes , quickly , How to fudge the No of Deaths  How to float bodies in river save cremation  How to hoard #remdesivir Oxy Cyls Concentrators&amp;sell in Black  How to charge exorbitant GST&amp; reduce only after cases reduce  How to profiteer on FuelPrices  How to manipulate Gap in2doses  https://t.co/78mOnvDdHf",Yes  quickly  How to fudge the No of Deaths How to float bodies in river save cremation How to hoard Oxy Cyls Concentratorsampsell in Black How to charge exorbitant GSTamp reduce only after cases reduce How to profiteer on FuelPrices How to manipulate Gap in2doses ,['#remdesivir'],[],['https://t.co/78mOnvDdHf'],[]
2048,"GST Council has approved a reduction in rate for Remdesivir from 12% to 5%. No tax on Tocilizumab, Amphotericin B medicines. GST rates on the specified items being used in COVID19 relief and management till 30th September 2021  https://t.co/3hiONJeGLu",GST Council has approved a reduction in rate for Remdesivir from 12% to 5% No tax on Tocilizumab Amphotericin B medicines GST rates on the specified items being used in COVID19 relief and management till 30th September 2021 ,[],[],['https://t.co/3hiONJeGLu'],[]
2049,"🔷 Finance Minister of India Nirmala Sitharaman announced tax cut on  COVID19 essential items. 🔷 GST Council has approved a reduction in rate for Remdesivir from 12% to 5%. 🔷No tax on Tocilizumab, Amphotericin B medicines. 🔷 Till 30th Sep 2021. #NirmalaSitharaman #GSTCouncil  https://t.co/T14ppNytri", Finance Minister of India Nirmala Sitharaman announced tax cut on COVID19 essential items  GST Council has approved a reduction in rate for Remdesivir from 12% to 5% No tax on Tocilizumab Amphotericin B medicines  Till 30th Sep 2021 ,"['#NirmalaSitharaman', '#GSTCouncil']",[],['https://t.co/T14ppNytri'],"['🔷', '🔷', '🔷', '🔷']"
2050,#GSTCouncil has agreed to reduce the GST on COVID vaccines to 5%. GST on anti-viral drug Remdesivir has been reduced from 12% to 5% while anti-fungal drug Amphotericin-B has been exempted from all kinds of GST: Finance Minister @nsitharaman  https://t.co/t8e1an0u48, has agreed to reduce the GST on COVID vaccines to 5% GST on antiviral drug Remdesivir has been reduced from 12% to 5% while antifungal drug AmphotericinB has been exempted from all kinds of GST: Finance Minister ,['#GSTCouncil'],['@nsitharaman'],['https://t.co/t8e1an0u48'],[]
2051,"GST Council cuts tax on Covid meds, equipment's  NEW DELHI: The GST Council on Saturday slashed the tax rate on COVID-19 medicines such as Remdesivir and equipment like oxygen concentrators and medical grade oxygen.  https://t.co/MB3PWJUM2Z",GST Council cuts tax on Covid meds equipments NEW DELHI: The GST Council on Saturday slashed the tax rate on COVID19 medicines such as Remdesivir and equipment like oxygen concentrators and medical grade oxygen ,[],[],['https://t.co/MB3PWJUM2Z'],[]
2052,"Kindly take the record from all pharmacies on the supply of Remdesivir, Dexamethasone, and Fabiflu, and other drugs asked High Court to Delhi Govt. We want audit on drug supply in Delhi.@ArvindKejriwal #CourtSlamsKejriwal  https://t.co/o46VPEMtDN",Kindly take the record from all pharmacies on the supply of Remdesivir Dexamethasone and Fabiflu and other drugs asked High Court to Delhi Govt We want audit on drug supply in Delhi ,['#CourtSlamsKejriwal'],[],['https://t.co/o46VPEMtDN'],[]
2053,This is how Karnataka BJP are cheating in State  ★ cheating on drought relief ★ Cheating on GST ★ Cheating at PM Cares ★ Cheating on Remdesivir ★ Fraud in Oxygen ★ Cheating on Amputation ★  cheating on vaccines  The state's 25 MP'S are Hiding at home.  #BJPFailedKarnataka,This is how Karnataka BJP are cheating in State ★ cheating on drought relief ★ Cheating on GST ★ Cheating at PM Cares ★ Cheating on Remdesivir ★ Fraud in Oxygen ★ Cheating on Amputation ★ cheating on vaccines The states 25 MPS are Hiding at home ,['#BJPFailedKarnataka'],[],[],[]
2054,Bombay High Court has Ordered Investigation against Actor Sonu Sood and Congress MLA Zeeshan Siddiqui on Criminal Complaint of Alleged Remdesivir Black Marketing during Pandemic.,Bombay High Court has Ordered Investigation against Actor Sonu Sood and Congress MLA Zeeshan Siddiqui on Criminal Complaint of Alleged Remdesivir Black Marketing during Pandemic,[],[],[],[]
2055,@IndiaToday @sardesairajdeep Already ICMR Withdrew Several Drugs Remdesivir to Zinc Supplements.Corporates Minting Millions.Govts Uncertainty On Drugs &amp; Vaccines Playing With Precious Lives Leading Controversial RTI.Obviously Evident D Natural Immune Mechanism Saving Lives Beyond Unclear Medical Procedures  https://t.co/BUcGeiJf88, Already ICMR Withdrew Several Drugs Remdesivir to Zinc SupplementsCorporates Minting MillionsGovts Uncertainty On Drugs amp Vaccines Playing With Precious Lives Leading Controversial RTIObviously Evident D Natural Immune Mechanism Saving Lives Beyond Unclear Medical Procedures ,[],"['@IndiaToday', '@sardesairajdeep']",['https://t.co/BUcGeiJf88'],[]
2056,@IndiaToday @sardesairajdeep Already ICMR Withdrew Several Drugs Remdesivir to Zinc Supplements.Corporates Minting Millions.Govts Uncertainty  On Drugs &amp; Vaccines Playing With Precious Lives Leading Controversial RTI.Obviously Evident D Natural Immune Mechanism Saving Lives Beyond Unclear Medical Procedures  https://t.co/9NZZnXbZBd, Already ICMR Withdrew Several Drugs Remdesivir to Zinc SupplementsCorporates Minting MillionsGovts Uncertainty On Drugs amp Vaccines Playing With Precious Lives Leading Controversial RTIObviously Evident D Natural Immune Mechanism Saving Lives Beyond Unclear Medical Procedures ,[],"['@IndiaToday', '@sardesairajdeep']",['https://t.co/9NZZnXbZBd'],[]
2057,Bombay HC asks state government to find how Sonu Sood and Zeeshan Siddiqui procured Remdesivir  https://t.co/2DXZUvOW3Q,Bombay HC asks state government to find how Sonu Sood and Zeeshan Siddiqui procured Remdesivir ,[],[],['https://t.co/2DXZUvOW3Q'],[]
2058,"Gujarat MLA to HC: Remdesivir was distributed from BJP office to ""save lives""  https://t.co/zeDsvA3U3X #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",Gujarat MLA to HC: Remdesivir was distributed from BJP office to save lives  ,"['#Nifty', '#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/zeDsvA3U3X'],[]
2059,Those who want #Remdesivir inj contact me on this 7700028143 We have 2 vials  https://t.co/S7SYNqKxbN,Those who want inj contact me on this 7700028143 We have 2 vials ,['#Remdesivir'],[],['https://t.co/S7SYNqKxbN'],[]
