UserName,userhandle,Time,comments,retweets,likes,Tweet
Ajay Shaw,@AjaySha53049821,2021-04-12T06:55:17.000Z,,,,"Thank you 
@SonuSood

for this #grearest work for #student 
When All see #corona cases are increasing but government never understand patients felling , how's types students stay s going to #boardexam to #online 
So my humble request to our #government please take a offline exam"
Lovejitth Krishnan,@lovejitth,2021-04-12T06:14:26.000Z,,,,"Is lockdown a solution to control coronavirus? 
#CoronavirusIndia #lockdown #CoronaVaccine #coronavirus #lockdown2021 #Covid_19 #vaccination #coronavirus #COVIDSecondWave #CoronavirusPandemic #CoronaCurfew #"
Kushal Kirit Vora,@VoraKushal,2021-04-12T04:00:54.000Z,,,,My mother is recovering from COVID -19. Just grateful she is doing fine.  Homage by Fareed Zakaria is poignant reminder to times we all live in. Behind the COVID statistic is a real human.
koustav,@daskoustav71,2021-04-11T19:06:20.000Z,,1,,I need a job... It is urgent... Cz I have to help my family... My father is getting a half salary due to some new rules added by the company after covid-19... I just wanted to help my father nd mother. is there any jobs for me?? I am a Bcom Graduate. #JobSearch #Jobs  plese hlp
Soumyajit Majumder,@SoumyajitWrites,2021-04-11T14:58:38.000Z,1,2,11,"Staggering 4,398 new COVID-19 cases in West Bengal in last 24 hours"
tanima biswas,@_tanima_biswas,2021-04-11T11:07:11.000Z,,1,,"#Bengal #covid #report #vaccine shortage in #Kolkata . People turn up at this centre, only to find out that there are no doses available. Lack of communication adding to the concerns"
Professor TeeKay,@TeeKay2902,2021-04-11T10:10:31.000Z,,,,"While I'm awaiting my Covid Test Report,  a thought just struck. 

We are in 2021,  it's still Covid 19. 

A misnomer of sorts eh !"
K@USHIK,@kaushikitsme,2021-04-11T09:09:23.000Z,,,,#BengalElection2021 #SocialMedia #SocialDistancing where is the social distance?? Does #COVID spare peole on political roadshows?#taeten #Elecciones2021
tanima biswas,@_tanima_biswas,2021-04-11T08:32:37.000Z,1,,3,#Bengal #covid #report State govt has urgently requested the Centre to send at least 4 lakh doses by tomorrow
tanima biswas,@_tanima_biswas,2021-04-11T08:30:03.000Z,,,1,"#Bengal #Covid #report #vaccine shortage. Top govt sources tell me, the state only has 4.5 lakh vaccines left, which will last them a day to day and a half"
Sougata Mandal,@sougata_journal,2021-04-10T11:07:47.000Z,,,,"Replying to 
@sougata_journal
 
@CEOWestBengal
 and 5 others"
Baisakh Gupta,@BaisakhGupta8,2021-04-10T10:45:47.000Z,,,,"Replying to 
@UkDash
 
@MahuaMoitra
 and 
@ECISVEEP"
Nishit Shaw,@NishitShawHere,2021-04-10T09:55:24.000Z,,,5,"Amid restrictions in #Mumbai due to #Covid, Team #Adipurush continues to shoot in Mumbai with measures till the 14th of April.

Film stars #Prabhas, #KritiSanon, #SunnySingh & #SaifAliKhan.

Directed by #OmRaut (the man behind #AjayDevgn’s #Tanhaji)"
Urbasi Bhattacharyya,@Gayatri_INC,2021-04-10T08:00:33.000Z,,1,3,I feel if Congress Party really cancels its election rallies it will be considered as a great endeavour & a few thousands  steps forward 2combat covid 19 pandemic.Instead of rallies the state wings should take steps to start the mass awareness program how to fight against covid.
Arghya C,@arghyaece,2021-04-10T06:34:02.000Z,,,,"When your turn comes, please go out and vote.
.
.
.
.
.
#vote #election #india #kolkata #westbengal #election2021 #assemblyelection2021 #polls #covid"
tanima biswas,@_tanima_biswas,2021-04-10T05:51:41.000Z,,,,"#Bengal #Covid #report . As Remdesivir demand spikes, pharma companies struggle to meet demand. AMRI  in #Kolkata says they have no answers for patients who are coming to the #hospital , hoping to get the anti viral drug"
Dips Singhania,@Dips_Singhania,2021-04-09T21:54:58.000Z,,,1,"Where Is Arogyasetu App ?  Which Made For The Covid-19.
#IndiaFightsCorona 
#ArogyasetuApp #CoronaVaccine"
BISHWARAAJ CHATTERJEE,@bishwaraaj,2021-04-09T16:37:37.000Z,,,1,"In this year board exam will take place or not ? because we have so many trouble it's better to be continue to online mode or get promoted via internal assessment marks. 
Please think about it, t I hope that their future will not get spoiled due to Covid-19."
Nishit Shaw,@NishitShawHere,2021-04-09T14:27:49.000Z,1,,1,"WHATTT???

#PawanKalyan starrer #VakeelSaab is SHATTERING BOX OFFICE even in #Covid era.

The film has collected around 40 crores on Day 1 (India) and including overseas it stands at 65+ crores.

Shocked to see the terrific response to the film & to #PrakashRaj’s performance."
tanima biswas,@_tanima_biswas,2021-04-09T13:40:25.000Z,,1,2,"#Bengal #Covid #report In #Kolkata there is shortfall of Remdesivir, the antiviral drug used in the treatment of Covid. Pharma companies say it will take them at least 2 weeks to meet up to the current demand level. What happens in the interim for those infected?"
tanima biswas,@_tanima_biswas,2021-04-09T12:50:53.000Z,,4,5,#Bengal #Covid #report How people who had come for testing at the largest covid centre in #Kolkata have to wait for hours for testing. Listen to a distraught father who was waiting with his little daughter
Siddhartha Bansal,@Siddz1977,2021-04-09T12:11:00.000Z,,,,"Covid21 Crisis ....No Problem
People Dying....No Problem 
Economy Failing....No Problem
No Jobs....No Problem
But 
@IPL
 #IndianPremierLeague will Go on & on & on 
Becoz Money is Honey for 
@BCCI
 
@SGanguly99
 
@imVkohli
 
#IPL2021 #CovidIndia 
#COVID #lockdown2021 #COVIDIOTS"
Bhudeb Sengupta,@senguptaspeaks,2021-04-09T11:02:32.000Z,,,,"There is widespread reporting by the mass media on inadequate safety and efficacy of Covid 19 vaccines . This needs urgent attention by the health authority in form of press release to assure eligible recepients
#COVIDー19 
#PressRelease"
tanima biswas,@_tanima_biswas,2021-04-09T10:33:00.000Z,,1,3,"#Bengal #covid #report : Case surge on one side, and serpentine queues at #hospitals. At the largest covid centre in #Kolkata roughly 150-200 people were waiting to get jabbed when I reached this morning"
Oindrila,@Oin_talks,2021-04-09T08:27:17.000Z,,,1,"#VaccineForYoungistaan: Reduce Age Limit For Covid-19 Vaccination 
@drharshvardhan
 
@MoHFW_INDIA
 #vaccine - Sign the Petition! http://chng.it/W82pMxYN via 
@ChangeOrg_India"
tanima biswas,@_tanima_biswas,2021-04-09T05:31:29.000Z,,,1,#Kolkata #hospitals #covid #realitycheck . The Doctor of the covid hospital in Beleghata tells me that beds are filling up fast. All this just over the past one week! # https://twitter.com/MirrorNow/status/1380390758067228672…
Shailesh,@skvn10,2021-04-09T03:28:04.000Z,,,,"#VaccineForYoungistaan: Reduce Age Limit For Covid-19 Vaccination 
@drharshvardhan
 
@MoHFW_INDIA
 #vaccine - Sign the Petition! http://chng.it/cWjFBv6V via 
@ChangeOrg_India"
tanima biswas,@_tanima_biswas,2021-04-09T02:41:33.000Z,,,,"#Bengal #Covid report: At least 5 patients, who are hospitalised in the Beleghata covid centre in #Kolkata , had been vaccinated prior to getting infected"
tanima biswas,@_tanima_biswas,2021-04-09T02:40:08.000Z,2,23,72,"#Bengal #Covid report: #Doctors at the Beleghata covid centre, one of the main ones in #Kolkata tell me, their Covid ICU is full. 70% of general covid ward also full"
tanima biswas,@_tanima_biswas,2021-04-09T02:38:33.000Z,1,,,#Bengal #Covid report: #Doctors here say that the govt given positivity rate (8%) is misleading and is likely to be much higher. Low testing is camouflaging the numbers
Lovejitth Krishnan,@lovejitth,2021-04-08T12:44:50.000Z,1,,,"Does the vaccine prevent Covid?
#vaccination #Covishield #StopTheSpread #COVIDー19 #Unite2FightCorona #Covid_19 #COVID19 #lockdown #lockdown2021 #LockdownIndia #VaccinateEveryIndian #VirusCorona #ThisIsOurShot #BioNTech #IndiaFightsCorona #India"
Megha Kejriwal,@Megha_journo,2021-04-08T06:40:15.000Z,,1,1,#BREAKING: #NewZealand suspends entry of travellers from India amid a surge in #Covid infections
ইন্দ্রজিৎ | INDRAJIT,@iindrojit,2021-04-08T05:07:43.000Z,2,2,21,#Bengal #Covid Update
Nishit Shaw,@NishitShawHere,2021-04-08T03:16:53.000Z,,1,1,"#Zee in talks with Team #Radhe for Direct OTT release is FALSE & Baseless.

#RadheYourMostWantedBhai will Release only in THEATRES & will arrive either on this EID (if #Covid is in control) or EID 2022 

This was confirmed by Megastar #SalmanKhan himself, on GQ India session."
Bhudeb Sengupta,@senguptaspeaks,2021-04-08T01:11:51.000Z,,,2,"Benefits far ahead than potential risks.  No more vaccine refusal mode please. Defeat Covid 19. Save humanity. Vaccinate against Covid 19. 
@IPAWorldorg


@drsomnathkundu


@DrRajivKJain

#IndiaFightsCorona 
#CoronaVaccine 
#COVIDー19"
PROSENJIT DE,@pkde,2021-04-08T00:53:12.000Z,,1,,UK Clinical Trial Confirms SaNOtize’s Breakthrough Treatment for COVID-19 | Business Wire
Sudipa Chatterjee,@sudiparannaghor,2021-04-07T18:58:37.000Z,3,7,40,"I sadly fail 2 understand- why aren’t these political rallies being stopped,by d administration to prevent COVID 19? What is more important- Power or people who gives u the power? By d tm d results of d election will cm out- billions of people will be infected.#COVIDSecondWave"
Adroit Information Technology Academy (AITA),@aitakolkata,2021-04-07T17:25:29.000Z,,,2,"To keep the body in good health is a duty, for otherwise, we shall not be able to trim the lamp of wisdom and keep our mind strong and clear.

http://adroitacademy.com

#WorldHealthDay #healthday #healthcare #safety #health #covid #worldsafe #goodhealth"
Ravi,@ravib_ravi,2021-04-07T12:58:50.000Z,,,,"@CNNnews18
 Is it so ? Central leaders are not following Covid 19 norms while Campaigning and blaming others."
Ravi,@ravib_ravi,2021-04-07T12:51:05.000Z,,,,"@ndtv
 We expected government to enforce Covid 19 norms strictly after reopening normal activities but the Government has failed to do so. Excuses are not acceptable."
GameRBorning,@GBorning,2021-04-07T10:43:36.000Z,,,,"Central board of secondary education : Cancel 2021 CBSE Board exams due to COVID-19 - Sign the Petition! http://chng.it/js7wxw2D via 
@ChangeOrg_India"
K@USHIK,@kaushikitsme,2021-04-07T09:59:10.000Z,,,,"Election campaign plus covid infection = zero 

I think  covid unty has a tie up with election comission till second may.
#Covid_19 #AmitShah #BengalElection2021 #COVID #Roadshow"
Megha Kejriwal,@Megha_journo,2021-04-07T08:56:19.000Z,,2,1,"Protests near the #ElectionCommission to stop polls amidst the rising cases of #Covid in the state by a non-political group in PPE kits today. 

#BengalElections2021"
Surgiplus,@surgiplusind,2021-04-07T08:36:22.000Z,,1,3,"This World Health Day let's pledge to follow Covid-19 guidelines to maintain our health in the future.
#WorldHealthDay #covid19 #covidprecautions #surgiplus #cuttack #medicalsupply"
Divyam Thakur (BJP),@DivyamThakur19,2021-04-07T08:33:23.000Z,,,,I have personally witnessed the #KumbhMela in Haridwar. I can vouch for its COVID-19 protocol adherence by devotees and also planned arrangements of the Centre and Uttarakhand Government to ensure a clean and safe experience. Stop the lies.  #ShameOnIndiaToday
Sikharendra Datta,@sikharendra,2021-04-07T07:34:09.000Z,1,,,1.15 Lakh new covid cases in a day! Shudder to think what will happen once the election season is over! #CoronavirusIndia #COVID19India #COVID #Corona #BengalElections2021
Mejukhan,@Mejukhan3,2021-04-07T07:12:08.000Z,,,1,"a vry huge increasing  covid 19 virus in our country we want #onlineboardexams2021 when we study online then we want online exam s it is a #StudentLifeMatters  And I requested to sir 
@itspcofficial
 to take a serious action on this situation #cancelboardexam2021"
Ankita Sarkar,@AnkitaSarkar071,2021-04-07T06:06:59.000Z,,,3,Only #COVID19India #awareness while calling won't really work. The Government should take urgent steps to curb the #COVIDSecondWave before it destroys the entire country. #CoronavirusPandemic #CoronaVirusUpdates #CoronaUpdate #Corona #COVID19 #Coronavirus #WestBengalElections
Ravi,@ravib_ravi,2021-04-07T04:50:21.000Z,,,,"@PTI_News
 RBI should have been ready or the RBI was over sure that the pandemic has been controlled and wiped out. They wanted a reason so they blamed it on surge in  Covid 19 Pandemic."
darjeeling_mail,@AvishekB_2343,2021-04-06T14:44:01.000Z,,,,"India won't open Covid-19 vaccination for all. Officials explain why

https://hindustantimes.com/india-news/india-won-t-open-covid-19-vaccination-for-all-officials-explain-why-101617711524277.html…

Sent from Hindustan Times Android App."
Anik Ghosh,@Anikroyale,2021-04-06T08:38:44.000Z,,4,4,"Either #cancelboardexams2021 OR #PostponeBoardExams
Our Country India made the record in daily surge of Covid 19 cases and we the students of India don't want to write offline exams in this situation.
#StudentsLivesMatter #COVID19India 
#COVIDSecondWave 
#StudentsWantJustice"
Aprameya Mukherjee,@AprameyaMukh,2021-04-06T03:34:39.000Z,,,,"104,000 +ve cases reported in last 24 hrs. #COVID numbers touched a new high despite us being the biggest producers of vax in the world. We are still xporting vax to a large number of countries and continuing to earn goodwill. God bless us. 


@bainjal
 

@virsanghvi


@vinodkapri"
Romit Guha,@romitguhaET,2021-04-06T02:53:46.000Z,,3,1,"India planning to double Covid-19 vaccine output to 140 million by August 
@ASMankotiaET


https://economictimes.indiatimes.com/industry/healthcare/biotech/healthcare/india-planning-to-double-vax-output-to-140m-by-august/articleshow/81922378.cms…

 Download Economic Times App to stay updated with Business News - https://etapp.onelink.me/tOvY/135dde21"
Akash Chatterjee,@AkashCh92181256,2021-04-05T19:27:16.000Z,,,,"Replying to 
@cbseindia29
 
@DrRPNishank
 and 7 others"
Dr. Hasan SR,@Dr__Hasan,2021-04-05T15:30:22.000Z,,,1,"#COVIDー19 #CoronavirusIndia #coronavirus #COVIDSecondWave #COVID19India #COVID #CoronavirusPandemic 
@UrvashiRautela
 
@advani_kiara
 
@norahfatehi
 sorry guys "
tanima biswas,@_tanima_biswas,2021-04-05T13:12:08.000Z,,1,1,Both leaders wearing #masks at #JayaBachhan roadshow. But no distancing at all! #covid #norms #flouted #BengalElections
Lovejitth Krishnan,@lovejitth,2021-04-05T10:11:50.000Z,,,,"Who will win Nandigram? 
#trinamool #bjp #westbengal #mamtabanerjee #tmc #kolkata #india #trinamoolcongress #bengal #mamatabanerjee #BengalElection2021 #banglargorbomamata #police #bhartiyajantaparty #congress #news #corona #Ram #lockdown #AmitShah #ModiWave #NarendraModi"
VISHAL SINGH,@CarryOnVishal,2021-04-05T05:41:30.000Z,,,,"Replying to 
@Arun07Satapathy
 and 
@otvnews"
Nishit Shaw,@NishitShawHere,2021-04-05T05:24:20.000Z,,,,"1,00,000+ new #Covid cases pan India.

This is #alarming & frightening.

Please #WearAMask

Ask others to Wear a Mask

Follow #SocialDistancing 

And enjoy life without any harm."
Priyata Brajabasi,@PriyataB,2021-04-05T04:21:28.000Z,,1,2,"Highest per day cases since beginning of pandemic..Political rallies with hundreds of thousands of people needs to stop asap..
#COVID #COVIDSecondWave #WestBengalPolls"
ALI . S,@wiselunatic,2021-04-04T18:13:00.000Z,,,,Help india in spreading Covid 19 . Join Kumbh Jamat.
Virat Kohli,@Viratko94183254,2021-04-04T15:04:42.000Z,,,,"#AskAakash Sir, I soon knew that RCB OPENER DEVDUTT PADIKKAL, DC ALL-ROUNDER AXAR PATEL & many more staffs  tested positive for COVID-19 disease.....So What do you tell about either postponing the IPL 2021....or the replacement of those players.....??"
kaushik sarkar,@kaushikplastic,2021-04-04T07:35:34.000Z,1,,1,#nutrilite Vitamin c Cherry Plus fight against #COVID . It increases #immunity
অAnanya Jana,@AnanyaJana_Tusu,2021-04-04T07:19:44.000Z,,,,"COVID-19 #Vaccine is #safe... 
  When We Are Safe Nation Is Safe 
       #Vaccination against COVID-19 for all above the age of 45 is open from  #1st_April .
Citizens can register using this link  http://cowin.gov.in

#Officedays
#healthcentre 
#kolkata #bengal #india"
Kånchân Dås ,@KnchnDs3,2021-04-04T05:16:17.000Z,,1,1,"Again a Tested COVID-19 Positive?? What's happening??


Keymaker Truth In SSR Case"
Nishit Shaw,@NishitShawHere,2021-04-04T04:04:12.000Z,,,,"Superstar #AkshayKumar tests positive for #Covid.

Wishing a super fast recovery so that 
@akshaykumar
 gets back to work asap. 

This is proof that #Mumbai is not at all safe & precautions are not being followed. 

Would request all people from #Maharashtra to take measures."
Sayanti Majumder,@Sayanti_NKDA,2021-04-03T13:54:50.000Z,,2,5,"Newtown is taking all the safety measures and proper sanitization is taking place to fight against covid-19! 
#TrustHIDCO #TrustNKDA"
Nishit Shaw,@NishitShawHere,2021-04-02T18:24:31.000Z,1,9,23,"#RadheTrailer HYPE is EXCEPTIONAL!

I hope they don’t follow #Sooryavanshi footsteps & release the trailer early.

Because Trailer generates hype & then the hype fades away with time.

Hope we reduce #Covid count to 10K by 15 April. 

#SalmanKhan #Radhe #RadheYourMostWantedBhai"
Nishit Shaw,@NishitShawHere,2021-04-02T09:42:27.000Z,,,,"#India enters the deadly #September mode with 81,466 Brand New #Covid cases.

#COVID19 has proved to be even more fatal this time.

This can only be possible when new strains have made an entry into our lives.

We should start vaccinating the masses & start wearing masks."
Ravi,@ravib_ravi,2021-04-02T03:17:02.000Z,,,,"@AmyKazmin
 We are inviting COVID 19 so that we can declare another Lockdown and put the economy into doldrums."
Deep Bhattacharyya,@iamdeeptanoy,2021-04-01T17:46:35.000Z,,,,"Of vaccines for which we created gaga and did publicity during elections?Are we not ready infrastructure wise even after 1year of COVID-19 that we are talking about lockdown. Lockdown is not solution,we need solution.
@narendramodi
 
@AmitShah
 
@drharshvardhan
 #nightcurfew #COVID19"
Deep Bhattacharyya,@iamdeeptanoy,2021-04-01T17:46:35.000Z,1,,,I just don't understand the point of spending billions in producing COVID-19 vaccine if we are not able to control the virus even after 1year. We are talking about imposing lockdown and in few states it's already imposed.Then what was the point of readines and production 1/2
Nishit Shaw,@NishitShawHere,2021-04-01T16:25:45.000Z,,4,7,"BREAKING!

Green Signal for #SalmanKhan’s #Radhe’s trailer.

Zero Cuts & 2 minutes 42 seconds duration.

#RadheYourMostWantedBhai is a very important film that’ll make cinema eco-system bounce back. 

The #Covid count on 15 April will determine whether it sticks to its date."
Soumyajit Majumder,@SoumyajitWrites,2021-04-01T14:27:34.000Z,1,1,5,"Just In: West Bengal reports a staggering 1,274 new COVID-19 cases"
Lovejitth Krishnan,@lovejitth,2021-04-01T10:39:47.000Z,,1,1,"Who will will in Bengal? 
#trinamool #bjp #westbengal #mamtabanerjee #tmc #kolkata #india #trinamoolcongress #bengal #mamatabanerjee #banglargorbomamata #police #bhartiyajantaparty #congress #corona #share #youtube #comment #ig #lockdown #content #twitter  #amitshah #mamata #meme"
DR. S.P BHATTACHARYA,@spbwb,2021-04-01T03:51:12.000Z,,,,"NDTV: ""Recommend Not To Use Ivermectin In Patients With Covid-19"": WHO.
https://ndtv.com/world-news/world-health-organization-ivermectin-should-not-be-used-to-treat-coronavirus-patients-2403299…

via 
@GoogleNews"
Nishit Shaw,@NishitShawHere,2021-04-01T02:01:31.000Z,,,,"#GodzillaVsKong  currently at 37.1 crores even with extended weekend benefit.
However, in #covid era, this number seems to be really impressive considering failure of #Roohi, #MumbaiSaga, #SainaMovie etc at the Box-Office.

Content is KING, as always."
