tweet,clean_tweet,hastags,attherate,urls,emojis
Kerala deserves a total curfew with military deployment at the moment.,Kerala deserves a total curfew with military deployment at the moment,[],[],[],[]
Sir @NBirenSingh Where is the so called total curfew in the state??? Is this how we govern? Fight against Covid? #Covid_19 is not ignorant of Silver Medal!  https://t.co/CDHnDjzsCE,Sir Where is the so called total curfew in the state Is this how we govern Fight against Covid is not ignorant of Silver Medal ,['#Covid_19'],['@NBirenSingh'],['https://t.co/CDHnDjzsCE'],[]
"As Sonitpur showing moderate positivity rate! Opening of business &amp; work place is allowed upto 1pm. Shops Dealing with Fruits, Vegetables &amp; Dairy Products are allowed upto 5pm. Curfew time will be 2pm to 5am.  It will be remain in force from 5am of 28th July until further orders.",As Sonitpur showing moderate positivity rate Opening of business amp work place is allowed upto 1pm Shops Dealing with Fruits Vegetables amp Dairy Products are allowed upto 5pm Curfew time will be 2pm to 5am It will be remain in force from 5am of 28th July until further orders,[],[],[],[]
#SONITPUR : Latest directives. Curfew Timing : 2 PM to 5 AM  https://t.co/T54o12e3bO, : Latest directives Curfew Timing : 2 PM to 5 AM ,['#SONITPUR'],[],['https://t.co/T54o12e3bO'],[]
"Since the beginning of the Curfew, Telecom Services are under the exempted category. From when did the Police had right to trash anyone on public duty (2)  @NBirenSingh @KirenRijiju @LMKhaute @INCManipur @manipur_police",Since the beginning of the Curfew Telecom Services are under the exempted category From when did the Police had right to trash anyone on public duty (2) ,[],"['@NBirenSingh', '@KirenRijiju', '@LMKhaute', '@INCManipur', '@manipur_police']",[],[]
My heart : Curfew ends tomorrow... Yeaaaaa!!!  My second thought: What if CM Biren extends it for another few more days🤣😂🤣  Koi bharosa nahi hai re baba.,My heart : Curfew ends tomorrow Yeaaaaa My second thought: What if CM Biren extends it for another few more days Koi bharosa nahi hai re baba,[],[],[],"['🤣', '😂', '🤣']"
"Stopped by police at a check point today when I was going home.. Lucky I didn't get ""detained""...this time..  😶  #covid #lockdown #curfew",Stopped by police at a check point today when I was going home Lucky I didnt get detainedthis time  ,"['#covid', '#lockdown', '#curfew']",[],[],['😶']
@LawrenceWongST perhaps extending the 10:30pm alcohol sales in restaurants curfew would be considered come Aug when (if) dine-in resumes. It would be an added advantage to #savefnbsg and related industries like ours if extended. Thank you sir.  https://t.co/J4SHuMOL4Y, perhaps extending the 10:30pm alcohol sales in restaurants curfew would be considered come Aug when (if) dinein resumes It would be an added advantage to and related industries like ours if extended Thank you sir ,['#savefnbsg'],['@LawrenceWongST'],['https://t.co/J4SHuMOL4Y'],[]
"curfew in Saigon, Saigon is sick, let rest! 😔❤️  https://t.co/yf2jPackWV",curfew in Saigon Saigon is sick let rest  ,[],[],['https://t.co/yf2jPackWV'],"['😔', '❤️']"
"6pm... 🌏🇻🇳 curfew in Sai Gon... Ghosts City. No traffic, no people 😫 .  https://t.co/EnpFqM7m6h  . #vietnam #saigon #curfew #lockdown #ghosts #city #arekalotapl @ Ho Chi Minh City, Vietnam  https://t.co/8SwQ1psK2b",6pm  curfew in Sai Gon Ghosts City No traffic no people     @ Ho Chi Minh City Vietnam ,"['#vietnam', '#saigon', '#curfew', '#lockdown', '#ghosts', '#city', '#arekalotapl']",['@'],"['https://t.co/EnpFqM7m6h', 'https://t.co/8SwQ1psK2b']","['🌏', '🇻🇳', '😫']"
What a fine day to begin a curfew.  https://t.co/wg26zngLre,What a fine day to begin a curfew ,[],[],['https://t.co/wg26zngLre'],[]
@jonpebitato Either open or shut down entirely. This drama of decreasing and increasing the covid curfew timing won't yield any result. It only adds to woes and frustration., Either open or shut down entirely This drama of decreasing and increasing the covid curfew timing wont yield any result It only adds to woes and frustration,[],['@jonpebitato'],[],[]
Here it's total lockdown and curfew imposed in Assam. So plz postponed exam dates or plz organize online exam. #We_want_online_exam  #IGNOU_Student_Want_OBE_Exam  #educationMinister  #IGNOU,Here its total lockdown and curfew imposed in Assam So plz postponed exam dates or plz organize online exam ,"['#We_want_online_exam', '#IGNOU_Student_Want_OBE_Exam', '#educationMinister', '#IGNOU']",[],[],[]
Hate it when I accidentally let my self feel the anxiety..then it all comes flooding out..   #stressed #Anxiety #covid #lockdown #curfew #trapped #alone  https://t.co/FOi60XwCdi,Hate it when I accidentally let my self feel the anxietythen it all comes flooding out ,"['#stressed', '#Anxiety', '#covid', '#lockdown', '#curfew', '#trapped', '#alone']",[],['https://t.co/FOi60XwCdi'],[]
#PMModi #PMOIndia Republic top 10 headlines: PM Modi ‘proud’ of Indian athletes; Goa extends COVID curfew, Republic top 10 headlines: PM Modi ‘proud’ of Indian athletes Goa extends COVID curfew,"['#PMModi', '#PMOIndia']",[],[],[]
Turns out that driving around livestreaming yourself while performing and singing is NOT an acceptable reason to break the current curfew overnight in #Pattaya.   https://t.co/vhvc2kM3Wm  https://t.co/QzrqSCShfD,Turns out that driving around livestreaming yourself while performing and singing is NOT an acceptable reason to break the current curfew overnight in  ,['#Pattaya.'],[],"['https://t.co/vhvc2kM3Wm', 'https://t.co/QzrqSCShfD']",[]
"8 days of living in total curfew and lockdown. Food, milk, home supplies, stationary, medicines, repair - all a big problem. #Imphal #Manipur #Covid_19",8 days of living in total curfew and lockdown Food milk home supplies stationary medicines repair  all a big problem ,"['#Imphal', '#Manipur', '#Covid_19']",[],[],[]
"Did anyone else have the Epiphany that they have no life , after realising that no weekend curfew made no difference to them. #noweekendcurfew #Corona",Did anyone else have the Epiphany that they have no life  after realising that no weekend curfew made no difference to them ,"['#noweekendcurfew', '#Corona']",[],[],[]
World : COVID-19: Vietnam's Ho Chi Minh City to impose curfew  https://t.co/CsbSb2IZDV,World : COVID19: Vietnams Ho Chi Minh City to impose curfew ,[],[],['https://t.co/CsbSb2IZDV'],[]
"Power just went out, 3rd time in 6 days. Between the power outages, the markets being closed, the blockades and the curfew..starting to feel like I'm trapped in some B rated dystopian movie...  #COVID #lockdown #MurphysLaw",Power just went out 3rd time in 6 days Between the power outages the markets being closed the blockades and the curfewstarting to feel like Im trapped in some B rated dystopian movie ,"['#COVID', '#lockdown', '#MurphysLaw']",[],[],[]
"We’re in severe lockdown in Saigon now (curfew from 6pm-6am). Catching up on movies and realized I’ve never seen Pretty in Pink. I know, I know - embarrassing!  Anyway, watching now. Reminds me of one of @KurtSchlichter’s best ever nicknames for KRISTOL: Deep State Duckie. 💥🚢😂",We’re in severe lockdown in Saigon now (curfew from 6pm6am) Catching up on movies and realized I’ve never seen Pretty in Pink I know I know  embarrassing Anyway watching now Reminds me of one of best ever nicknames for KRISTOL: Deep State Duckie ,[],['@KurtSchlichter’s'],[],"['💥', '🚢', '😂']"
"Govt Lifts Weekend Curfew In All District Of Jammu and Kashmir  #SRINAGAR: The government on Sunday lifted weekend covid-19 curfew in all districts in Jammu and Kashmir. However, night curfew shall continue in all the districts.  https://t.co/TvcihG1Hsn",Govt Lifts Weekend Curfew In All District Of Jammu and Kashmir The government on Sunday lifted weekend covid19 curfew in all districts in Jammu and Kashmir However night curfew shall continue in all the districts ,['#SRINAGAR:'],[],['https://t.co/TvcihG1Hsn'],[]
There shall be no weekend curfew in any district. Night Curfew shall continue to remain in force in all districts from 8 PM to 7 AM: J&amp;K Government #Jammu #Kashmir  https://t.co/lyvU9q5z7t,There shall be no weekend curfew in any district Night Curfew shall continue to remain in force in all districts from 8 PM to 7 AM: JampK Government ,"['#Jammu', '#Kashmir']",[],['https://t.co/lyvU9q5z7t'],[]
6pm curfew will be in effect starting tomorrow...😩😩 #Covid_19 #lockdown #curfew    https://t.co/moHz4EWoiX,6pm curfew will be in effect starting tomorrow ,"['#Covid_19', '#lockdown', '#curfew']",[],['https://t.co/moHz4EWoiX'],"['😩', '😩']"
"@LiaquatShahwani Impose strict lockdown like curfew and provide all medications, testing, vaccination &amp; Oxygen/Ventilation systems!", Impose strict lockdown like curfew and provide all medications testing vaccination amp Oxygen/Ventilation systems,[],['@LiaquatShahwani'],[],[]
"Plan to lift curfew from five Assam districts hit hardest by Covid-19. Govt is planning to withdraw curfew from the five total containment districts of Jorhat, Golaghat, Sonitpur, Lakhimpur and Biswanath from Monday.",Plan to lift curfew from five Assam districts hit hardest by Covid19 Govt is planning to withdraw curfew from the five total containment districts of Jorhat Golaghat Sonitpur Lakhimpur and Biswanath from Monday,[],[],[],[]
@timesofoman Better to use the word curfew, Better to use the word curfew,[],['@timesofoman'],[],[]
@ThaiNewsReports Why on google in other country delta new cases double every 3 or 5 days (100/150% growth) but just got from 13k to 15k (around 15% growth)  Does people better respect confinement and curfew?, Why on google in other country delta new cases double every 3 or 5 days (100/150% growth) but just got from 13k to 15k (around 15% growth) Does people better respect confinement and curfew,[],['@ThaiNewsReports'],[],[]
The Afghan govt imposed a curfew across almost all of the country to stop the Taliban from invading cities. Fighting has escalated over the past 2 months as international troops withdraw. The Taliban is estimated to have captured up to half of all territory. (BBC 24/7/21),The Afghan govt imposed a curfew across almost all of the country to stop the Taliban from invading cities Fighting has escalated over the past 2 months as international troops withdraw The Taliban is estimated to have captured up to half of all territory (BBC 24/7/21),[],[],[],[]
@myogiadityanath  Plz open market on weekends Saturday and Sunday. Also night curfew should be lifted. We are your fans.please help business persons in Uttarpradesh, Plz open market on weekends Saturday and Sunday Also night curfew should be lifted We are your fansplease help business persons in Uttarpradesh,[],['@myogiadityanath'],[],[]
#YogiAdityanath Please open market on weekey in Uttarpradesh. Also lift night curfew in U.P. All this is causing lot of harm to business people.We are your fans, Please open market on weekey in Uttarpradesh Also lift night curfew in UP All this is causing lot of harm to business peopleWe are your fans,['#YogiAdityanath'],[],[],[]
"Specially Kendrapara Police? They only know how to beating innocent people and journalists. Can't handle a small goon encounter. Lineup all 🔫 shoot them one time. 5 days curfew, is it a joke? Please don't demoralised Police department.  https://t.co/JHFZsXBVWT",Specially Kendrapara Police They only know how to beating innocent people and journalists Cant handle a small goon encounter Lineup all  shoot them one time 5 days curfew is it a joke Please dont demoralised Police department ,[],[],['https://t.co/JHFZsXBVWT'],['🔫']
"@dmkendrapara @CMO_Odisha @Naveen_Odisha @MoSarkar5T What a shame! at UP morethan 3000+ encountered, forget about curfew. Criminals are doing pee in their trousers 👖 in the name of police. What happened to our Odisha police?", What a shame at UP morethan 3000+ encountered forget about curfew Criminals are doing pee in their trousers  in the name of police What happened to our Odisha police,[],"['@dmkendrapara', '@CMO_Odisha', '@Naveen_Odisha', '@MoSarkar5T']",[],['👖']
@himantabiswa @KirenRijiju @indSupremeCourt   I am from Assam and want to know if a Lawyer is allowed to visit for case purpose during curfew with Bar ID Card.. Please help, I am from Assam and want to know if a Lawyer is allowed to visit for case purpose during curfew with Bar ID Card Please help,[],"['@himantabiswa', '@KirenRijiju', '@indSupremeCourt']",[],[]
"#Afghan govt imposes night curfew from 10pm to 4am in 31 provinces except capital Kabul, Nangarhar and Panjshir. The decision was taken to prevent Taliban’s movements and attacks during the night", govt imposes night curfew from 10pm to 4am in 31 provinces except capital Kabul Nangarhar and Panjshir The decision was taken to prevent Taliban’s movements and attacks during the night,['#Afghan'],[],[],[]
"So from 26th Metro can run full capacity, All is Open in daytime but Night curfew is Still ON.. What are the Amazing reasons behind these Illogical, Unscientific and Harmful Decisions @ArvindKejriwal @msisodia..?? - STOP RUINING OUR LIVES.  #EnoughIsEnough #NightCurfew #Nightlife",So from 26th Metro can run full capacity All is Open in daytime but Night curfew is Still ON What are the Amazing reasons behind these Illogical Unscientific and Harmful Decisions  STOP RUINING OUR LIVES ,"['#EnoughIsEnough', '#NightCurfew', '#Nightlife']","['@ArvindKejriwal', '@msisodia..??']",[],[]
@HaninJabri Celebration of curfew ending is not an excuse 😂😂💔, Celebration of curfew ending is not an excuse ,[],['@HaninJabri'],[],"['😂', '😂', '💔']"
Driver seriously injured after crashing into bridge area during curfew last night in #Chonburi.   https://t.co/UhkMa2Yaeh  https://t.co/ZJGezJNFZP,Driver seriously injured after crashing into bridge area during curfew last night in  ,['#Chonburi.'],[],"['https://t.co/UhkMa2Yaeh', 'https://t.co/ZJGezJNFZP']",[]
"Ab toh Night curfew hatado @ArvindKejriwal @msisodia , Unlock happened over a month ago.. how much more time you need to realize you're ruining the whole industry &amp; million lives and livelihoods with it.  Act logically and Realistically please. #WakeUp #EnoughIsEnough #Delhi",Ab toh Night curfew hatado  Unlock happened over a month ago how much more time you need to realize youre ruining the whole industry amp million lives and livelihoods with it Act logically and Realistically please ,"['#WakeUp', '#EnoughIsEnough', '#Delhi']","['@ArvindKejriwal', '@msisodia']",[],[]
"@prapthee From what I gather  in many a country  the authorities have exploited taken advantage of the covid lockdown , curfew to suppress harras and let loose brutal force on people. For highhanded undemocratici enforcement of regulation Covid as a -  blessing in disguise , a lame excuse.", From what I gather in many a country the authorities have exploited taken advantage of the covid lockdown  curfew to suppress harras and let loose brutal force on people For highhanded undemocratici enforcement of regulation Covid as a  blessing in disguise  a lame excuse,[],['@prapthee'],[],[]
Then weekend curfew should be removed,Then weekend curfew should be removed,[],[],[],[]
Skytrain on the rail.  Ambulance on the road. #Curfew #lockdown #bangkoklockdown #leica #leicaq2 @ The Parkland (taksin-thapra)  https://t.co/7egv3hIHaP,Skytrain on the rail Ambulance on the road @ The Parkland (taksinthapra) ,"['#Curfew', '#lockdown', '#bangkoklockdown', '#leica', '#leicaq2']",['@'],['https://t.co/7egv3hIHaP'],[]
"@KPTrafficDept sir , there is no curfew like situation in Kolkata especially in Kolkata north although it is mandatory as circular issued by the home secretary,  please make sure to follow curfew rule in the ground. Thanking you .", sir  there is no curfew like situation in Kolkata especially in Kolkata north although it is mandatory as circular issued by the home secretary please make sure to follow curfew rule in the ground Thanking you ,[],['@KPTrafficDept'],[],[]
"These visuals were never imagined by anyone!  People of Assam knew what it was to live with terror 24x7.  Attacks, Blast, Kidnapping, Bandh, Army Red Flag curfew,what not.  I hope the opposition steps forward to appreciate the good and prosperity.  Together we grow  Joi aai axom",These visuals were never imagined by anyone People of Assam knew what it was to live with terror 24x7 Attacks Blast Kidnapping Bandh Army Red Flag curfewwhat not I hope the opposition steps forward to appreciate the good and prosperity Together we grow Joi aai axom,[],[],[],[]
"With the new curfew timings, existing alternative left &amp; right side shop opening should be discontinued in ICR. Let both sides be open till 1.30 pm from 25th July. @DistrictICC @tamephassangBJP @PemaKhanduBJP",With the new curfew timings existing alternative left amp right side shop opening should be discontinued in ICR Let both sides be open till 130 pm from 25th July ,[],"['@DistrictICC', '@tamephassangBJP', '@PemaKhanduBJP']",[],[]
"HKNR — Chinese internet giant introduces facial recognition technology in a bid to control underage gaming: ... mobile and video games, after reports children were using adult identification to circumvent the curfew introduced in 2019. China has put…  https://t.co/Oy6Ziuzoqg",HKNR — Chinese internet giant introduces facial recognition technology in a bid to control underage gaming:  mobile and video games after reports children were using adult identification to circumvent the curfew introduced in 2019 China has put… ,[],[],['https://t.co/Oy6Ziuzoqg'],[]
Speedy Roll Out of Made-in-India Vaccine  via NaMo App  https://t.co/aq2wK9wyVL,Speedy Roll Out of MadeinIndia Vaccine via NaMo App ,[],[],['https://t.co/aq2wK9wyVL'],[]
Ramping Up Vaccine Production and Availability  via NaMo App  https://t.co/0IUv4VgH0s,Ramping Up Vaccine Production and Availability via NaMo App ,[],[],['https://t.co/0IUv4VgH0s'],[]
V-War (vaccine vs virus) Game change!,VWar (vaccine vs virus) Game change,[],[],[],[]
@MrBeast My vaccine vlog #notahumblebrag  https://t.co/BKOZztBdXs, My vaccine vlog ,['#notahumblebrag'],['@MrBeast'],['https://t.co/BKOZztBdXs'],[]
@IAS_Rubal @Siraj_Dokadia @PMCPune @PuneZp can you please look into this...no vaccine available in Wagholi from last 2days and no updet with PHC .. such a huge population has struggle for vaccination... Any plan for handover to PMC?? @AshokPawarMLA @rajeshtope11 @AjitPawarSpeaks @mohol_murlidhar @supriya_mirror, can you please look into thisno vaccine available in Wagholi from last 2days and no updet with PHC  such a huge population has struggle for vaccination Any plan for handover to PMC ,[],"['@IAS_Rubal', '@Siraj_Dokadia', '@PMCPune', '@PuneZp', '@AshokPawarMLA', '@rajeshtope11', '@AjitPawarSpeaks', '@mohol_murlidhar', '@supriya_mirror']",[],[]
@nehakhanna_07 Is there any way out except vaccines and taking precautions.  We are doing that., Is there any way out except vaccines and taking precautions We are doing that,[],['@nehakhanna_07'],[],[]
Followed the govt advice.  We will not favor those who do not have valid reasons of refusing vaccine...,Followed the govt advice We will not favor those who do not have valid reasons of refusing vaccine,[],[],[],[]
"Close our economy.   The draconian measures are needed cos vaccine is available now and they are mostly risk free.  If they choose not to take.. and hosptialisation or covid severe I jury and death go up,   We will act in favour of those taking the vaccine who took the risk and",Close our economy The draconian measures are needed cos vaccine is available now and they are mostly risk free If they choose not to take and hosptialisation or covid severe I jury and death go up We will act in favour of those taking the vaccine who took the risk and,[],[],[],[]
"@ptshrikant @RSSorg @BJP4India @BJP4UP @friendsofrss 🙏🌹🇮🇳 Alike cov'vaccine deplomacy by our Modiji,RSS must adopt a swayamsevak diplomacy to send swayamsewaks to our friend countries at the time of need  as a measure of courtesy and good gesture..     It will also change adverse (by anti nations) reputation of our RSS globally.",  Alike covvaccine deplomacy by our ModijiRSS must adopt a swayamsevak diplomacy to send swayamsewaks to our friend countries at the time of need as a measure of courtesy and good gesture It will also change adverse (by anti nations) reputation of our RSS globally,[],"['@ptshrikant', '@RSSorg', '@BJP4India', '@BJP4UP', '@friendsofrss']",[],"['🙏', '🌹', '🇮🇳']"
The Pfizer vaccine has already been given to school children in foreign countries and education in those countries has been secured. We request the government to provide the Pfizer vaccine to school children that our country has received and willreceive @RajapaksaNamal @GotabayaR,The Pfizer vaccine has already been given to school children in foreign countries and education in those countries has been secured We request the government to provide the Pfizer vaccine to school children that our country has received and willreceive ,[],"['@RajapaksaNamal', '@GotabayaR']",[],[]
@Aishaakhan313 Which vaccine did u get?, Which vaccine did u get,[],['@Aishaakhan313'],[],[]
"#NoVaccine   NO COVISHEILD VACCINE AVAILABLE AT NMMC ON 06/07/2021, SO NMMC ESIS JUMBO VACCINATION CENTRE &amp; all other NMMC Vaccination Centre's will remain closed.  18 to 44/45+ 2nd dose of COVAXIN available at NMMC Hospital Nerul &amp; Airoli.       Timing: 9 AM to 5 PM  https://t.co/T5D1YEIgDQ", NO COVISHEILD VACCINE AVAILABLE AT NMMC ON 06/07/2021 SO NMMC ESIS JUMBO VACCINATION CENTRE amp all other NMMC Vaccination Centres will remain closed 18 to 44/45+ 2nd dose of COVAXIN available at NMMC Hospital Nerul amp Airoli Timing: 9 AM to 5 PM ,['#NoVaccine'],[],['https://t.co/T5D1YEIgDQ'],[]
@EricTopol Several years compressed into months and that's why the side effects will start showing after several months. Panic atrack driven vaccine, Several years compressed into months and thats why the side effects will start showing after several months Panic atrack driven vaccine,[],['@EricTopol'],[],[]
we are at fake vaccine scam's   protest rally..  https://t.co/EtOt9DOxpB,we are at fake vaccine scams protest rally ,[],[],['https://t.co/EtOt9DOxpB'],[]
"@Kieran_drake @hemantsarin @ArchaeoNomad @Andrew007Uk @DalrympleWill @wickhambarbara @UKinKolkata @JAJafri @rangan_datta @tweetsbysam @VisitScotland It's interesting the way the world circles about, big local employers now include Tata Steel, Essar and Wockhardt making vaccines!", Its interesting the way the world circles about big local employers now include Tata Steel Essar and Wockhardt making vaccines,[],"['@Kieran_drake', '@hemantsarin', '@ArchaeoNomad', '@Andrew007Uk', '@DalrympleWill', '@wickhambarbara', '@UKinKolkata', '@JAJafri', '@rangan_datta', '@tweetsbysam', '@VisitScotland']",[],[]
LG @R_K_Mathur virtually rolls out Pneumococcal Conjugate Vaccine (PCV) in Universal Immunization Programme for eligible children in UT Ladakh  @lg_ladakh @padmaangmo @santoshsukhdeve  https://t.co/r5WWD64jyB,LG virtually rolls out Pneumococcal Conjugate Vaccine (PCV) in Universal Immunization Programme for eligible children in UT Ladakh ,[],"['@R_K_Mathur', '@lg_ladakh', '@padmaangmo', '@santoshsukhdeve']",['https://t.co/r5WWD64jyB'],[]
@AzzamAmeen Tried to avoid these ques by mapping the vaccine programme to  https://t.co/Gi2xM0xN0x. Ended up knowing GOSL doesn't have enough data on who lives down each roads/GN divisions., Tried to avoid these ques by mapping the vaccine programme to  Ended up knowing GOSL doesnt have enough data on who lives down each roads/GN divisions,[],['@AzzamAmeen'],['https://t.co/Gi2xM0xN0x.'],[]
finally got my vaccine appointment!,finally got my vaccine appointment,[],[],[],[]
"@jokowi Do something for the country. Tighten rules, ensure it's effective and efficient, faster in distributing the vaccine, track and trace whoever break the SOP. There are plenty ways to reduce the C19 case instead of just saying sorry, sir.", Do something for the country Tighten rules ensure its effective and efficient faster in distributing the vaccine track and trace whoever break the SOP There are plenty ways to reduce the C19 case instead of just saying sorry sir,[],['@jokowi'],[],[]
Man if someone came wearing onesies ill sumpit the fella with vaccine instead of using syringe.,Man if someone came wearing onesies ill sumpit the fella with vaccine instead of using syringe,[],[],[],[]
@KKMPutrajaya Vaccine too slow that’s why case can’t control. Each day need minimum 200+ thousand vaccination. And first to focus city kualalumpur Putrajaya Selangor Ampang side. Tq, Vaccine too slow that’s why case can’t control Each day need minimum 200+ thousand vaccination And first to focus city kualalumpur Putrajaya Selangor Ampang side Tq,[],['@KKMPutrajaya'],[],[]
@Nuraisyahusna @annaaniiss @hazemanhuzir serious la 6jam ..Next week vaccine . Lame nyohh 🤣, serious la 6jam Next week vaccine  Lame nyohh ,[],"['@Nuraisyahusna', '@annaaniiss', '@hazemanhuzir']",[],['🤣']
It’s not just that the ‘vaccine passport’ creates a medical apartheid based on those willing/unwilling to permit themselves to experimental treatments. It will be linked to your money giving corporations &amp; banks the ability to control your income - an open air prison system.,It’s not just that the ‘vaccine passport’ creates a medical apartheid based on those willing/unwilling to permit themselves to experimental treatments It will be linked to your money giving corporations amp banks the ability to control your income  an open air prison system,[],[],[],[]
"Corona Vaccines SupplyingTo State Govts by Modi Bjp Govt.But Vaccines Supplying is Very  https://t.co/cQr4zaQmnG it is Assumed, THE Vaccines Could be Completed To All People Only by Coming New PM Of UNION GOVT. In The Year 2024 By.Rajendran V.R Cell no.9944546259.PUDUCHERRY.INDIA!  https://t.co/otnGwh2HLl",Corona Vaccines SupplyingTo State Govts by Modi Bjp GovtBut Vaccines Supplying is Very  it is Assumed THE Vaccines Could be Completed To All People Only by Coming New PM Of UNION GOVT In The Year 2024 ByRajendran VR Cell no9944546259PUDUCHERRYINDIA ,[],[],"['https://t.co/cQr4zaQmnG', 'https://t.co/otnGwh2HLl']",[]
@msisodia @CMODelhi @kmmalleswari Why free vaccine not available in New Delhi 110005 but paid available in Private hospitals?, Why free vaccine not available in New Delhi 110005 but paid available in Private hospitals,[],"['@msisodia', '@CMODelhi', '@kmmalleswari']",[],[]
@BSYBJP @TCGEHLOT Where are free vaccines for 18+????  https://t.co/xeQjfukr1Q, Where are free vaccines for 18+ ,[],"['@BSYBJP', '@TCGEHLOT']",['https://t.co/xeQjfukr1Q'],[]
@mushfiq_econ This who getting earlier is because they have poured billions in r&amp;d into the pharmaceuticals. I guess that's why there is too much vaccine inequity., This who getting earlier is because they have poured billions in rampd into the pharmaceuticals I guess thats why there is too much vaccine inequity,[],['@mushfiq_econ'],[],[]
1st vaccine shot today bois! 10:30 am at PWTC.,1st vaccine shot today bois 10:30 am at PWTC,[],[],[],[]
Further proof that #CovidVaccine helped save many lives in second surge in India. Despite the doubters we must thank the people who approved the vaccines in Jan first week and allowed vaccination to begin early.,Further proof that helped save many lives in second surge in India Despite the doubters we must thank the people who approved the vaccines in Jan first week and allowed vaccination to begin early,['#CovidVaccine'],[],[],[]
"@goldngems @DFawcett12 @pennypensuwan That’s a good plan. Lots of research is showing adding mRNA on top of other vaccines is effective, and Germany is recommending just that.", That’s a good plan Lots of research is showing adding mRNA on top of other vaccines is effective and Germany is recommending just that,[],"['@goldngems', '@DFawcett12', '@pennypensuwan']",[],[]
Hubs gonna go out for vaccine shot appt today and I’m gonna have to juggle between my baby cub and having a big meeting at 10.,Hubs gonna go out for vaccine shot appt today and I’m gonna have to juggle between my baby cub and having a big meeting at 10,[],[],[],[]
Vaccine: COVISHIELD Area: Ward K West Corporation - MH Pincode: 400056  Age Group: 18+ Centre Name: Advanced Multi Specialty Hosp Date: Jul 27 Dose 1 slots: 10  Cost: Rs. 780  #vaccination #mumbai #covishield,Vaccine: COVISHIELD Area: Ward K West Corporation  MH Pincode: 400056 Age Group: 18+ Centre Name: Advanced Multi Specialty Hosp Date: Jul 27 Dose 1 slots: 10 Cost: Rs 780 ,"['#vaccination', '#mumbai', '#covishield']",[],[],[]
"The study of #VACCINE #Breakthrough infections is one way to ensure that #vaccination is successful.  By thoroughly investigating #viruses that breach immunity barrier, we can monitor their prevalence &amp; evaluate potential mechanisms for their occurrence.   https://t.co/DkQx5bu8f4",The study of infections is one way to ensure that is successful By thoroughly investigating that breach immunity barrier we can monitor their prevalence amp evaluate potential mechanisms for their occurrence ,"['#VACCINE', '#Breakthrough', '#vaccination', '#viruses']",[],['https://t.co/DkQx5bu8f4'],[]
Vaccine side effects + menstrual pain.. gg🤘🏻,Vaccine side effects + menstrual pain gg,[],[],[],['🤘🏻']
Completed six months to our first dose of vaccine... Let me hope immunity last longer than a year...,Completed six months to our first dose of vaccine Let me hope immunity last longer than a year,[],[],[],[]
Thank you so much everyone for spreading my views and thinking that common people who has taken two doses of vaccine can travel in mumbai local,Thank you so much everyone for spreading my views and thinking that common people who has taken two doses of vaccine can travel in mumbai local,[],[],[],[]
"@VanathiBJP Madam, please ask BJP Cbe to not to make the vaccination drive into politics. @CbeCorp and @CollectorCbe are doing their best job. The new system prevents people waiting for vaccines from midnight. Not to appreciate them but atleast not depreciate their works...", Madam please ask BJP Cbe to not to make the vaccination drive into politics and are doing their best job The new system prevents people waiting for vaccines from midnight Not to appreciate them but atleast not depreciate their works,[],"['@VanathiBJP', '@CbeCorp', '@CollectorCbe']",[],[]
Next HPA news!  those who completed vaccine can throw the masks away ! 😂,Next HPA news those who completed vaccine can throw the masks away  ,[],[],[],['😂']
"#LargestVaccineDrive  ➡️ More than 13.57 Cr Vaccine doses administered in the age group 18-44, so far.  ➡️ More than 10.04 Lakh vaccine doses administered to 18-44 age group for first dose today.  https://t.co/ceTKEjzv5b",  More than 1357 Cr Vaccine doses administered in the age group 1844 so far  More than 1004 Lakh vaccine doses administered to 1844 age group for first dose today ,['#LargestVaccineDrive'],[],['https://t.co/ceTKEjzv5b'],"['➡️', '➡️']"
"🕊💙 Kes covid sekarang main 5 figures je.  . Stay safe all, get vaccine, follow SOP, change government. Eh !  https://t.co/yoE8qXleuY", Kes covid sekarang main 5 figures je  Stay safe all get vaccine follow SOP change government Eh  ,[],[],['https://t.co/yoE8qXleuY'],"['🕊', '💙']"
"Pl don't wait for any specific vaccine.Go get it done,whichever is available.Each of them are almost same age in the market and none of us know the significance.Vaccination is a safe and effective way to prevent disease and save lives,not the brand #GetVaccinated #CovidIsNotOver  https://t.co/eg1jjHlJ6g",Pl dont wait for any specific vaccineGo get it donewhichever is availableEach of them are almost same age in the market and none of us know the significanceVaccination is a safe and effective way to prevent disease and save livesnot the brand ,"['#GetVaccinated', '#CovidIsNotOver']",[],['https://t.co/eg1jjHlJ6g'],[]
@CCAD @AHDubai @MDAndersonNews @ASCO_pubs HPV vaccine is mandatary for girls ages  9 to 26 years and boys also get it, HPV vaccine is mandatary for girls ages 9 to 26 years and boys also get it,[],"['@CCAD', '@AHDubai', '@MDAndersonNews', '@ASCO_pubs']",[],[]
Made some comfort food. Husband is not feeling well post vaccine. 💕  https://t.co/s0Y61WeTFQ,Made some comfort food Husband is not feeling well post vaccine  ,[],[],['https://t.co/s0Y61WeTFQ'],['💕']
