tweet,clean_tweet,hastags,attherate,urls,emojis
"#JustIN: Renowned playback singer #ArijitSingh’s mother, Aditi Singh passed away at #AMRI Dhakuria. She was admitted with #COVID and was put on ECMO. She tested negative on 17th May but succumbed to a cerebral stroke.", Renowned playback singer mother Aditi Singh passed away at Dhakuria She was admitted with and was put on ECMO She tested negative on 17th May but succumbed to a cerebral stroke,"['#JustIN:', '#ArijitSingh’s', '#AMRI', '#COVID']",[],[],[]
"Rabindra Bhawan .
His SON *ARIJIT DUTTA ( Contct No. 86177 85967) 
  Made *TEARFUL submission through SOCIAL MEDIA* requesting that Since his father battling for life while struggling to get rid of pandemic Covid-19 as his father is a *small businessman the boy who is pursuing","Rabindra Bhawan 
His SON *ARIJIT DUTTA ( Contct No 86177 85967) Made *TEARFUL submission through SOCIAL MEDIA* requesting that Since his father battling for life while struggling to get rid of pandemic Covid19 as his father is a *small businessman the boy who is pursuing",[],[],[],[]
"Revised guidelines for Covid-19 Vaccination:

1. Individuals infected with Covid-19 to defer their vaccination for 3 months after clinical recovery.

2. If infected after the 1st dose, 2nd dose to be deferred for 3 months after recovery.",Revised guidelines for Covid19 Vaccination: 1 Individuals infected with Covid19 to defer their vaccination for 3 months after clinical recovery 2 If infected after the 1st dose 2nd dose to be deferred for 3 months after recovery,[],[],[],[]
"Please help this baby and her family....""Help my 5 month old daughter raise funds to fight Covid-19"" 
@swastika24
 
@srijitspeaketh
 
@paramspeak
 
@parnomittra
 
@iamrajchoco",Please help this baby and her familyHelp my 5 month old daughter raise funds to fight Covid19 ,[],"['@swastika24', '@srijitspeaketh', '@paramspeak', '@parnomittra', '@iamrajchoco']",[],[]
"Today bengol violence on this pandemic covid-19 
#GhonoshamUpadye
#UtBengol",Today bengol violence on this pandemic covid19 ,"['#GhonoshamUpadye', '#UtBengol']",[],[],[]
"Dhana 
@jdhankhar1
 is a super spreader. He needs to be arrested immediately under Disaster Management Act. for spreading Covid 19.


@WBPolice
 , 
@KolkataPolice
 
@CIDWestBengal
 arrest 
@jdhankhar1
 immediately.",Dhana is a super spreader He needs to be arrested immediately under Disaster Management Act for spreading Covid 19  arrest immediately,[],"['@jdhankhar1', '@WBPolice', '@KolkataPolice', '@CIDWestBengal', '@jdhankhar1']",[],[]
"Replying to 
@ndtv",Replying to ,[],['@ndtv'],[],[]
"Well again a good news for us... a new vaccine by Johnson & Johnson has announced that it is collaborating with Telangana-based Biological E to produce its 'Janssen COVID-19 vaccine' in India. 

#ANewHope #PositiveVibes #WeshallOvercome",Well again a good news for us a new vaccine by Johnson  Johnson has announced that it is collaborating with Telanganabased Biological E to produce its Janssen COVID19 vaccine in India ,"['#ANewHope', '#PositiveVibes', '#WeshallOvercome']",[],[],[]
"Again Manishji , What Arvindji & You Are Doing . Focus On Covid 19 Management , Pay for Vaccines Instead of Wasting Money on TV Ads .",Again Manishji  What Arvindji  You Are Doing  Focus On Covid 19 Management  Pay for Vaccines Instead of Wasting Money on TV Ads ,[],[],[],[]
positive vibes in pandemic condition #SaluteToCoronaWarriors  #Covid_19 #StayHomeStaySafe,positive vibes in pandemic condition ,"['#SaluteToCoronaWarriors', '#Covid_19', '#StayHomeStaySafe']",[],[],[]
"Active covid cases in India,May 13th,2021
#coronavirus 
#COVID19
#Corona #CoronavirusIndia #Covid_19 #Unite2FightCorona 
Map prepared with help of ARC GIS ( ESRI) software",Active covid cases in IndiaMay 13th2021 Map prepared with help of ARC GIS ( ESRI) software,"['#coronavirus', '#COVID19', '#Corona', '#CoronavirusIndia', '#Covid_19', '#Unite2FightCorona']",[],[],[]
"Former West Bengal Chief Minister Buddhadeb Bhattacharya tests positive for Covid-19, under home isolation. His wife, Mira Bhattacharya also tested positive for Covid-19 & has been admitted to a private hospital.",Former West Bengal Chief Minister Buddhadeb Bhattacharya tests positive for Covid19 under home isolation His wife Mira Bhattacharya also tested positive for Covid19  has been admitted to a private hospital,[],[],[],[]
"Their are humans like 
@SonuSood
 who gives their best to help our society and their are people like one family in our society who started humiliating us because my father tested covid positive.
#HumanRights #COVID #justice",Their are humans like who gives their best to help our society and their are people like one family in our society who started humiliating us because my father tested covid positive ,"['#HumanRights', '#COVID', '#justice']",['@SonuSood'],[],[]
" We Dispatch All Goods After Testing Also. 

Nasal Steamer (Vapourizer) @ Wholesale Rate at 200/- With Free Home Delivery To Safe Themselves From Covid 19,  2 nd.  & 3 rd. Stages & Asthama Desiese.
Call Or What's App = 09830654646/09830315080.."," We Dispatch All Goods After Testing Also Nasal Steamer (Vapourizer) @ Wholesale Rate at 200/ With Free Home Delivery To Safe Themselves From Covid 19 2 nd  3 rd Stages  Asthama Desiese
Call Or Whats App = 09830654646/09830315080",[],['@'],[],[]
"While Mummaa is half the way down battling COVID-19, daughter finally takes her comfortable place for the nap, her Mumma's lap.

#midnight #myprincess
#motherdaughter #fightingcovid19 #lhasaapso #india #kolkata #toughtimes #2021",While Mummaa is half the way down battling COVID19 daughter finally takes her comfortable place for the nap her Mummas lap ,"['#midnight', '#myprincess', '#motherdaughter', '#fightingcovid19', '#lhasaapso', '#india', '#kolkata', '#toughtimes', '#2021']",[],[],[]
"Thank you so much for doing a great work for mankind. All excitement ends with #Colchicine now - despite the fact - there was a significant benefit in mortality reduction in #COLCORONA trial in non hospitalised patient with #Covid 
@MartinLandray
 ?",Thank you so much for doing a great work for mankind All excitement ends with now  despite the fact  there was a significant benefit in mortality reduction in trial in non hospitalised patient with ,"['#Colchicine', '#COLCORONA', '#Covid']",['@MartinLandray'],[],[]
"#JUSTIN: Former West Bengal CM Buddhadeb Bhattacharjee tests positive for COVID-19, his wife Mira Bhattacharjee is also infected and she was admitted to Woodlands with breathing troubles", Former West Bengal CM Buddhadeb Bhattacharjee tests positive for COVID19 his wife Mira Bhattacharjee is also infected and she was admitted to Woodlands with breathing troubles,['#JUSTIN:'],[],[],[]
"#maskupindia 
#covi̇d_19 precautionary measures 
#governmentofindiainitiative 
#fightagainstcoronavirus @ Kolkata https://instagram.com/p/CPBkNaTH7b1774fEr9NzDqLIZb5ef9BUvqfgXA0/?utm_medium=twitter…", precautionary measures @ Kolkata ,"['#maskupindia', '#covi̇d_19', '#governmentofindiainitiative', '#fightagainstcoronavirus']",['@'],['https://instagram.com/p/CPBkNaTH7b1774fEr9NzDqLIZb5ef9BUvqfgXA0/?utm_medium=twitter…'],[]
"@wbdhfw

I want to file complaint against private hospital Newtown fpr COVID-19 wrong billing. Please help.", I want to file complaint against private hospital Newtown fpr COVID19 wrong billing Please help,[],['@wbdhfw'],[],[]
"I'm very saddened by the passing of former IMC President & Padma Shri Awardee, Dr. KK Agarwal, after a long battle with COVID-19

He dedicated his life to the welfare of the public.Even during the pandemic, his selfless service saved many lives. 
@tauseefrahman19 
@aiims_newdelhi",Im very saddened by the passing of former IMC President  Padma Shri Awardee Dr KK Agarwal after a long battle with COVID19 He dedicated his life to the welfare of the publicEven during the pandemic his selfless service saved many lives ,[],"['@tauseefrahman19', '@aiims_newdelhi']",[],[]
"Replying to 
@narendramodi",Replying to ,[],['@narendramodi'],[],[]
"@Debjyotisaha217
  painted reality. Such a helpless and painful situation to be in. I hope things get normal and no more life is lost because of Covid-19 
#COVID19 #VaccineShortage #COVIDSecondWaveInIndia", painted reality Such a helpless and painful situation to be in I hope things get normal and no more life is lost because of Covid19 ,"['#COVID19', '#VaccineShortage', '#COVIDSecondWaveInIndia']",['@Debjyotisaha217'],[],[]
"Replying to 
@HospitalsApollo",Replying to ,[],['@HospitalsApollo'],[],[]
"New guideline for management  of  #Covid patients 
1-ICMR & AIIMS has REMOVED  #plasma therapy for treatment.
2-Also, No  oral steroids.
Only I/v steroid when hospitalised 
Please do help spread this so that everyone gets updated
#PlasmaTherapy
#indiaunitedagainstcovid #corona","New guideline for management of patients 1ICMR  AIIMS has REMOVED therapy for treatment
2Also No oral steroids
Only I/v steroid when hospitalised Please do help spread this so that everyone gets updated ","['#Covid', '#plasma', '#PlasmaTherapy', '#indiaunitedagainstcovid', '#corona']",[],[],[]
"As ICMR drops Plasma Therapy as a treatment for Covid-19, replugging the interview with Kolkata's top Cardiac Surgeon 
@KunalCardiac
 where he talks about his experience with the treatment..
Full interview:
https://youtu.be/Twtl66Op-Xw","As ICMR drops Plasma Therapy as a treatment for Covid19 replugging the interview with Kolkatas top Cardiac Surgeon where he talks about his experience with the treatment
Full interview:
",[],['@KunalCardiac'],['https://youtu.be/Twtl66Op-Xw'],[]
"Interacted with doctors across India. They shared insightful inputs, based on their own experiences of curing COVID-19. The determination of our doctors during these times is remarkable!
http://Pib.gov.in/PressReleseDet","Interacted with doctors across India They shared insightful inputs based on their own experiences of curing COVID19 The determination of our doctors during these times is remarkable
",[],[],[],[]
"Replying to 
@JhaSanjay",Replying to ,[],['@JhaSanjay'],[],[]
"Good Morning!! 

At a time when people are facing a lot of hardship due to the second wave of Covid-19, a team of twenty doctors has launched an initiative to give free consultations to people.  Keep it up people! 

#Motivation #CovidSecondWave #Weshallovercome",Good Morning At a time when people are facing a lot of hardship due to the second wave of Covid19 a team of twenty doctors has launched an initiative to give free consultations to people Keep it up people ,"['#Motivation', '#CovidSecondWave', '#Weshallovercome']",[],[],[]
"Thanks Twitter CEO Jack Dorsey’s

@jack
 donate $2.5 millions to support relief efforts in India’s ongoing COVID-19 second wave to NGO Sewa International .
A welfare organisation affiliated with the Rashtriya Swayamsevak Sangh (
@RSSorg
).","Thanks Twitter CEO Jack Dorsey’s donate $25 millions to support relief efforts in India’s ongoing COVID19 second wave to NGO Sewa International 
A welfare organisation affiliated with the Rashtriya Swayamsevak Sangh ( )",[],"['@jack', '@RSSorg']",[],[]
"Replying to 
@BagaiDr
 
@TimesNow
 and 5 others",Replying to and 5 others,[],"['@BagaiDr', '@TimesNow']",[],[]
"""Ultimately, the greatest lesson that COVID-19 can teach humanity is that we are all in this together."" @ Kolkata / Calcutta (City of Joy)",Ultimately the greatest lesson that COVID19 can teach humanity is that we are all in this together @ Kolkata / Calcutta (City of Joy),[],['@'],[],[]
Office sanitization with CDC recommended chemicals to disinfect covid-19 virus. @ Kolkata https://instagram.com/p/CO-8UUur1mD/?igshid=dlwljwbs41k9…,Office sanitization with CDC recommended chemicals to disinfect covid19 virus @ Kolkata ,[],['@'],['https://instagram.com/p/CO-8UUur1mD/?igshid=dlwljwbs41k9…'],[]
Sanitization services for fight against covid-19. @ Kolkata,Sanitization services for fight against covid19 @ Kolkata,[],['@'],[],[]
"We have lost so many of our colleagues to Covid-19 in the last few days in Kolkata. 

We don’t even have the privilege to grieve the demise of our loved ones. 

Such is life!",We have lost so many of our colleagues to Covid19 in the last few days in Kolkata We don’t even have the privilege to grieve the demise of our loved ones Such is life,[],[],[],[]
Sorry everyone for having been out of touch for the last ten days. Still recovering from #Covid with some lung infection prevailing. Thank you for all the prayers and wishes of recovery. Still struggling with basic chores but hoping to bounce back.,Sorry everyone for having been out of touch for the last ten days Still recovering from with some lung infection prevailing Thank you for all the prayers and wishes of recovery Still struggling with basic chores but hoping to bounce back,['#Covid'],[],[],[]
"50 doctors die in a day to COVID-19, till now 244 dead in 2nd wave",50 doctors die in a day to COVID19 till now 244 dead in 2nd wave,[],[],[],[]
COVID-19 relief: Hyundai to facilitate oxygen equipment delivery in five states,COVID19 relief: Hyundai to facilitate oxygen equipment delivery in five states,[],[],[],[]
"Replying to 
@TimesNow
 and 
@MamataOfficial",Replying to and ,[],"['@TimesNow', '@MamataOfficial']",[],[]
"Bad decision.Bad timing. When the state needs a stable, govt To handle the situation 
@jdhankhar1
 creating unnecessary trouble.This will not solve any case Just eye wash..Now 
@MamataOfficial
 dharna andolon everything will start.If the #corona increases. You will be responsible.",Bad decisionBad timing When the state needs a stable govt To handle the situation creating unnecessary troubleThis will not solve any case Just eye washNow dharna andolon everything will startIf the increases You will be responsible,['#corona'],"['@jdhankhar1', '@MamataOfficial']",[],[]
"Scenes from outside #CBI's office in #Kolkata's Nizam Palace where hundreds of #TMC workers have gathered after four heavyweights were arrested in #narada sting case. RIP #COVID restrictions!! 
@indiablooms",Scenes from outside office in Nizam Palace where hundreds of workers have gathered after four heavyweights were arrested in sting case RIP restrictions ,"[""#CBI's"", ""#Kolkata's"", '#TMC', '#narada', '#COVID']",['@indiablooms'],[],[]
"#cancelboardexams2021 
#cancelcbseexams2021
#CancelExamsSaveBoardStudents 
Sir this is a honorable request to cancel the board examinations minding this covid-19 pandemic.

@DrRPNishank
 

@PMOIndia
 

@TheAnuragTyagi


@EduMinOfIndia", Sir this is a honorable request to cancel the board examinations minding this covid19 pandemic ,"['#cancelboardexams2021', '#cancelcbseexams2021', '#CancelExamsSaveBoardStudents']","['@DrRPNishank', '@PMOIndia', '@TheAnuragTyagi', '@EduMinOfIndia']",[],[]
Service Provided By Sikhs In The COVID-19 Crisis Has Made Us A Better Society: Mahua Moitra - NDTV,Service Provided By Sikhs In The COVID19 Crisis Has Made Us A Better Society: Mahua Moitra  NDTV,[],[],[],[]
"Replying to 
@RajeevJayadevan",Replying to ,[],['@RajeevJayadevan'],[],[]
"Replying to 
@abpanandatv
 and 
@IamSumanDe",Replying to and ,[],"['@abpanandatv', '@IamSumanDe']",[],[]
"India paying for #GalwanValley issues, China giving us poison slowly slowly in the name of #Corona and 
@RahulGandhi
 company involved in ? Our Business & Trade destroyed totally ! Please think 
@DrSJaishankar
 
@narendramodi
 
@DattaHosabale
 
@rashtrapatibhvn
 
@nsitharaman
 
@rajnathsingh",India paying for issues China giving us poison slowly slowly in the name of and company involved in  Our Business  Trade destroyed totally  Please think ,"['#GalwanValley', '#Corona']","['@RahulGandhi', '@DrSJaishankar', '@narendramodi', '@DattaHosabale', '@rashtrapatibhvn', '@nsitharaman', '@rajnathsingh']",[],[]
"Replying to 
@the_hindu",Replying to ,[],['@the_hindu'],[],[]
"#cancelcbse12thboardexams2021
We are just suffering a mental trauma, moreover, studies are not good yet, and reminding the amid covid 19 pandemic situation this is a humble request to cancel  the exams.

@DrRPNishank
 

@PMOIndia", We are just suffering a mental trauma moreover studies are not good yet and reminding the amid covid 19 pandemic situation this is a humble request to cancel the exams ,['#cancelcbse12thboardexams2021'],"['@DrRPNishank', '@PMOIndia']",[],[]
"Kudos to 
@MkosiborodMD
 for leading such a daring trial in #Covid and showing no harm and a possible suggestion of benefit of #SGLT2i in Covid. Dr Mikhail N. Kosiborod Discusses DARE-19 Trial Findings on Dapagliflozin  https://ajmc.com/view/dr-mikhail-n-kosiborod-discusses-dare-19-trial-findings-on-dapagliflozin… via 
@AJMC_Journal",Kudos to for leading such a daring trial in and showing no harm and a possible suggestion of benefit of in Covid Dr Mikhail N Kosiborod Discusses DARE19 Trial Findings on Dapagliflozin  via ,"['#Covid', '#SGLT2i']","['@MkosiborodMD', '@AJMC_Journal']",['https://ajmc.com/view/dr-mikhail-n-kosiborod-discusses-dare-19-trial-findings-on-dapagliflozin…'],[]
"Replying to 
@MallikaDua
 and 
@HardeepSPuri",Replying to and ,[],"['@MallikaDua', '@HardeepSPuri']",[],[]
"VIDEO: হুগলির শতাদ্রু দত্তের উদ্যোগে পথে নামল ২২ ভ্রাম্যমাণ অক্সিজেন পার্লার via 
@aajtak
 https://bangla.aajtak.in/corona-virus-news-updates/video/shatadru-dutta-hooghli-sets-oxygen-cylinder-parlor-save-peoples-life-278213-2021-05-16?utm_source=atweb_video_share…
MY Spl VIDEO BYLINE REPORT regarding REAL COVID 19 WARRIORS Serving Others for NO 1 NATIONAL TV NEWS CHANNEL IN INDIA "" AAJ TAK "" Bangla.","VIDEO: হুগলির শতাদ্রু দত্তের উদ্যোগে পথে নামল ২২ ভ্রাম্যমাণ অক্সিজেন পার্লার via 
MY Spl VIDEO BYLINE REPORT regarding REAL COVID 19 WARRIORS Serving Others for NO 1 NATIONAL TV NEWS CHANNEL IN INDIA  AAJ TAK  Bangla",[],['@aajtak'],['https://bangla.aajtak.in/corona-virus-news-updates/video/shatadru-dutta-hooghli-sets-oxygen-cylinder-parlor-save-peoples-life-278213-2021-05-16?utm_source=atweb_video_share…'],[]
"India registered more than 3 lakh #COVID19 recoveries in the last 24 hours. Together, we can win the battle against COVID-19.

#FightAgainstCorona #Covid19 #StayHomeStaySafe",India registered more than 3 lakh recoveries in the last 24 hours Together we can win the battle against COVID19 ,"['#COVID19', '#FightAgainstCorona', '#Covid19', '#StayHomeStaySafe']",[],[],[]
"Save yourself!
#Corona #covid19",Save yourself ,"['#Corona', '#covid19']",[],[],[]
"We are just demanding for cancellation of class 12th cbse and all other board examinations, minding this covid 19 pandemic situations. Extension or postponement is just to increase stress and mental pressure.
# cancelcbseboardexaminations

@DrRPNishank
 

@PMOIndia
 

@TheAnuragTyagi","We are just demanding for cancellation of class 12th cbse and all other board examinations minding this covid 19 pandemic situations Extension or postponement is just to increase stress and mental pressure
# cancelcbseboardexaminations ",['#'],"['@DrRPNishank', '@PMOIndia', '@TheAnuragTyagi']",[],[]
"Is it our country? This is our covid-19 situation? This is distance maintaining? Why?
Only for luxury lifestyle. 

https://m.facebook.com/story.php?story_fbid=1168329180278880&id=100013054262714&sfnsn=wiwspmo…
#COVIDSecondWaveInIndia #BreakTheChain #COVID19 #CoronavirusIndia #BlessIndiaEkam #COVID #COVID19LK #Covid_19 #Corona #CoronaPandemic","Is it our country This is our covid19 situation This is distance maintaining Why
Only for luxury lifestyle  ","['#COVIDSecondWaveInIndia', '#BreakTheChain', '#COVID19', '#CoronavirusIndia', '#BlessIndiaEkam', '#COVID', '#COVID19LK', '#Covid_19', '#Corona', '#CoronaPandemic']",[],['https://m.facebook.com/story.php?story_fbid=1168329180278880&id=100013054262714&sfnsn=wiwspmo…'],[]
"Replying to 
@johnsanoriginal
 
@Dr_ThomasZ
 and 
@jeff_foust",Replying to and ,[],"['@johnsanoriginal', '@Dr_ThomasZ', '@jeff_foust']",[],[]
"___Nasal Steamer (Vapourizer) @ Wholesale Rate at 200/- With Free Home Delivery To Safe Themselves From Covid 19,  2 nd.  & 3 rd. Stages & Asthama Desiese.

             Call Or What's App 09830654646/09830315080..",Nasal Steamer (Vapourizer) @ Wholesale Rate at 200/ With Free Home Delivery To Safe Themselves From Covid 19 2 nd  3 rd Stages  Asthama Desiese Call Or Whats App 09830654646/09830315080,[],['@'],[],[]
"__We Dispatch All Goods After Testing Also._ 

___Nasal Steamer (Vapourizer) @ Wholesale Rate at 200/- With Free Home Delivery To Safe Themselves From Covid 19,  2 nd.  & 3 rd. Stages & Asthama Desiese.

          Call Or What's App = 09830654646/09830315080..",We Dispatch All Goods After Testing Also Nasal Steamer (Vapourizer) @ Wholesale Rate at 200/ With Free Home Delivery To Safe Themselves From Covid 19 2 nd  3 rd Stages  Asthama Desiese Call Or Whats App = 09830654646/09830315080,[],['@'],[],[]
"A small initiative ...to help the community...
@DidiKeBolo
 
@COVIDNewsByMIB
 
@kolkatacovid19
 
@KolkataCOVIDbot
 #covid",A small initiative to help the community ,['#covid'],"['@DidiKeBolo', '@COVIDNewsByMIB', '@kolkatacovid19', '@KolkataCOVIDbot']",[],[]
"Mint: DRDO's 2-DG drug for Covid-19 treatment to be launched next week.
https://livemint.com/news/india/drdos-2-dg-drug-for-covid-19-treatment-to-be-launched-next-week-11621040541189.html…

via 
@GoogleNews","Mint: DRDOs 2DG drug for Covid19 treatment to be launched next week
 via ",[],['@GoogleNews'],['https://livemint.com/news/india/drdos-2-dg-drug-for-covid-19-treatment-to-be-launched-next-week-11621040541189.html…'],[]
Without any specific instruction from the upper level officer no babus of UP Ministry can issue direction to dump the dead bodies in the River. This Idiotic approach of the UP Ministry will be responsible for another super spreader far more dangerous than Covid 19.,Without any specific instruction from the upper level officer no babus of UP Ministry can issue direction to dump the dead bodies in the River This Idiotic approach of the UP Ministry will be responsible for another super spreader far more dangerous than Covid 19,[],[],[],[]
"Replying to 
@__Shubhu0123",Replying to ,[],['@__Shubhu0123'],[],[]
"Replying to 
@RoydeGraaf6",Replying to ,[],['@RoydeGraaf6'],[],[]
"Suddenly announced #lockdown2021 in #WestBengal .. people r trying to go back immediately to there own places.I support this decision but needed good plan to announce this.I hope god will save us.pls follow the #covid #Protocol 
@News18Bengali
 
@MamataOfficial",Suddenly announced in  people r trying to go back immediately to there own placesI support this decision but needed good plan to announce thisI hope god will save uspls follow the ,"['#lockdown2021', '#WestBengal', '#covid', '#Protocol']","['@News18Bengali', '@MamataOfficial']",[],[]
"After a Staggering Rise in the Number of Cases, West Bengal to Extend Lockdown Till May 30
Read https://cutt.ly/xbZKexe

#Kolkata #WestBengal #MamataBanarjee #CoronaUpdate #COVID19India #Corona #COVIDEmergency","After a Staggering Rise in the Number of Cases West Bengal to Extend Lockdown Till May 30
Read  ","['#Kolkata', '#WestBengal', '#MamataBanarjee', '#CoronaUpdate', '#COVID19India', '#Corona', '#COVIDEmergency']",[],['https://cutt.ly/xbZKexe'],[]
"Since half of the college life passed into home and online classes due to covid 19 pandemic. 
@GitHubEducation
 took the great initiative to congratulate each student who are graduating on 2021. Hence I got a chance to experience it.
Thank you
Excited for the event and swags","Since half of the college life passed into home and online classes due to covid 19 pandemic took the great initiative to congratulate each student who are graduating on 2021 Hence I got a chance to experience it
Thank you
Excited for the event and swags",[],['@GitHubEducation'],[],[]
"#WestBengal Government announced a Covid-19 Lockdown in the state for 15 days between May 16 to May 30.
.
#lockdown2021 #StaySafe"," Government announced a Covid19 Lockdown in the state for 15 days between May 16 to May 30
 ","['#WestBengal', '#lockdown2021', '#StaySafe']",[],[],[]
"Mamata Banerjee Younger Brother Ashim Banerjee Passed away
Due to Covid-19","Mamata Banerjee Younger Brother Ashim Banerjee Passed away
Due to Covid19",[],[],[],[]
#JustIn: West Bengal announces total lockdown from May 16 to May 30 in wake of rising COVID-19 cases, West Bengal announces total lockdown from May 16 to May 30 in wake of rising COVID19 cases,['#JustIn:'],[],[],[]
Chief Minister Mamata Banerjee’s younger brother Ashim Banerjee dies of Covid-19. He was admitted to Medica Hospital in Kolkata.,Chief Minister Mamata Banerjee’s younger brother Ashim Banerjee dies of Covid19 He was admitted to Medica Hospital in Kolkata,[],[],[],[]
"Replying to 
@Decent_Tweet_7",Replying to ,[],['@Decent_Tweet_7'],[],[]
"Mizoram’s Power & Electricity Minister, R Lalzirliana seen mopping hospital floor where COVID patients are admitted. He was admitted to ZMC hospital after he tested positive for Covid-19 on 11th May, 2021.",Mizoram’s Power  Electricity Minister R Lalzirliana seen mopping hospital floor where COVID patients are admitted He was admitted to ZMC hospital after he tested positive for Covid19 on 11th May 2021,[],[],[],[]
"Strange Rule in #America  No #Masks if you have got both the doses of #Vaccinnation  Also you get a beer cans  if you vaccinated  #COVID19outbreak #covid19usa #COVID2019 #covid #NoMasks#Maskupindia #VaccineForAll #IndiaFightsCorona
Is it a right decision ????",Strange Rule in No if you have got both the doses of Also you get a beer cans if you vaccinated Is it a right decision ,"['#America', '#Masks', '#Vaccinnation', '#COVID19outbreak', '#covid19usa', '#COVID2019', '#covid', '#NoMasks#Maskupindia', '#VaccineForAll', '#IndiaFightsCorona']",[],[],[]
"Stay Alert to Stay Safe.

Health Minister Outlines
Covid-19 appropriate behavior.

#covid_19 #taxtally4u #healthylifestyle #healthministry #outlines #staysafe #staysafe @ Kolkata - The Mega City","Stay Alert to Stay Safe Health Minister Outlines
Covid19 appropriate behavior @ Kolkata  The Mega City","['#covid_19', '#taxtally4u', '#healthylifestyle', '#healthministry', '#outlines', '#staysafe', '#staysafe']",['@'],[],[]
"#DDynamics
Eid is a day to be grateful to Allah for all of his heavenly blessings on us. Wishing you a #happyEid!
.
.
.
#eid  #EidMubarak #eidulfitr #Ramadan #love #peace #instagood #humanity #joy #blessed #goodhealth #stayhome #staysafe #covid #spreadpositivity"," Eid is a day to be grateful to Allah for all of his heavenly blessings on us Wishing you a 

 ","['#DDynamics', '#happyEid!', '#eid', '#EidMubarak', '#eidulfitr', '#Ramadan', '#love', '#peace', '#instagood', '#humanity', '#joy', '#blessed', '#goodhealth', '#stayhome', '#staysafe', '#covid', '#spreadpositivity']",[],[],[]
"Good news 
World first COVID vaccine which can block the covid 19 https://einpresswire.com/article/520732521/first-covid-19-vaccine-developed-in-the-southern-hemisphere-commences-human-trials#…

@NDTV
 
@TheDeshBhakt
 
@rohini_sgh
 
@ppbajpai
 
@payalmehta100",Good news World first COVID vaccine which can block the covid 19  ,[],"['@NDTV', '@TheDeshBhakt', '@rohini_sgh', '@ppbajpai', '@payalmehta100']",['https://einpresswire.com/article/520732521/first-covid-19-vaccine-developed-in-the-southern-hemisphere-commences-human-trials#…'],[]
"Let's see how it works..
Please watch the video and login to 
https://findabed.in
Happy to join hands as a Cause Ambassador


@findabed_in
 
@iimunofficial
 

#covid_19 #covidindia #covidrelief #covidbeds","Lets see how it works
Please watch the video and login to 
Happy to join hands as a Cause Ambassador ","['#covid_19', '#covidindia', '#covidrelief', '#covidbeds']","['@findabed_in', '@iimunofficial']",['https://findabed.in'],[]
"Happy to join hands with India’s 1st information repository for finding and building beds as a cause ambassador

446 cities. 19217 COVID Centres. 671329 beds.

All done in 72 hours by the youth, for the country!


@findabed_in
 
@iimunofficial
 

#covid_19 #covidindia  #covidbeds",Happy to join hands with India’s 1st information repository for finding and building beds as a cause ambassador 446 cities 19217 COVID Centres 671329 beds All done in 72 hours by the youth for the country ,"['#covid_19', '#covidindia', '#covidbeds']","['@findabed_in', '@iimunofficial']",[],[]
"Delighted to know aboutIndia’s 1st information repository for finding and building beds.
446 cities. 19217 COVID Centres. 671329 beds.All done in 72 hours by the youth, for the country! Glad to do my bit as cause ambassado


@findabed_in
 
@iimunofficial
 

#covid_19   #covidbeds","Delighted to know aboutIndia’s 1st information repository for finding and building beds
446 cities 19217 COVID Centres 671329 bedsAll done in 72 hours by the youth for the country Glad to do my bit as cause ambassado ","['#covid_19', '#covidbeds']","['@findabed_in', '@iimunofficial']",[],[]
taking all the precortions for Covid-19 ... And y u haven't taken the examination in the month of February at that time Covid was in control... And they haven't yet completed their syllabus as well. All the other boards have cancelled the examination due to this pandemic.,taking all the precortions for Covid19  And y u havent taken the examination in the month of February at that time Covid was in control And they havent yet completed their syllabus as well All the other boards have cancelled the examination due to this pandemic,[],[],[],[]
"Dr Reddy’s Sputnik V Covid-19 vaccine costs Rs 995 per dose
https://cutt.ly/bbKlI3S

#India #SputnikV #Covishield #VaccineShortage #Russia #vaccine #DRREDDY #VaccineForAll  #IndiaFightsCOVID19","Dr Reddy’s Sputnik V Covid19 vaccine costs Rs 995 per dose
 ","['#India', '#SputnikV', '#Covishield', '#VaccineShortage', '#Russia', '#vaccine', '#DRREDDY', '#VaccineForAll', '#IndiaFightsCOVID19']",[],['https://cutt.ly/bbKlI3S'],[]
"#Covishield 
Jan 21: take it 
@4W
 gap
March 21: take it 
@6
-8W
Early May 21: take it 
@12W

Mid May 21: take it 
@16W

Had #Covid: take 
@6M
. Meanwhile donate #plasma free - gave u V free 

Prediction 

Took 1: no need-u r safe-donate plasma  

No V: u have herd immunity 
TY 
@ICMRDELHI"," Jan 21: take it gap
March 21: take it 8W
Early May 21: take it Mid May 21: take it Had take  Meanwhile donate free  gave u V free Prediction Took 1: no needu r safedonate plasma No V: u have herd immunity TY ","['#Covishield', '#Covid:', '#plasma']","['@4W', '@6', '@12W', '@16W', '@6M', '@ICMRDELHI']",[],[]
"COVID-19 deaths in Varanasi: Govt data says 227 died last month, but Manikarnika Ghat officials report 1,500 cremations in one April week alone
High costs of cremation varied Rs 15,000 to 30,000 forcing villagers in UP to bury the dead or dump bodies in Ganga
Yogi in silent mode.","COVID19 deaths in Varanasi: Govt data says 227 died last month but Manikarnika Ghat officials report 1500 cremations in one April week alone
High costs of cremation varied Rs 15000 to 30000 forcing villagers in UP to bury the dead or dump bodies in Ganga
Yogi in silent mode",[],[],[],[]
